"Status","Year","Age","Parent_department","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","65+","National Crime Agency","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","65+","National Crime Agency","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","National Crime Agency","SEO/HEO","HEO","15","15","42980","43630"
"In post","2022","65+","National Crime Agency","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2022","65+","Northern Ireland Office","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Office for Standards in Education, Children's Services and Skills","AA/AO","AO","10","5","[c]","[c]"
"In post","2022","65+","Office for Standards in Education, Children's Services and Skills","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Office for Standards in Education, Children's Services and Skills","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","65+","Office for Standards in Education, Children's Services and Skills","G6/G7","G7","10","10","75500","75500"
"In post","2022","65+","Office for Standards in Education, Children's Services and Skills","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","65+","Office for Standards in Education, Children's Services and Skills","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Office for Standards in Education, Children's Services and Skills","SEO/HEO","SEO","10","5","[c]","[c]"
"In post","2022","65+","Office of Gas and Electricity Markets","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Office of Gas and Electricity Markets","G6/G7","G7","5","5","[c]","[c]"
"In post","2022","65+","Office of Gas and Electricity Markets","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","65+","Office of Gas and Electricity Markets","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Office of Gas and Electricity Markets","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Office of Qualifications and Examinations Regulation","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Office of Qualifications and Examinations Regulation","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","65+","Office of Qualifications and Examinations Regulation","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","65+","Office of Rail and Road","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Office of Rail and Road","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Office of Rail and Road","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","65+","Office of Rail and Road","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","Office of Rail and Road","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Office of the Secretary of State for Scotland","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","65+","Office of the Secretary of State for Scotland","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","65+","Scottish Government","AA/AO","AA","90","70","22390","22140"
"In post","2022","65+","Scottish Government","AA/AO","AO","125","100","26070","25930"
"In post","2022","65+","Scottish Government","EO","EO","90","65","31830","30450"
"In post","2022","65+","Scottish Government","G6/G7","G6","20","15","76550","77340"
"In post","2022","65+","Scottish Government","G6/G7","G7","20","15","61300","62170"
"In post","2022","65+","Scottish Government","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","65+","Scottish Government","SEO/HEO","HEO","60","45","37430","36130"
"In post","2022","65+","Scottish Government","SEO/HEO","SEO","55","40","47270","47490"
"In post","2022","65+","The National Archives","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","65+","The National Archives","AA/AO","AO","10","10","[c]","[c]"
"In post","2022","65+","The National Archives","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","65+","The National Archives","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","The National Archives","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","The National Archives","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","UK Export Finance","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","65+","UK Export Finance","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","65+","UK Export Finance","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","UK Export Finance","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","UK Export Finance","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","UK Statistics Authority","AA/AO","AA","55","30","20830","19860"
"In post","2022","65+","UK Statistics Authority","AA/AO","AO","130","80","20440","20350"
"In post","2022","65+","UK Statistics Authority","EO","EO","35","30","26320","26330"
"In post","2022","65+","UK Statistics Authority","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","65+","UK Statistics Authority","G6/G7","G7","5","5","[c]","[c]"
"In post","2022","65+","UK Statistics Authority","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","65+","UK Statistics Authority","SEO/HEO","HEO","15","10","32500","33060"
"In post","2022","65+","UK Statistics Authority","SEO/HEO","SEO","10","10","38940","38510"
"In post","2022","65+","UK Supreme Court","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","65+","UK Supreme Court","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","65+","UK Supreme Court","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Welsh Government","AA/AO","AO","50","35","24700","24630"
"In post","2022","65+","Welsh Government","EO","EO","35","25","29670","29430"
"In post","2022","65+","Welsh Government","G6/G7","G6","5","5","[c]","[c]"
"In post","2022","65+","Welsh Government","G6/G7","G7","20","15","61440","61440"
"In post","2022","65+","Welsh Government","SCS level","SCS level","10","10","89240","86000"
"In post","2022","65+","Welsh Government","SEO/HEO","HEO","40","30","38230","38160"
"In post","2022","65+","Welsh Government","SEO/HEO","SEO","30","25","47470","47470"
"In post","2022","Unknown","Department for Work and Pensions","AA/AO","AO","5","5","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","EO","EO","10","10","27840","27570"
"In post","2022","Unknown","Department for Work and Pensions","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Attorney General's Departments","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Cabinet Office","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Department for Business, Energy and Industrial Strategy","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Department for Business, Energy and Industrial Strategy","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Department for Education","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Department for Environment, Food and Rural Affairs","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Department for Environment, Food and Rural Affairs","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Department for Environment, Food and Rural Affairs","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Department for International Trade","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Department for Levelling Up, Housing and Communities","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Department for Transport","AA/AO","AA","10","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Department for Transport","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Department for Transport","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Department for Work and Pensions","AA/AO","AO","45","[c]","21480","21260"
"Leaver CS","2022","16-19","Department for Work and Pensions","EO","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Department of Health and Social Care","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Department of Health and Social Care","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Department of Health and Social Care","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Department of Health and Social Care","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","HM Revenue and Customs","AA/AO","AO","20","[c]","[c]","[c]"
"Leaver CS","2022","16-19","HM Revenue and Customs","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Home Office","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Home Office","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Ministry of Defence","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Ministry of Defence","EO","EO","15","[c]","17670","17140"
"Leaver CS","2022","16-19","Ministry of Defence","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Ministry of Justice","AA/AO","AA","10","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Ministry of Justice","AA/AO","AO","25","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Ministry of Justice","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Ministry of Justice","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Office for Standards in Education, Children's Services and Skills","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Office for Standards in Education, Children's Services and Skills","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Scottish Government","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Scottish Government","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","16-19","The National Archives","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","The National Archives","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","UK Statistics Authority","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","UK Statistics Authority","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Attorney General's Departments","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Attorney General's Departments","AA/AO","AO","65","[c]","22100","22200"
"Leaver CS","2022","20-29","Attorney General's Departments","EO","EO","40","[c]","27640","26950"
"Leaver CS","2022","20-29","Attorney General's Departments","G6/G7","G7","15","[c]","52520","52150"
"Leaver CS","2022","20-29","Attorney General's Departments","SEO/HEO","HEO","25","[c]","37490","38000"
"Leaver CS","2022","20-29","Attorney General's Departments","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Cabinet Office","AA/AO","AO","60","[c]","19680","18200"
"Leaver CS","2022","20-29","Cabinet Office","EO","EO","40","[c]","26650","27500"
"Leaver CS","2022","20-29","Cabinet Office","G6/G7","G6","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Cabinet Office","G6/G7","G7","30","[c]","55590","54700"
"Leaver CS","2022","20-29","Cabinet Office","SEO/HEO","HEO","90","[c]","31300","32000"
"Leaver CS","2022","20-29","Cabinet Office","SEO/HEO","SEO","15","[c]","39960","40600"
"Leaver CS","2022","20-29","Chancellor's other departments","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Chancellor's other departments","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Chancellor's other departments","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Chancellor's other departments","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Charity Commission","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Charity Commission","EO","EO","10","[c]","23050","24440"
"Leaver CS","2022","20-29","Competition and Markets Authority","AA/AO","AO","10","[c]","23000","22770"
"Leaver CS","2022","20-29","Competition and Markets Authority","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Competition and Markets Authority","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Competition and Markets Authority","SEO/HEO","HEO","10","[c]","33770","33610"
"Leaver CS","2022","20-29","Competition and Markets Authority","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Business, Energy and Industrial Strategy","AA/AO","AA","20","[c]","18400","17900"
"Leaver CS","2022","20-29","Department for Business, Energy and Industrial Strategy","AA/AO","AO","45","[c]","21950","21130"
"Leaver CS","2022","20-29","Department for Business, Energy and Industrial Strategy","EO","EO","55","[c]","26250","26700"
"Leaver CS","2022","20-29","Department for Business, Energy and Industrial Strategy","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Business, Energy and Industrial Strategy","G6/G7","G7","30","[c]","53470","53380"
"Leaver CS","2022","20-29","Department for Business, Energy and Industrial Strategy","SEO/HEO","HEO","55","[c]","33270","33570"
"Leaver CS","2022","20-29","Department for Business, Energy and Industrial Strategy","SEO/HEO","SEO","30","[c]","40160","40050"
"Leaver CS","2022","20-29","Department for Digital, Culture, Media and Sport","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Digital, Culture, Media and Sport","EO","EO","20","[c]","25060","26180"
"Leaver CS","2022","20-29","Department for Digital, Culture, Media and Sport","G6/G7","G7","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Digital, Culture, Media and Sport","SEO/HEO","HEO","35","[c]","35010","34020"
"Leaver CS","2022","20-29","Department for Education","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Education","EO","EO","85","[c]","26340","25000"
"Leaver CS","2022","20-29","Department for Education","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Education","G6/G7","G7","10","[c]","51740","51780"
"Leaver CS","2022","20-29","Department for Education","SEO/HEO","HEO","30","[c]","32580","32940"
"Leaver CS","2022","20-29","Department for Education","SEO/HEO","SEO","15","[c]","38890","36640"
"Leaver CS","2022","20-29","Department for Environment, Food and Rural Affairs","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Environment, Food and Rural Affairs","AA/AO","AO","110","[c]","21830","21300"
"Leaver CS","2022","20-29","Department for Environment, Food and Rural Affairs","EO","EO","70","[c]","25330","24920"
"Leaver CS","2022","20-29","Department for Environment, Food and Rural Affairs","G6/G7","G7","[c]","[c]","[c]","[c]"
