"Status","Year","Disability","Function_of_post","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Declared non-disabled","No function","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Unknown","SEO/HEO","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Unknown","Unknown","50","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","London","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","London","EO","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","London","G6/G7","45","[c]","58160","57060"
"New entrant CS","2022","Declared non-disabled","Project Delivery","London","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","London","SEO/HEO","80","[c]","39180","38160"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Outside London","AA/AO","75","[c]","20850","21260"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Outside London","EO","280","[c]","23470","24000"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Outside London","G6/G7","120","[c]","55430","53500"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Outside London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Outside London","SEO/HEO","480","[c]","35410","33840"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Outside London","Unknown","115","[c]","36940","33700"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","London","EO","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","London","G6/G7","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","London","SEO/HEO","40","[c]","37640","37000"
"New entrant CS","2022","Declared non-disabled","Property","Outside London","AA/AO","105","[c]","21450","21750"
"New entrant CS","2022","Declared non-disabled","Property","Outside London","EO","95","[c]","25240","25000"
"New entrant CS","2022","Declared non-disabled","Property","Outside London","G6/G7","55","[c]","55490","53500"
"New entrant CS","2022","Declared non-disabled","Property","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","Outside London","SEO/HEO","155","[c]","35350","33000"
"New entrant CS","2022","Declared non-disabled","Property","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","Unknown","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Security","London","AA/AO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Security","London","EO","30","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Security","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Security","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Security","London","SEO/HEO","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Security","Outside London","AA/AO","165","[c]","25050","24360"
"New entrant CS","2022","Declared non-disabled","Security","Outside London","EO","50","[c]","26530","25780"
"New entrant CS","2022","Declared non-disabled","Security","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Security","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Security","Outside London","SEO/HEO","65","[c]","33870","32000"
"New entrant CS","2022","Declared non-disabled","Security","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Security","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Security","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Security","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Security","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Security","Unknown","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","London","AA/AO","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","London","EO","50","[c]","29850","31060"
"New entrant CS","2022","Declared non-disabled","Unknown","London","G6/G7","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","London","SEO/HEO","65","[c]","39320","36820"
"New entrant CS","2022","Declared non-disabled","Unknown","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Outside London","AA/AO","1205","[c]","21670","21170"
"New entrant CS","2022","Declared non-disabled","Unknown","Outside London","EO","800","[c]","27420","27230"
"New entrant CS","2022","Declared non-disabled","Unknown","Outside London","G6/G7","240","[c]","57620","53500"
"New entrant CS","2022","Declared non-disabled","Unknown","Outside London","SCS level","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Outside London","SEO/HEO","815","[c]","36030","34600"
"New entrant CS","2022","Declared non-disabled","Unknown","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Unknown","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Unknown","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Unknown","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Analysis","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Analysis","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Analysis","London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Analysis","London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Analysis","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Analysis","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Analysis","Outside London","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Commercial","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Commercial","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Commercial","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Commercial","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Commercial","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Commercial","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Commercial","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Commercial","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Communications","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Communications","London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Communications","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Communications","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Communications","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Communications","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Communications","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Counter Fraud","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Counter Fraud","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Counter Fraud","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Counter Fraud","Outside London","AA/AO","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Counter Fraud","Outside London","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Counter Fraud","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Counter Fraud","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Counter Fraud","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Debt","Outside London","AA/AO","20","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Debt","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Digital, Data & Technology","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Digital, Data & Technology","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Digital, Data & Technology","London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Digital, Data & Technology","London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Digital, Data & Technology","Outside London","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Digital, Data & Technology","Outside London","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Digital, Data & Technology","Outside London","G6/G7","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Digital, Data & Technology","Outside London","SEO/HEO","30","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Digital, Data & Technology","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Finance","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Finance","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Finance","London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Finance","Outside London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Finance","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Finance","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Finance","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Grants Management","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Grants Management","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Human Resources","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Human Resources","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Human Resources","London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Human Resources","Outside London","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Human Resources","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Human Resources","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Human Resources","Outside London","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Internal Audit","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Internal Audit","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Legal","London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Legal","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Legal","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Legal","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Legal","Outside London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Legal","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Legal","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Legal","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","London","AA/AO","30","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","London","EO","80","[c]","29090","30320"
"New entrant CS","2022","Undeclared","No function","London","G6/G7","25","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","London","SEO/HEO","115","[c]","35110","34140"
"New entrant CS","2022","Undeclared","No function","London","Unknown","60","[c]","35430","32040"
"New entrant CS","2022","Undeclared","No function","Outside London","AA/AO","345","[c]","21440","21260"
"New entrant CS","2022","Undeclared","No function","Outside London","EO","195","[c]","26970","27570"
"New entrant CS","2022","Undeclared","No function","Outside London","G6/G7","20","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","Outside London","SEO/HEO","130","[c]","33770","32780"
"New entrant CS","2022","Undeclared","No function","Outside London","Unknown","230","[c]","28680","27250"
