"Status","Year","Profession_of_post","Region_ITL2","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Communications","Northumberland, and Tyne and Wear","Outside London","EO","10","10","[c]","[c]"
"In post","2022","Communications","Northumberland, and Tyne and Wear","Outside London","G6/G7","10","10","[c]","[c]"
"In post","2022","Communications","Northumberland, and Tyne and Wear","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Northumberland, and Tyne and Wear","Outside London","SEO/HEO","45","45","35950","33680"
"In post","2022","Communications","Outer London - East and North East","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Outer London - East and North East","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Outer London - South","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Outer London - South","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Outer London - South","London","G6/G7","5","5","[c]","[c]"
"In post","2022","Communications","Outer London - South","London","SEO/HEO","30","30","40800","39440"
"In post","2022","Communications","Outer London - West and North West","London","AA/AO","5","5","[c]","[c]"
"In post","2022","Communications","Outer London - West and North West","London","EO","5","5","[c]","[c]"
"In post","2022","Communications","Outer London - West and North West","London","G6/G7","5","5","[c]","[c]"
"In post","2022","Communications","Outer London - West and North West","London","SEO/HEO","25","20","35370","35400"
"In post","2022","Communications","Overseas","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Overseas","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Overseas","Overseas","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Communications","Shropshire and Staffordshire","Outside London","AA/AO","5","5","[c]","[c]"
"In post","2022","Communications","Shropshire and Staffordshire","Outside London","EO","20","15","27020","26670"
"In post","2022","Communications","Shropshire and Staffordshire","Outside London","G6/G7","5","5","[c]","[c]"
"In post","2022","Communications","Shropshire and Staffordshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Shropshire and Staffordshire","Outside London","SEO/HEO","25","25","36140","35870"
"In post","2022","Communications","South Yorkshire","Outside London","EO","5","5","[c]","[c]"
"In post","2022","Communications","South Yorkshire","Outside London","G6/G7","10","10","55580","52050"
"In post","2022","Communications","South Yorkshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Communications","South Yorkshire","Outside London","SEO/HEO","35","35","36310","36530"
"In post","2022","Communications","Southern Scotland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Southern Scotland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Surrey, East and West Sussex","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Surrey, East and West Sussex","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Surrey, East and West Sussex","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Surrey, East and West Sussex","Outside London","SEO/HEO","15","10","40350","38650"
"In post","2022","Communications","Tees Valley and Durham","Outside London","AA/AO","5","5","[c]","[c]"
"In post","2022","Communications","Tees Valley and Durham","Outside London","EO","10","10","[c]","[c]"
"In post","2022","Communications","Tees Valley and Durham","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Tees Valley and Durham","Outside London","SEO/HEO","15","15","34980","32870"
"In post","2022","Communications","Tees Valley and Durham","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Unknown","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Unknown","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","West Central Scotland","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","West Central Scotland","Outside London","EO","5","5","[c]","[c]"
"In post","2022","Communications","West Central Scotland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Communications","West Central Scotland","Outside London","SEO/HEO","20","20","36590","36120"
"In post","2022","Communications","West Midlands","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","West Midlands","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","West Midlands","Outside London","G6/G7","30","30","54050","50340"
"In post","2022","Communications","West Midlands","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Communications","West Midlands","Outside London","SEO/HEO","55","50","35680","36340"
"In post","2022","Communications","West Midlands","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Communications","West Wales and The Valleys","Outside London","AA/AO","15","15","22030","21840"
"In post","2022","Communications","West Wales and The Valleys","Outside London","EO","40","35","26830","26470"
"In post","2022","Communications","West Wales and The Valleys","Outside London","G6/G7","10","10","[c]","[c]"
"In post","2022","Communications","West Wales and The Valleys","Outside London","SEO/HEO","45","40","36260","33190"
"In post","2022","Communications","West Yorkshire","Outside London","EO","5","5","[c]","[c]"
"In post","2022","Communications","West Yorkshire","Outside London","G6/G7","50","50","55740","55210"
"In post","2022","Communications","West Yorkshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Communications","West Yorkshire","Outside London","SEO/HEO","35","30","39410","38650"
"In post","2022","Corporate Finance","Devon","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","Dorset and Somerset","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","Dorset and Somerset","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","Dorset and Somerset","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","East Wales","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","G6/G7","10","10","56260","54800"
"In post","2022","Corporate Finance","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","SEO/HEO","15","15","36870","38070"
"In post","2022","Corporate Finance","Hampshire and Isle of Wight","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","Hampshire and Isle of Wight","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","Hampshire and Isle of Wight","Outside London","G6/G7","10","10","49150","47410"
"In post","2022","Corporate Finance","Hampshire and Isle of Wight","Outside London","SEO/HEO","10","10","31520","29640"
"In post","2022","Corporate Finance","Inner London - East","London","EO","5","5","[c]","[c]"
"In post","2022","Corporate Finance","Inner London - East","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","Inner London - East","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","Inner London - East","London","SEO/HEO","10","10","39900","39000"
"In post","2022","Corporate Finance","Inner London - West","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","Inner London - West","London","G6/G7","20","20","64250","65440"
"In post","2022","Corporate Finance","Inner London - West","London","SCS level","5","5","[c]","[c]"
"In post","2022","Corporate Finance","Inner London - West","London","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Corporate Finance","Kent","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","North Yorkshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","South Yorkshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","West Central Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","West Central Scotland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","West Central Scotland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","West Central Scotland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","West Midlands","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","West Midlands","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","West Midlands","Outside London","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Counter Fraud","Bedfordshire and Hertfordshire","Outside London","AA/AO","20","15","23140","23230"
"In post","2022","Counter Fraud","Bedfordshire and Hertfordshire","Outside London","EO","65","60","29520","29290"
"In post","2022","Counter Fraud","Bedfordshire and Hertfordshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Bedfordshire and Hertfordshire","Outside London","SEO/HEO","25","25","38300","38510"
"In post","2022","Counter Fraud","Berkshire, Buckinghamshire and Oxfordshire","Outside London","AA/AO","35","25","23290","23230"
"In post","2022","Counter Fraud","Berkshire, Buckinghamshire and Oxfordshire","Outside London","EO","55","50","30020","29530"
"In post","2022","Counter Fraud","Berkshire, Buckinghamshire and Oxfordshire","Outside London","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Counter Fraud","Cheshire","Outside London","EO","25","20","27380","27570"
"In post","2022","Counter Fraud","Cheshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Cornwall and Isles of Scilly","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Cornwall and Isles of Scilly","Outside London","EO","40","35","27670","27570"
"In post","2022","Counter Fraud","Cornwall and Isles of Scilly","Outside London","SEO/HEO","10","10","33520","32240"
"In post","2022","Counter Fraud","Cumbria","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Cumbria","Outside London","EO","15","15","27490","27570"
"In post","2022","Counter Fraud","Cumbria","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Derbyshire and Nottinghamshire","Outside London","AA/AO","45","35","21180","21260"
"In post","2022","Counter Fraud","Derbyshire and Nottinghamshire","Outside London","EO","115","95","27490","27570"
"In post","2022","Counter Fraud","Derbyshire and Nottinghamshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Derbyshire and Nottinghamshire","Outside London","SEO/HEO","55","50","34060","33450"
"In post","2022","Counter Fraud","Devon","Outside London","AA/AO","10","10","20830","21260"
"In post","2022","Counter Fraud","Devon","Outside London","EO","70","60","27270","27570"
"In post","2022","Counter Fraud","Devon","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Devon","Outside London","SEO/HEO","15","15","33130","31990"
"In post","2022","Counter Fraud","Dorset and Somerset","Outside London","AA/AO","5","5","[c]","[c]"
"In post","2022","Counter Fraud","Dorset and Somerset","Outside London","EO","70","60","27590","27570"
"In post","2022","Counter Fraud","Dorset and Somerset","Outside London","SEO/HEO","15","15","33660","32380"
"In post","2022","Counter Fraud","East Anglia","Outside London","AA/AO","20","15","21190","21260"
"In post","2022","Counter Fraud","East Anglia","Outside London","EO","80","70","28060","27570"
"In post","2022","Counter Fraud","East Anglia","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","East Anglia","Outside London","SEO/HEO","15","15","33760","34050"
"In post","2022","Counter Fraud","East Wales","Outside London","AA/AO","95","80","21880","22740"
"In post","2022","Counter Fraud","East Wales","Outside London","EO","90","80","26160","25680"
"In post","2022","Counter Fraud","East Wales","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","East Wales","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","East Wales","Outside London","SEO/HEO","30","30","34450","33350"
"In post","2022","Counter Fraud","East Yorkshire and Northern Lincolnshire","Outside London","AA/AO","10","5","[c]","[c]"
"In post","2022","Counter Fraud","East Yorkshire and Northern Lincolnshire","Outside London","EO","60","55","27620","27570"
