"Status","Year","Age","Organisation","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","20-29","Department for Levelling Up, Housing and Communities (excl. agencies)","LGBO","130","130","37470","33210"
"In post","2022","20-29","Department for Levelling Up, Housing and Communities (excl. agencies)","Undeclared","55","55","38150","33210"
"In post","2022","20-29","Department for Levelling Up, Housing and Communities (excl. agencies)","Unknown","145","145","37570","34550"
"In post","2022","20-29","Department for Transport (excl. agencies)","Heterosexual / straight","580","575","39340","34710"
"In post","2022","20-29","Department for Transport (excl. agencies)","LGBO","95","95","39700","35060"
"In post","2022","20-29","Department for Transport (excl. agencies)","Undeclared","35","35","41260","37360"
"In post","2022","20-29","Department for Transport (excl. agencies)","Unknown","240","235","37670","34710"
"In post","2022","20-29","Department for Work and Pensions (excl. agencies)","Heterosexual / straight","7835","7690","26950","27570"
"In post","2022","20-29","Department for Work and Pensions (excl. agencies)","LGBO","1035","1020","26240","27570"
"In post","2022","20-29","Department for Work and Pensions (excl. agencies)","Undeclared","500","490","26990","27570"
"In post","2022","20-29","Department for Work and Pensions (excl. agencies)","Unknown","1360","1330","27250","27570"
"In post","2022","20-29","Department of Health and Social Care (excl. agencies)","Heterosexual / straight","590","590","38400","32790"
"In post","2022","20-29","Department of Health and Social Care (excl. agencies)","LGBO","125","125","38040","32880"
"In post","2022","20-29","Department of Health and Social Care (excl. agencies)","Undeclared","530","525","37540","32790"
"In post","2022","20-29","Disclosure Scotland","Heterosexual / straight","40","40","23910","21050"
"In post","2022","20-29","Disclosure Scotland","LGBO","5","5","[c]","[c]"
"In post","2022","20-29","Disclosure Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Disclosure Scotland","Unknown","20","15","[c]","[c]"
"In post","2022","20-29","Driver and Vehicle Licensing Agency","Heterosexual / straight","520","495","23310","21840"
"In post","2022","20-29","Driver and Vehicle Licensing Agency","LGBO","40","40","21710","21840"
"In post","2022","20-29","Driver and Vehicle Licensing Agency","Undeclared","20","20","[c]","[c]"
"In post","2022","20-29","Driver and Vehicle Licensing Agency","Unknown","205","195","21870","21840"
"In post","2022","20-29","Driver and Vehicle Standards Agency","Heterosexual / straight","145","145","26580","26130"
"In post","2022","20-29","Driver and Vehicle Standards Agency","LGBO","20","20","[c]","[c]"
"In post","2022","20-29","Driver and Vehicle Standards Agency","Undeclared","10","10","[c]","[c]"
"In post","2022","20-29","Driver and Vehicle Standards Agency","Unknown","120","120","25520","26130"
"In post","2022","20-29","Education and Skills Funding Agency","Heterosexual / straight","240","240","32550","29730"
"In post","2022","20-29","Education and Skills Funding Agency","LGBO","30","30","[c]","[c]"
"In post","2022","20-29","Education and Skills Funding Agency","Undeclared","15","15","[c]","[c]"
"In post","2022","20-29","Education and Skills Funding Agency","Unknown","50","50","35030","32300"
"In post","2022","20-29","Education Scotland","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","20-29","Education Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Education Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Education Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Estyn","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","20-29","Estyn","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Estyn","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","FCDO Services","Heterosexual / straight","125","125","27410","26260"
"In post","2022","20-29","FCDO Services","LGBO","10","10","[c]","[c]"
"In post","2022","20-29","FCDO Services","Undeclared","5","5","[c]","[c]"
"In post","2022","20-29","FCDO Services","Unknown","5","5","[c]","[c]"
"In post","2022","20-29","Food Standards Agency","Heterosexual / straight","105","105","32270","31580"
"In post","2022","20-29","Food Standards Agency","LGBO","15","15","[c]","[c]"
"In post","2022","20-29","Food Standards Agency","Undeclared","5","5","[c]","[c]"
"In post","2022","20-29","Food Standards Agency","Unknown","10","10","[c]","[c]"
"In post","2022","20-29","Food Standards Scotland","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","20-29","Food Standards Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Food Standards Scotland","Unknown","15","15","[c]","[c]"
"In post","2022","20-29","Foreign, Commonwealth and Development Office (excl. agencies)","Heterosexual / straight","695","695","35090","34220"
"In post","2022","20-29","Foreign, Commonwealth and Development Office (excl. agencies)","LGBO","85","85","36720","34770"
"In post","2022","20-29","Foreign, Commonwealth and Development Office (excl. agencies)","Undeclared","60","60","36100","35700"
"In post","2022","20-29","Foreign, Commonwealth and Development Office (excl. agencies)","Unknown","260","260","36130","34670"
"In post","2022","20-29","Forestry and Land Scotland","Heterosexual / straight","30","30","[c]","[c]"
"In post","2022","20-29","Forestry and Land Scotland","LGBO","10","10","[c]","[c]"
"In post","2022","20-29","Forestry and Land Scotland","Undeclared","10","10","[c]","[c]"
"In post","2022","20-29","Forestry and Land Scotland","Unknown","50","50","26690","25940"
"In post","2022","20-29","Government Actuary's Department","Heterosexual / straight","45","40","37800","35980"
"In post","2022","20-29","Government Actuary's Department","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Government Actuary's Department","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Government Actuary's Department","Unknown","10","10","[c]","[c]"
"In post","2022","20-29","Government Internal Audit Agency","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","20-29","Government Internal Audit Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Government Internal Audit Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Government Legal Department","Heterosexual / straight","270","265","36170","30720"
"In post","2022","20-29","Government Legal Department","LGBO","40","40","39610","33460"
"In post","2022","20-29","Government Legal Department","Undeclared","30","25","[c]","[c]"
"In post","2022","20-29","Government Legal Department","Unknown","25","25","[c]","[c]"
"In post","2022","20-29","Government Property Agency","Heterosexual / straight","35","35","36060","34550"
"In post","2022","20-29","Government Property Agency","LGBO","5","5","[c]","[c]"
"In post","2022","20-29","Government Property Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Government Property Agency","Unknown","5","5","[c]","[c]"
"In post","2022","20-29","Health and Safety Executive","Heterosexual / straight","235","235","29160","26370"
"In post","2022","20-29","Health and Safety Executive","LGBO","30","30","27700","26370"
"In post","2022","20-29","Health and Safety Executive","Undeclared","20","20","[c]","[c]"
"In post","2022","20-29","Health and Safety Executive","Unknown","25","25","[c]","[c]"
"In post","2022","20-29","HM Courts and Tribunals Service","Heterosexual / straight","1210","1180","24630","21650"
"In post","2022","20-29","HM Courts and Tribunals Service","LGBO","130","130","24450","20970"
"In post","2022","20-29","HM Courts and Tribunals Service","Undeclared","115","115","25190","23720"
"In post","2022","20-29","HM Courts and Tribunals Service","Unknown","705","690","24510","23720"
"In post","2022","20-29","HM Land Registry","Heterosexual / straight","575","565","26360","27130"
"In post","2022","20-29","HM Land Registry","LGBO","60","60","25950","22600"
"In post","2022","20-29","HM Land Registry","Undeclared","30","30","26520","27130"
"In post","2022","20-29","HM Land Registry","Unknown","460","450","25830","22600"
"In post","2022","20-29","HM Prison and Probation Service","Heterosexual / straight","7850","7755","26250","25500"
"In post","2022","20-29","HM Prison and Probation Service","LGBO","950","940","25880","24730"
"In post","2022","20-29","HM Prison and Probation Service","Undeclared","440","435","27050","26100"
"In post","2022","20-29","HM Prison and Probation Service","Unknown","2775","2735","25440","24430"
"In post","2022","20-29","HM Revenue and Customs (excl. agencies)","Heterosexual / straight","5825","5720","29730","26820"
"In post","2022","20-29","HM Revenue and Customs (excl. agencies)","LGBO","740","730","29180","26590"
"In post","2022","20-29","HM Revenue and Customs (excl. agencies)","Undeclared","375","370","31380","27570"
"In post","2022","20-29","HM Revenue and Customs (excl. agencies)","Unknown","4575","4475","27350","26590"
"In post","2022","20-29","HM Treasury (excl. agencies)","Heterosexual / straight","740","735","38910","32960"
"In post","2022","20-29","HM Treasury (excl. agencies)","LGBO","105","105","37590","32320"
"In post","2022","20-29","HM Treasury (excl. agencies)","Undeclared","120","120","38210","32320"
"In post","2022","20-29","HM Treasury (excl. agencies)","Unknown","15","15","[c]","[c]"
"In post","2022","20-29","Home Office","Heterosexual / straight","3145","3080","29030","25040"
"In post","2022","20-29","Home Office","LGBO","245","240","31210","25630"
"In post","2022","20-29","Home Office","Undeclared","220","215","30640","25040"
"In post","2022","20-29","Home Office","Unknown","1935","1920","29610","25630"
"In post","2022","20-29","Institute for Apprenticeships and Technical Education","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","20-29","Institute for Apprenticeships and Technical Education","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Institute for Apprenticeships and Technical Education","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Institute for Apprenticeships and Technical Education","Unknown","10","10","[c]","[c]"
"In post","2022","20-29","Intellectual Property Office","Heterosexual / straight","180","180","29620","27380"
"In post","2022","20-29","Intellectual Property Office","LGBO","25","25","[c]","[c]"
"In post","2022","20-29","Intellectual Property Office","Undeclared","15","15","[c]","[c]"
"In post","2022","20-29","Intellectual Property Office","Unknown","115","115","28990","24030"
"In post","2022","20-29","Legal Aid Agency","Heterosexual / straight","70","70","23340","20970"
"In post","2022","20-29","Legal Aid Agency","LGBO","10","10","[c]","[c]"
"In post","2022","20-29","Legal Aid Agency","Undeclared","5","5","[c]","[c]"
"In post","2022","20-29","Legal Aid Agency","Unknown","25","25","[c]","[c]"
"In post","2022","20-29","Maritime and Coastguard Agency","Heterosexual / straight","120","120","30040","28240"
"In post","2022","20-29","Maritime and Coastguard Agency","LGBO","15","15","[c]","[c]"
"In post","2022","20-29","Maritime and Coastguard Agency","Undeclared","15","15","[c]","[c]"
"In post","2022","20-29","Maritime and Coastguard Agency","Unknown","40","40","27470","26840"
"In post","2022","20-29","Medicines and Healthcare Products Regulatory Agency","Heterosexual / straight","120","115","32780","32640"
"In post","2022","20-29","Medicines and Healthcare Products Regulatory Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Medicines and Healthcare Products Regulatory Agency","Undeclared","15","15","[c]","[c]"
"In post","2022","20-29","Medicines and Healthcare Products Regulatory Agency","Unknown","10","10","[c]","[c]"
"In post","2022","20-29","Met Office","Heterosexual / straight","235","235","28560","30930"
"In post","2022","20-29","Met Office","LGBO","35","30","25740","24290"
"In post","2022","20-29","Met Office","Undeclared","45","45","28300","30930"
"In post","2022","20-29","Ministry of Defence (excl. agencies)","Heterosexual / straight","2530","2515","30180","27680"
"In post","2022","20-29","Ministry of Defence (excl. agencies)","LGBO","225","220","31490","28890"
"In post","2022","20-29","Ministry of Defence (excl. agencies)","Undeclared","195","195","31770","30200"
"In post","2022","20-29","Ministry of Defence (excl. agencies)","Unknown","775","770","29440","26610"
"In post","2022","20-29","Ministry of Justice (excl. agencies)","Heterosexual / straight","590","590","36980","34260"
"In post","2022","20-29","Ministry of Justice (excl. agencies)","LGBO","110","110","37230","34260"
"In post","2022","20-29","Ministry of Justice (excl. agencies)","Undeclared","55","55","36380","34260"
"In post","2022","20-29","Ministry of Justice (excl. agencies)","Unknown","350","350","35370","34260"
"In post","2022","20-29","National Crime Agency","Heterosexual / straight","675","675","33680","32770"
"In post","2022","20-29","National Crime Agency","LGBO","65","65","33020","32770"
"In post","2022","20-29","National Crime Agency","Undeclared","65","65","34060","32770"
"In post","2022","20-29","National Crime Agency","Unknown","65","65","32990","32770"
"In post","2022","20-29","National Infrastructure Commission","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","20-29","National Infrastructure Commission","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","National Infrastructure Commission","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","National Records of Scotland","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","20-29","National Records of Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","National Records of Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","National Records of Scotland","Unknown","20","20","[c]","[c]"
"In post","2022","20-29","National Savings and Investments","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","20-29","National Savings and Investments","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","National Savings and Investments","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Northern Ireland Office","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","20-29","Northern Ireland Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Northern Ireland Office","Unknown","20","20","[c]","[c]"
"In post","2022","20-29","Office for Budget Responsibility","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","20-29","Office for Budget Responsibility","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Office for Budget Responsibility","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Office for Budget Responsibility","Unknown","[c]","[c]","[c]","[c]"
