"Status","Year","Ethnicity","Function_of_post","Organisation","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Other ethnicity","Project Delivery","Medicines and Healthcare Products Regulatory Agency","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Project Delivery","Met Office","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Project Delivery","Met Office","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Project Delivery","Ministry of Defence (excl. agencies)","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Project Delivery","Ministry of Justice (excl. agencies)","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Project Delivery","Ministry of Justice (excl. agencies)","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Project Delivery","Ministry of Justice (excl. agencies)","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Project Delivery","Ministry of Justice (excl. agencies)","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Project Delivery","Ministry of Justice (excl. agencies)","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Project Delivery","Ministry of Justice (excl. agencies)","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Project Delivery","Ministry of Justice (excl. agencies)","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Project Delivery","Ministry of Justice (excl. agencies)","Policy","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Project Delivery","Ministry of Justice (excl. agencies)","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Project Delivery","National Crime Agency","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Project Delivery","National Savings and Investments","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Project Delivery","National Savings and Investments","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Project Delivery","Northern Ireland Office","Economics","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Project Delivery","Northern Ireland Office","Policy","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Project Delivery","Office for Standards in Education, Children's Services and Skills","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Project Delivery","Office of Gas and Electricity Markets","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Project Delivery","Office of Gas and Electricity Markets","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Project Delivery","Office of Gas and Electricity Markets","Other","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Project Delivery","Office of Gas and Electricity Markets","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Project Delivery","Office of Rail and Road","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Project Delivery","Planning Inspectorate","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Project Delivery","Queen Elizabeth II Centre","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Project Delivery","Registers of Scotland","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Project Delivery","Rural Payments Agency","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Project Delivery","Scottish Prison Service","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Project Delivery","Serious Fraud Office","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Project Delivery","Submarine Delivery Agency","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Project Delivery","Submarine Delivery Agency","Policy","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Project Delivery","Submarine Delivery Agency","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Project Delivery","Submarine Delivery Agency","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Project Delivery","The Insolvency Service","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Project Delivery","UK Debt Management Office","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Project Delivery","UK Export Finance","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Project Delivery","UK Hydrographic Office","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Project Delivery","UK Space Agency","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Project Delivery","UK Space Agency","Policy","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Project Delivery","UK Space Agency","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Project Delivery","UK Statistics Authority","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Project Delivery","Valuation Office Agency","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Project Delivery","Vehicle Certification Agency","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Project Delivery","Water Services Regulation Authority","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Project Delivery","Welsh Revenue Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Project Delivery","Wilton Park","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Project Delivery","Wilton Park","Other","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Project Delivery","Wilton Park","Policy","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Project Delivery","Wilton Park","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Property","Cabinet Office (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Property","Charity Commission","Property","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Property","Companies House","Property","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Property","Competition and Markets Authority","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Property","Competition and Markets Authority","Property","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Property","Crown Prosecution Service","Property","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Property","Defence Electronics and Components Agency","Property","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Property","Defence Equipment and Support","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Property","Defence Equipment and Support","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Property","Defence Equipment and Support","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Property","Defence Equipment and Support","Other","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Property","Defence Equipment and Support","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Property","Defence Equipment and Support","Property","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Property","Defence Equipment and Support","Security","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Property","Defence Science and Technology Laboratory","Property","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Property","Department for Business, Energy and Industrial Strategy (excl. agencies)","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Property","Department for Digital, Culture, Media and Sport","Property","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Property","Department for Education (excl. agencies)","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Property","Department for Education (excl. agencies)","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Property","Department for Education (excl. agencies)","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Property","Department for Education (excl. agencies)","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Property","Department for Education (excl. agencies)","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Property","Department for Education (excl. agencies)","Policy","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Property","Department for Education (excl. agencies)","Property","10","5","[c]","[c]"
"In post","2022","Other ethnicity","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Property","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Property","Department for International Trade","Other","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Property","Department for International Trade","Property","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Property","Department for Transport (excl. agencies)","Property","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Property","Department for Work and Pensions (excl. agencies)","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Property","Department for Work and Pensions (excl. agencies)","Property","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Property","Department of Health and Social Care (excl. agencies)","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Property","Department of Health and Social Care (excl. agencies)","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Property","Department of Health and Social Care (excl. agencies)","Property","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Property","Driver and Vehicle Licensing Agency","Property","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Property","Driver and Vehicle Standards Agency","Property","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Property","Estyn","Property","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Property","FCDO Services","Property","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Property","Food Standards Agency","Property","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Property","Foreign, Commonwealth and Development Office (excl. agencies)","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Property","Foreign, Commonwealth and Development Office (excl. agencies)","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Property","Foreign, Commonwealth and Development Office (excl. agencies)","Property","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Property","Government Property Agency","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Property","Government Property Agency","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Property","Government Property Agency","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Property","Government Property Agency","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Property","Government Property Agency","Other","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Property","Government Property Agency","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Property","Government Property Agency","Property","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Property","Government Property Agency","Security","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Property","Government Property Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Property","Health and Safety Executive","Property","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Property","HM Courts and Tribunals Service","Communications","[c]","[c]","[c]","[c]"
