"Status","Year","Ethnicity","Organisation","Parent_department","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Black","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Greater Manchester","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Inner London - East","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Inner London - West","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Outer London - South","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Treasury (excl. agencies)","HM Treasury","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Treasury (excl. agencies)","HM Treasury","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Treasury (excl. agencies)","HM Treasury","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Home Office","Home Office","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Home Office","Home Office","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Home Office","Home Office","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Home Office","Home Office","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Home Office","Home Office","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Home Office","Home Office","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Home Office","Home Office","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Home Office","Home Office","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Home Office","Home Office","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Home Office","Home Office","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Home Office","Home Office","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Home Office","Home Office","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Home Office","Home Office","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Home Office","Home Office","Inner London - West","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Home Office","Home Office","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Home Office","Home Office","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Home Office","Home Office","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Home Office","Home Office","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Home Office","Home Office","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Home Office","Home Office","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Home Office","Home Office","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Home Office","Home Office","Outer London - South","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Home Office","Home Office","Outer London - West and North West","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Home Office","Home Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Home Office","Home Office","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Home Office","Home Office","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Home Office","Home Office","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Home Office","Home Office","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Home Office","Home Office","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Home Office","Home Office","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Home Office","Home Office","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Home Office","Home Office","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Institute for Apprenticeships and Technical Education","Department for Education","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Institute for Apprenticeships and Technical Education","Department for Education","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Institute for Apprenticeships and Technical Education","Department for Education","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Intellectual Property Office","Department for Business, Energy and Industrial Strategy","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Intellectual Property Office","Department for Business, Energy and Industrial Strategy","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Legal Aid Agency","Ministry of Justice","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Legal Aid Agency","Ministry of Justice","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Legal Aid Agency","Ministry of Justice","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Legal Aid Agency","Ministry of Justice","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Legal Aid Agency","Ministry of Justice","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Legal Aid Agency","Ministry of Justice","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Legal Aid Agency","Ministry of Justice","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Legal Aid Agency","Ministry of Justice","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Legal Aid Agency","Ministry of Justice","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Legal Aid Agency","Ministry of Justice","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Maritime and Coastguard Agency","Department for Transport","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Maritime and Coastguard Agency","Department for Transport","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Maritime and Coastguard Agency","Department for Transport","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Maritime and Coastguard Agency","Department for Transport","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Maritime and Coastguard Agency","Department for Transport","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Maritime and Coastguard Agency","Department for Transport","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Maritime and Coastguard Agency","Department for Transport","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Maritime and Coastguard Agency","Department for Transport","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Maritime and Coastguard Agency","Department for Transport","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Met Office","Department for Business, Energy and Industrial Strategy","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Met Office","Department for Business, Energy and Industrial Strategy","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Ministry of Defence (excl. agencies)","Ministry of Defence","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Ministry of Defence (excl. agencies)","Ministry of Defence","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Ministry of Defence (excl. agencies)","Ministry of Defence","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Ministry of Defence (excl. agencies)","Ministry of Defence","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Ministry of Defence (excl. agencies)","Ministry of Defence","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Ministry of Defence (excl. agencies)","Ministry of Defence","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Ministry of Defence (excl. agencies)","Ministry of Defence","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Ministry of Defence (excl. agencies)","Ministry of Defence","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Ministry of Defence (excl. agencies)","Ministry of Defence","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Ministry of Defence (excl. agencies)","Ministry of Defence","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Ministry of Defence (excl. agencies)","Ministry of Defence","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Ministry of Defence (excl. agencies)","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Ministry of Defence (excl. agencies)","Ministry of Defence","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Ministry of Defence (excl. agencies)","Ministry of Defence","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Ministry of Defence (excl. agencies)","Ministry of Defence","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Ministry of Defence (excl. agencies)","Ministry of Defence","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Ministry of Defence (excl. agencies)","Ministry of Defence","Inner London - West","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Ministry of Defence (excl. agencies)","Ministry of Defence","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Ministry of Defence (excl. agencies)","Ministry of Defence","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Ministry of Defence (excl. agencies)","Ministry of Defence","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Ministry of Defence (excl. agencies)","Ministry of Defence","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Ministry of Defence (excl. agencies)","Ministry of Defence","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Ministry of Defence (excl. agencies)","Ministry of Defence","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Ministry of Defence (excl. agencies)","Ministry of Defence","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Ministry of Defence (excl. agencies)","Ministry of Defence","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Ministry of Defence (excl. agencies)","Ministry of Defence","Outer London - East and North East","[c]","[c]","[c]","[c]"
