"Status","Year","Disability","Region_ITL1","Region_ITL3","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Declared disabled","East of England","Norwich and East Norfolk","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East of England","Norwich and East Norfolk","AO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East of England","Norwich and East Norfolk","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East of England","Norwich and East Norfolk","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East of England","Norwich and East Norfolk","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East of England","Norwich and East Norfolk","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East of England","Norwich and East Norfolk","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East of England","Norwich and East Norfolk","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East of England","Norwich and East Norfolk","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East of England","Peterborough","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East of England","Peterborough","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East of England","Peterborough","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East of England","Peterborough","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East of England","Peterborough","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East of England","Peterborough","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East of England","Peterborough","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East of England","Peterborough","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East of England","Southend-on-Sea","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East of England","Southend-on-Sea","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East of England","Southend-on-Sea","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East of England","Southend-on-Sea","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East of England","Southend-on-Sea","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East of England","Southend-on-Sea","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East of England","Southend-on-Sea","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East of England","Southend-on-Sea","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East of England","Southend-on-Sea","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East of England","Suffolk CC","AA","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East of England","Suffolk CC","AO","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East of England","Suffolk CC","EO","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East of England","Suffolk CC","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East of England","Suffolk CC","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East of England","Suffolk CC","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East of England","Suffolk CC","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East of England","Suffolk CC","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East of England","Suffolk CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East of England","Thurrock","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East of England","Thurrock","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East of England","Thurrock","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East of England","Thurrock","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East of England","West Essex","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East of England","West Essex","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East of England","West Essex","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East of England","West Essex","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East of England","West Essex","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East of England","West Essex","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East of England","West Essex","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Barking & Dagenham and Havering","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Barking & Dagenham and Havering","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Barking & Dagenham and Havering","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Barking & Dagenham and Havering","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Barking & Dagenham and Havering","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Barking & Dagenham and Havering","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Barnet","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Barnet","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Barnet","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Barnet","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Barnet","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Barnet","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Barnet","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Barnet","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Barnet","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Bexley and Greenwich","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Bexley and Greenwich","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Bexley and Greenwich","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Bexley and Greenwich","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Bexley and Greenwich","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Bexley and Greenwich","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Bexley and Greenwich","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Brent","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Brent","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Brent","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Brent","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Brent","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Brent","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Bromley","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Bromley","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Bromley","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Bromley","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Bromley","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Bromley","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Camden and City of London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Camden and City of London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Camden and City of London","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Camden and City of London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Camden and City of London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Camden and City of London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Camden and City of London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Camden and City of London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Croydon","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Croydon","AO","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Croydon","EO","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Croydon","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Croydon","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Croydon","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Croydon","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Croydon","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Croydon","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Ealing","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Ealing","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Ealing","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Ealing","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Ealing","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Ealing","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Enfield","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Enfield","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Enfield","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Enfield","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Enfield","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Enfield","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Hackney and Newham","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Hackney and Newham","AO","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Hackney and Newham","EO","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Hackney and Newham","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Hackney and Newham","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Hackney and Newham","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Hackney and Newham","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Hackney and Newham","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Hackney and Newham","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Haringey and Islington","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Haringey and Islington","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Haringey and Islington","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Haringey and Islington","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Haringey and Islington","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Haringey and Islington","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Haringey and Islington","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Harrow and Hillingdon","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Harrow and Hillingdon","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Harrow and Hillingdon","EO","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Harrow and Hillingdon","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Harrow and Hillingdon","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Harrow and Hillingdon","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Harrow and Hillingdon","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Harrow and Hillingdon","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Hounslow and Richmond upon Thames","AA","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Hounslow and Richmond upon Thames","AO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Hounslow and Richmond upon Thames","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Hounslow and Richmond upon Thames","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Hounslow and Richmond upon Thames","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Hounslow and Richmond upon Thames","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Hounslow and Richmond upon Thames","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Hounslow and Richmond upon Thames","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Hounslow and Richmond upon Thames","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Kensington & Chelsea and Hammersmith & Fulham","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Kensington & Chelsea and Hammersmith & Fulham","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Kensington & Chelsea and Hammersmith & Fulham","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Kensington & Chelsea and Hammersmith & Fulham","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Kensington & Chelsea and Hammersmith & Fulham","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Kensington & Chelsea and Hammersmith & Fulham","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Kensington & Chelsea and Hammersmith & Fulham","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Lambeth","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Lambeth","AO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Lambeth","EO","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Lambeth","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Lambeth","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Lambeth","HEO","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Lambeth","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Lambeth","SEO","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Lambeth","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Lewisham and Southwark","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Lewisham and Southwark","AO","[c]","[c]","[c]","[c]"
