"Status","Year","Age","Profession_of_post","Region_ITL2","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","20-29","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","25","25","28190","27000"
"In post","2022","20-29","Commercial","Greater Manchester","EO","10","10","25550","25120"
"In post","2022","20-29","Commercial","Greater Manchester","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","Greater Manchester","SEO/HEO","35","35","35180","36050"
"In post","2022","20-29","Commercial","Hampshire and Isle of Wight","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","Hampshire and Isle of Wight","EO","25","25","25480","26350"
"In post","2022","20-29","Commercial","Hampshire and Isle of Wight","SEO/HEO","15","15","35320","34500"
"In post","2022","20-29","Commercial","Highlands and Islands","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","Inner London - East","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","Inner London - East","EO","5","5","[c]","[c]"
"In post","2022","20-29","Commercial","Inner London - East","SEO/HEO","5","5","[c]","[c]"
"In post","2022","20-29","Commercial","Inner London - West","AA/AO","10","10","23330","23170"
"In post","2022","20-29","Commercial","Inner London - West","EO","25","25","27360","27270"
"In post","2022","20-29","Commercial","Inner London - West","G6/G7","60","60","55520","53360"
"In post","2022","20-29","Commercial","Inner London - West","SEO/HEO","135","135","37700","39310"
"In post","2022","20-29","Commercial","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","Merseyside","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","Merseyside","EO","15","15","25820","25520"
"In post","2022","20-29","Commercial","Merseyside","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","Merseyside","SEO/HEO","20","20","33490","31250"
"In post","2022","20-29","Commercial","North Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","North Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","North Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","Northumberland, and Tyne and Wear","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","Northumberland, and Tyne and Wear","SEO/HEO","10","10","[c]","[c]"
"In post","2022","20-29","Commercial","Outer London - South","EO","5","5","[c]","[c]"
"In post","2022","20-29","Commercial","Outer London - South","SEO/HEO","10","10","[c]","[c]"
"In post","2022","20-29","Commercial","Outer London - West and North West","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","Outer London - West and North West","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","Overseas","SEO/HEO","5","5","[c]","[c]"
"In post","2022","20-29","Commercial","Shropshire and Staffordshire","EO","10","10","[c]","[c]"
"In post","2022","20-29","Commercial","Shropshire and Staffordshire","SEO/HEO","5","5","[c]","[c]"
"In post","2022","20-29","Commercial","South Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","South Yorkshire","EO","10","10","25200","25000"
"In post","2022","20-29","Commercial","South Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","South Yorkshire","SEO/HEO","15","15","34410","36500"
"In post","2022","20-29","Commercial","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","Southern Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","Southern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","Surrey, East and West Sussex","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","Tees Valley and Durham","EO","10","10","[c]","[c]"
"In post","2022","20-29","Commercial","Tees Valley and Durham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","Tees Valley and Durham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","West Central Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","West Central Scotland","EO","10","10","[c]","[c]"
"In post","2022","20-29","Commercial","West Central Scotland","SEO/HEO","10","10","[c]","[c]"
"In post","2022","20-29","Commercial","West Midlands","EO","10","10","26180","25520"
"In post","2022","20-29","Commercial","West Midlands","SEO/HEO","20","20","32650","30580"
"In post","2022","20-29","Commercial","West Wales and The Valleys","AA/AO","5","5","[c]","[c]"
"In post","2022","20-29","Commercial","West Wales and The Valleys","SEO/HEO","5","5","[c]","[c]"
"In post","2022","20-29","Commercial","West Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","West Yorkshire","EO","15","15","25490","25120"
"In post","2022","20-29","Commercial","West Yorkshire","G6/G7","5","5","[c]","[c]"
"In post","2022","20-29","Commercial","West Yorkshire","SEO/HEO","40","40","33840","35970"
"In post","2022","20-29","Communications","Bedfordshire and Hertfordshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","Bedfordshire and Hertfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","Berkshire, Buckinghamshire and Oxfordshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","Cheshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","Cumbria","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","Derbyshire and Nottinghamshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","Derbyshire and Nottinghamshire","SEO/HEO","10","10","[c]","[c]"
"In post","2022","20-29","Communications","Devon","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","Devon","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","Dorset and Somerset","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","Dorset and Somerset","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","Dorset and Somerset","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","East Anglia","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","East Anglia","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","East Anglia","SEO/HEO","5","5","[c]","[c]"
"In post","2022","20-29","Communications","East Wales","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","East Wales","EO","5","5","[c]","[c]"
"In post","2022","20-29","Communications","East Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","East Wales","SEO/HEO","25","25","33750","31780"
"In post","2022","20-29","Communications","Eastern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","EO","5","5","[c]","[c]"
"In post","2022","20-29","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","10","10","34000","34920"
"In post","2022","20-29","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","Greater Manchester","AA/AO","5","5","[c]","[c]"
"In post","2022","20-29","Communications","Greater Manchester","EO","10","10","[c]","[c]"
"In post","2022","20-29","Communications","Greater Manchester","SEO/HEO","15","15","33200","33080"
"In post","2022","20-29","Communications","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","Hampshire and Isle of Wight","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","Hampshire and Isle of Wight","EO","10","10","[c]","[c]"
"In post","2022","20-29","Communications","Hampshire and Isle of Wight","SEO/HEO","10","10","33490","33000"
"In post","2022","20-29","Communications","Inner London - East","AA/AO","5","5","[c]","[c]"
"In post","2022","20-29","Communications","Inner London - East","EO","10","10","27560","27140"
"In post","2022","20-29","Communications","Inner London - East","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","Inner London - East","SEO/HEO","25","25","37490","35400"
"In post","2022","20-29","Communications","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","Inner London - West","AA/AO","25","25","23880","23770"
"In post","2022","20-29","Communications","Inner London - West","EO","120","120","28060","27270"
"In post","2022","20-29","Communications","Inner London - West","G6/G7","80","80","56170","53420"
"In post","2022","20-29","Communications","Inner London - West","SEO/HEO","355","355","37580","36980"
"In post","2022","20-29","Communications","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","Lancashire","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","Lincolnshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","Merseyside","SEO/HEO","10","10","[c]","[c]"
"In post","2022","20-29","Communications","North Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","Northumberland, and Tyne and Wear","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","Northumberland, and Tyne and Wear","SEO/HEO","5","5","[c]","[c]"
"In post","2022","20-29","Communications","Outer London - South","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","Outer London - South","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","Outer London - West and North West","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","Outer London - West and North West","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","Outer London - West and North West","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","Shropshire and Staffordshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","Shropshire and Staffordshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","Shropshire and Staffordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","South Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","Surrey, East and West Sussex","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","Surrey, East and West Sussex","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","Tees Valley and Durham","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","Tees Valley and Durham","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","Tees Valley and Durham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","West Central Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","West Central Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","West Midlands","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","West Midlands","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","West Midlands","SEO/HEO","10","10","[c]","[c]"
"In post","2022","20-29","Communications","West Wales and The Valleys","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","West Wales and The Valleys","EO","5","5","[c]","[c]"
"In post","2022","20-29","Communications","West Wales and The Valleys","SEO/HEO","5","5","[c]","[c]"
"In post","2022","20-29","Communications","West Yorkshire","EO","5","5","[c]","[c]"
"In post","2022","20-29","Communications","West Yorkshire","G6/G7","5","5","[c]","[c]"
"In post","2022","20-29","Communications","West Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Corporate Finance","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Corporate Finance","Hampshire and Isle of Wight","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Corporate Finance","Inner London - East","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Corporate Finance","Inner London - East","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Corporate Finance","Inner London - West","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Corporate Finance","Inner London - West","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Corporate Finance","Inner London - West","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Corporate Finance","West Central Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Corporate Finance","West Midlands","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Corporate Finance","West Midlands","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Counter Fraud","Bedfordshire and Hertfordshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Counter Fraud","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Counter Fraud","Berkshire, Buckinghamshire and Oxfordshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Counter Fraud","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Counter Fraud","Cheshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Counter Fraud","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Counter Fraud","Derbyshire and Nottinghamshire","AA/AO","5","5","[c]","[c]"
"In post","2022","20-29","Counter Fraud","Derbyshire and Nottinghamshire","EO","5","5","[c]","[c]"
"In post","2022","20-29","Counter Fraud","Derbyshire and Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Counter Fraud","Devon","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Counter Fraud","Devon","EO","5","5","[c]","[c]"
"In post","2022","20-29","Counter Fraud","Devon","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Counter Fraud","Dorset and Somerset","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Counter Fraud","East Anglia","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Counter Fraud","East Anglia","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Counter Fraud","East Anglia","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Counter Fraud","East Wales","AA/AO","15","15","20270","20100"
"In post","2022","20-29","Counter Fraud","East Wales","EO","10","10","[c]","[c]"
"In post","2022","20-29","Counter Fraud","East Yorkshire and Northern Lincolnshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Counter Fraud","East Yorkshire and Northern Lincolnshire","EO","10","10","[c]","[c]"
"In post","2022","20-29","Counter Fraud","East Yorkshire and Northern Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Counter Fraud","Eastern Scotland","EO","5","5","[c]","[c]"
"In post","2022","20-29","Counter Fraud","Essex","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Counter Fraud","Essex","EO","5","5","[c]","[c]"
"In post","2022","20-29","Counter Fraud","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Counter Fraud","Gloucestershire, Wiltshire and Bath/Bristol area","EO","5","5","[c]","[c]"
"In post","2022","20-29","Counter Fraud","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","[c]","[c]","[c]","[c]"
