"Status","Year","Parent_department","Region_ITL1","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Department for Work and Pensions","Yorkshire and The Humber","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Yorkshire and The Humber","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Yorkshire and The Humber","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Yorkshire and The Humber","SEO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Yorkshire and The Humber","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Yorkshire and The Humber","SEO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Yorkshire and The Humber","SEO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","East Midlands (England)","AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","East Midlands (England)","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","East Midlands (England)","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","East Midlands (England)","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","East Midlands (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","East Midlands (England)","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","East Midlands (England)","G6","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","East Midlands (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","East Midlands (England)","G6","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","East Midlands (England)","G7","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","East Midlands (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","East Midlands (England)","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","East Midlands (England)","G7","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","East Midlands (England)","HEO","Heterosexual / straight","40","[c]","31150","28590"
"Leaver Dept.","2022","Department of Health and Social Care","East Midlands (England)","HEO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","East Midlands (England)","HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","East Midlands (England)","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","East Midlands (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","East Midlands (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","East Midlands (England)","SEO","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","East Midlands (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","East Midlands (England)","SEO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","East Midlands (England)","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","East of England","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","East of England","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","East of England","AO","Heterosexual / straight","45","[c]","21750","21820"
"Leaver Dept.","2022","Department of Health and Social Care","East of England","AO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","East of England","AO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","East of England","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","East of England","EO","Heterosexual / straight","35","[c]","25380","25010"
"Leaver Dept.","2022","Department of Health and Social Care","East of England","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","East of England","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","East of England","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","East of England","G6","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","East of England","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","East of England","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","East of England","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","East of England","G7","Heterosexual / straight","30","[c]","52520","51840"
"Leaver Dept.","2022","Department of Health and Social Care","East of England","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","East of England","G7","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","East of England","G7","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","East of England","HEO","Heterosexual / straight","45","[c]","31830","30760"
"Leaver Dept.","2022","Department of Health and Social Care","East of England","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","East of England","HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","East of England","HEO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","East of England","SCS level","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","East of England","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","East of England","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","East of England","SCS level","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","East of England","SEO","Heterosexual / straight","55","[c]","39690","39690"
"Leaver Dept.","2022","Department of Health and Social Care","East of England","SEO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","East of England","SEO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","East of England","SEO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","London","AA","Heterosexual / straight","45","[c]","21770","22350"
"Leaver Dept.","2022","Department of Health and Social Care","London","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","London","AA","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","London","AA","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","London","AO","Heterosexual / straight","120","[c]","23810","23780"
"Leaver Dept.","2022","Department of Health and Social Care","London","AO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","London","AO","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","London","AO","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","London","EO","Heterosexual / straight","335","[c]","27110","26880"
"Leaver Dept.","2022","Department of Health and Social Care","London","EO","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","London","EO","Undeclared","130","[c]","27140","26880"
"Leaver Dept.","2022","Department of Health and Social Care","London","EO","Unknown","50","[c]","27340","27900"
"Leaver Dept.","2022","Department of Health and Social Care","London","G6","Heterosexual / straight","185","[c]","70220","66870"
"Leaver Dept.","2022","Department of Health and Social Care","London","G6","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","London","G6","Undeclared","115","[c]","74290","67810"
"Leaver Dept.","2022","Department of Health and Social Care","London","G6","Unknown","80","[c]","71230","67820"
"Leaver Dept.","2022","Department of Health and Social Care","London","G7","Heterosexual / straight","415","[c]","53650","52610"
"Leaver Dept.","2022","Department of Health and Social Care","London","G7","LGBO","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","London","G7","Undeclared","190","[c]","54140","53120"
"Leaver Dept.","2022","Department of Health and Social Care","London","G7","Unknown","145","[c]","54530","54050"
"Leaver Dept.","2022","Department of Health and Social Care","London","HEO","Heterosexual / straight","470","[c]","32500","32330"
"Leaver Dept.","2022","Department of Health and Social Care","London","HEO","LGBO","45","[c]","32510","32330"
"Leaver Dept.","2022","Department of Health and Social Care","London","HEO","Undeclared","195","[c]","32710","32330"
"Leaver Dept.","2022","Department of Health and Social Care","London","HEO","Unknown","55","[c]","34350","34550"
"Leaver Dept.","2022","Department of Health and Social Care","London","SCS level","Heterosexual / straight","115","[c]","101480","98430"
"Leaver Dept.","2022","Department of Health and Social Care","London","SCS level","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","London","SCS level","Undeclared","70","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","London","SCS level","Unknown","50","[c]","117700","111710"
"Leaver Dept.","2022","Department of Health and Social Care","London","SEO","Heterosexual / straight","470","[c]","40510","40070"
"Leaver Dept.","2022","Department of Health and Social Care","London","SEO","LGBO","45","[c]","39550","40070"
"Leaver Dept.","2022","Department of Health and Social Care","London","SEO","Undeclared","155","[c]","40240","40070"
"Leaver Dept.","2022","Department of Health and Social Care","London","SEO","Unknown","105","[c]","41600","41030"
"Leaver Dept.","2022","Department of Health and Social Care","London","Unknown","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","London","Unknown","Undeclared","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","London","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","North East (England)","AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","North East (England)","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","North East (England)","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","North East (England)","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","North East (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","North East (England)","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","North East (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","North East (England)","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","North East (England)","G7","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","North East (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","North East (England)","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","North East (England)","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","North East (England)","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","North East (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","North East (England)","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","North East (England)","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","North East (England)","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","North East (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","North East (England)","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","North East (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","North East (England)","SEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","North East (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","North East (England)","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","North East (England)","SEO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","North West (England)","AA","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","North West (England)","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","North West (England)","AA","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","North West (England)","AO","Heterosexual / straight","60","[c]","20480","19880"
"Leaver Dept.","2022","Department of Health and Social Care","North West (England)","AO","LGBO","10","[c]","[c]","[c]"
