"Status","Year","Function_of_post","Region_ITL1","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Digital, Data & Technology","North West (England)","Outside London","AA/AO","60","55","21370","21260"
"In post","2022","Digital, Data & Technology","North West (England)","Outside London","EO","500","475","27100","27570"
"In post","2022","Digital, Data & Technology","North West (England)","Outside London","G6/G7","885","860","57320","55210"
"In post","2022","Digital, Data & Technology","North West (England)","Outside London","SCS level","30","30","91000","89040"
"In post","2022","Digital, Data & Technology","North West (England)","Outside London","SEO/HEO","1430","1395","35990","35310"
"In post","2022","Digital, Data & Technology","North West (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Northern Ireland","Outside London","AA/AO","10","10","[c]","[c]"
"In post","2022","Digital, Data & Technology","Northern Ireland","Outside London","EO","10","10","[c]","[c]"
"In post","2022","Digital, Data & Technology","Northern Ireland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Northern Ireland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Northern Ireland","Outside London","SEO/HEO","50","50","34300","33080"
"In post","2022","Digital, Data & Technology","Overseas","Overseas","AA/AO","5","5","[c]","[c]"
"In post","2022","Digital, Data & Technology","Overseas","Overseas","EO","20","20","27910","26670"
"In post","2022","Digital, Data & Technology","Overseas","Overseas","SEO/HEO","45","45","35730","33300"
"In post","2022","Digital, Data & Technology","Scotland","Outside London","AA/AO","45","45","22840","21790"
"In post","2022","Digital, Data & Technology","Scotland","Outside London","EO","240","235","28300","27570"
"In post","2022","Digital, Data & Technology","Scotland","Outside London","G6/G7","160","160","55840","54410"
"In post","2022","Digital, Data & Technology","Scotland","Outside London","SCS level","10","10","[c]","[c]"
"In post","2022","Digital, Data & Technology","Scotland","Outside London","SEO/HEO","480","470","37430","36520"
"In post","2022","Digital, Data & Technology","South East (England)","Outside London","AA/AO","100","100","21670","21380"
"In post","2022","Digital, Data & Technology","South East (England)","Outside London","EO","325","310","27550","26700"
"In post","2022","Digital, Data & Technology","South East (England)","Outside London","G6/G7","265","260","56370","54540"
"In post","2022","Digital, Data & Technology","South East (England)","Outside London","SCS level","10","10","91010","83780"
"In post","2022","Digital, Data & Technology","South East (England)","Outside London","SEO/HEO","690","670","36670","35570"
"In post","2022","Digital, Data & Technology","South East (England)","Outside London","Unknown","5","5","[c]","[c]"
"In post","2022","Digital, Data & Technology","South West (England)","Outside London","AA/AO","235","225","20960","21170"
"In post","2022","Digital, Data & Technology","South West (England)","Outside London","EO","645","620","27120","26740"
"In post","2022","Digital, Data & Technology","South West (England)","Outside London","G6/G7","720","695","54800","53500"
"In post","2022","Digital, Data & Technology","South West (England)","Outside London","SCS level","30","30","97990","89300"
"In post","2022","Digital, Data & Technology","South West (England)","Outside London","SEO/HEO","2045","1965","37710","38450"
"In post","2022","Digital, Data & Technology","South West (England)","Outside London","Unknown","60","55","36110","34430"
"In post","2022","Digital, Data & Technology","Unknown","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Unknown","Unknown","EO","10","10","[c]","[c]"
"In post","2022","Digital, Data & Technology","Unknown","Unknown","G6/G7","20","20","54050","53350"
"In post","2022","Digital, Data & Technology","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Unknown","Unknown","SEO/HEO","30","30","35380","34290"
"In post","2022","Digital, Data & Technology","Wales","Outside London","AA/AO","85","85","21670","21840"
"In post","2022","Digital, Data & Technology","Wales","Outside London","EO","415","400","27310","26470"
"In post","2022","Digital, Data & Technology","Wales","Outside London","G6/G7","460","455","57880","55210"
"In post","2022","Digital, Data & Technology","Wales","Outside London","SCS level","10","10","87710","77400"
"In post","2022","Digital, Data & Technology","Wales","Outside London","SEO/HEO","1130","1105","38930","38250"
"In post","2022","Digital, Data & Technology","West Midlands (England)","Outside London","AA/AO","70","70","21420","21170"
"In post","2022","Digital, Data & Technology","West Midlands (England)","Outside London","EO","245","235","26940","26670"
"In post","2022","Digital, Data & Technology","West Midlands (England)","Outside London","G6/G7","315","305","56900","55210"
"In post","2022","Digital, Data & Technology","West Midlands (England)","Outside London","SCS level","25","25","82490","74810"
"In post","2022","Digital, Data & Technology","West Midlands (England)","Outside London","SEO/HEO","660","640","36500","36050"
"In post","2022","Digital, Data & Technology","West Midlands (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Yorkshire and The Humber","Outside London","AA/AO","40","35","21220","21250"
"In post","2022","Digital, Data & Technology","Yorkshire and The Humber","Outside London","EO","275","255","27140","26820"
"In post","2022","Digital, Data & Technology","Yorkshire and The Humber","Outside London","G6/G7","525","515","56880","55210"
"In post","2022","Digital, Data & Technology","Yorkshire and The Humber","Outside London","SCS level","15","15","87430","86640"
"In post","2022","Digital, Data & Technology","Yorkshire and The Humber","Outside London","SEO/HEO","690","670","36360","36290"
"In post","2022","Digital, Data & Technology","Yorkshire and The Humber","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Finance","East Midlands (England)","Outside London","AA/AO","35","30","21590","21960"
"In post","2022","Finance","East Midlands (England)","Outside London","EO","75","70","26570","26670"
"In post","2022","Finance","East Midlands (England)","Outside London","G6/G7","60","55","56530","55210"
"In post","2022","Finance","East Midlands (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Finance","East Midlands (England)","Outside London","SEO/HEO","135","130","36070","34170"
"In post","2022","Finance","East of England","Outside London","AA/AO","50","40","21600","21380"
"In post","2022","Finance","East of England","Outside London","EO","80","75","27310","26670"
"In post","2022","Finance","East of England","Outside London","G6/G7","55","50","58270","58550"
"In post","2022","Finance","East of England","Outside London","SCS level","10","10","[c]","[c]"
"In post","2022","Finance","East of England","Outside London","SEO/HEO","140","135","38060","37000"
"In post","2022","Finance","London","London","AA/AO","110","100","25000","25330"
"In post","2022","Finance","London","London","EO","360","350","29550","30060"
"In post","2022","Finance","London","London","G6/G7","1015","995","61810","60940"
"In post","2022","Finance","London","London","SCS level","170","170","89290","81700"
"In post","2022","Finance","London","London","SEO/HEO","1335","1310","40150","40470"
"In post","2022","Finance","North East (England)","Outside London","AA/AO","55","45","21360","21250"
"In post","2022","Finance","North East (England)","Outside London","EO","125","115","26730","26820"
"In post","2022","Finance","North East (England)","Outside London","G6/G7","205","200","56280","55210"
"In post","2022","Finance","North East (England)","Outside London","SCS level","10","10","85780","85070"
"In post","2022","Finance","North East (England)","Outside London","SEO/HEO","475","455","35070","33370"
"In post","2022","Finance","North West (England)","Outside London","AA/AO","215","185","21240","21260"
"In post","2022","Finance","North West (England)","Outside London","EO","205","195","26750","27570"
"In post","2022","Finance","North West (England)","Outside London","G6/G7","305","295","55880","54160"
"In post","2022","Finance","North West (England)","Outside London","SCS level","15","15","82020","76350"
"In post","2022","Finance","North West (England)","Outside London","SEO/HEO","650","625","35530","35310"
"In post","2022","Finance","North West (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Northern Ireland","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Northern Ireland","Outside London","EO","10","10","[c]","[c]"
"In post","2022","Finance","Northern Ireland","Outside London","G6/G7","10","10","[c]","[c]"
"In post","2022","Finance","Northern Ireland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Northern Ireland","Outside London","SEO/HEO","20","20","39250","38940"
"In post","2022","Finance","Overseas","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Overseas","Overseas","EO","10","10","27410","26670"
"In post","2022","Finance","Overseas","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Overseas","Overseas","SEO/HEO","20","20","36720","33630"
"In post","2022","Finance","Scotland","Outside London","AA/AO","540","445","21820","21250"
"In post","2022","Finance","Scotland","Outside London","EO","155","145","27320","26820"
"In post","2022","Finance","Scotland","Outside London","G6/G7","100","95","55440","54220"
"In post","2022","Finance","Scotland","Outside London","SCS level","5","5","[c]","[c]"
"In post","2022","Finance","Scotland","Outside London","SEO/HEO","230","220","37080","35980"
"In post","2022","Finance","South East (England)","Outside London","AA/AO","130","115","21880","22080"
"In post","2022","Finance","South East (England)","Outside London","EO","255","240","27210","26670"
"In post","2022","Finance","South East (England)","Outside London","G6/G7","140","140","58090","56540"
"In post","2022","Finance","South East (England)","Outside London","SCS level","15","15","94010","95600"
"In post","2022","Finance","South East (England)","Outside London","SEO/HEO","485","465","37970","36050"
"In post","2022","Finance","South East (England)","Outside London","Unknown","5","5","[c]","[c]"
"In post","2022","Finance","South West (England)","Outside London","AA/AO","60","50","21460","21270"
"In post","2022","Finance","South West (England)","Outside London","EO","295","280","24370","25000"
"In post","2022","Finance","South West (England)","Outside London","G6/G7","230","225","57480","57060"
"In post","2022","Finance","South West (England)","Outside London","SCS level","25","25","86920","83640"
"In post","2022","Finance","South West (England)","Outside London","SEO/HEO","590","560","37280","36460"
"In post","2022","Finance","South West (England)","Outside London","Unknown","50","45","52820","46000"
"In post","2022","Finance","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Unknown","Unknown","G6/G7","5","5","[c]","[c]"
"In post","2022","Finance","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
