"Status","Year","Ethnicity","Function_of_post","Region_ITL1","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Other ethnicity","Property","South West (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Property","South West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Property","South West (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Property","South West (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Property","South West (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Property","South West (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Property","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Property","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Property","Wales","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Property","Wales","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Property","Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Property","Wales","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Property","Wales","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Property","Wales","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Property","Wales","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Property","West Midlands (England)","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Property","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Property","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Property","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Property","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Property","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Property","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Property","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Property","Yorkshire and The Humber","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Property","Yorkshire and The Humber","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Property","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Property","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Property","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Property","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Property","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Property","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Security","East Midlands (England)","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Security","East Midlands (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Security","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Security","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Security","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Security","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Security","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Security","East of England","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Security","East of England","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Security","East of England","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Security","East of England","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Security","East of England","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Security","East of England","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Security","East of England","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Security","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Security","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Security","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Security","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Security","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Security","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Security","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Security","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Security","North East (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Security","North East (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Security","North East (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Security","North West (England)","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Security","North West (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Security","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Security","North West (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Security","North West (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Security","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Security","Northern Ireland","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Security","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Security","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Security","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Security","Overseas","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Security","Scotland","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Security","Scotland","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Security","Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Security","Scotland","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Security","Scotland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Security","Scotland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Security","Scotland","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Security","Scotland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Security","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Security","South East (England)","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Security","South East (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Security","South East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Security","South East (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Security","South East (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Security","South West (England)","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Security","South West (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Security","South West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Security","South West (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Security","South West (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Security","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Security","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Security","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Security","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Security","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Security","Wales","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Security","Wales","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Security","Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Security","Wales","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Security","Wales","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Security","Wales","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Security","West Midlands (England)","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Security","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Security","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Security","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Security","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Security","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Security","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Security","Yorkshire and The Humber","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Security","Yorkshire and The Humber","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Security","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Security","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Security","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Security","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Security","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","East Midlands (England)","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","East Midlands (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","East Midlands (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","East of England","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","East of England","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","East of England","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","East of England","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","East of England","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","East of England","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","East of England","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","East of England","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","London","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","North East (England)","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","North East (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","North East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","North East (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","North East (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","North East (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","North East (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","North West (England)","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","North West (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","North West (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","North West (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","North West (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","North West (England)","SEO","[c]","[c]","[c]","[c]"
