"Status","Year","Function_of_post","Parent_department","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Analysis","Water Services Regulation Authority","Camden and City of London","30","30","62630","54800"
"In post","2022","Analysis","Welsh Government","Central Valleys","5","5","[c]","[c]"
"In post","2022","Commercial","Attorney General's Departments","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Attorney General's Departments","Devon CC","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Attorney General's Departments","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Attorney General's Departments","Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Attorney General's Departments","Nottingham","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Attorney General's Departments","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Attorney General's Departments","Swansea","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Attorney General's Departments","Tyneside","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Attorney General's Departments","Westminster","10","10","38800","34500"
"In post","2022","Commercial","Attorney General's Departments","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Attorney General's Departments","York","15","15","37940","38180"
"In post","2022","Commercial","Cabinet Office","Bath and North East Somerset, North Somerset and South Gloucestershire","25","25","77710","73000"
"In post","2022","Commercial","Cabinet Office","Berkshire","5","5","[c]","[c]"
"In post","2022","Commercial","Cabinet Office","Birmingham","40","40","61680","61860"
"In post","2022","Commercial","Cabinet Office","Blackpool","35","35","57940","61710"
"In post","2022","Commercial","Cabinet Office","Bradford","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Cabinet Office","Brent","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Cabinet Office","Bristol, City of","20","20","78180","69710"
"In post","2022","Commercial","Cabinet Office","Buckinghamshire","5","5","[c]","[c]"
"In post","2022","Commercial","Cabinet Office","Cambridgeshire CC","5","5","[c]","[c]"
"In post","2022","Commercial","Cabinet Office","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Cabinet Office","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Cabinet Office","Central Bedfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Cabinet Office","Central Hampshire","35","35","69290","68400"
"In post","2022","Commercial","Cabinet Office","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Cabinet Office","Coventry","10","10","[c]","[c]"
"In post","2022","Commercial","Cabinet Office","Croydon","20","20","70270","68170"
"In post","2022","Commercial","Cabinet Office","Darlington","10","10","65700","64010"
"In post","2022","Commercial","Cabinet Office","Devon CC","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Cabinet Office","Durham","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Cabinet Office","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Cabinet Office","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Cabinet Office","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Cabinet Office","East Kent","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Cabinet Office","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Cabinet Office","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Cabinet Office","Glasgow City","40","40","62530","61110"
"In post","2022","Commercial","Cabinet Office","Gloucestershire CC","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Cabinet Office","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Cabinet Office","Greater Manchester South West","70","70","59610","61710"
"In post","2022","Commercial","Cabinet Office","Hackney and Newham","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Cabinet Office","Hertfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Cabinet Office","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Cabinet Office","Leeds","85","85","65200","64500"
"In post","2022","Commercial","Cabinet Office","Lewisham and Southwark","10","10","[c]","[c]"
"In post","2022","Commercial","Cabinet Office","Liverpool","230","225","42520","38980"
"In post","2022","Commercial","Cabinet Office","Manchester","40","40","63860","61710"
"In post","2022","Commercial","Cabinet Office","Medway","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Cabinet Office","Milton Keynes","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Cabinet Office","Monmouthshire and Newport","75","75","37870","31710"
"In post","2022","Commercial","Cabinet Office","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Cabinet Office","North Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Cabinet Office","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Cabinet Office","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Cabinet Office","Northumberland","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Cabinet Office","Norwich and East Norfolk","115","110","44230","39170"
"In post","2022","Commercial","Cabinet Office","Nottingham","10","10","84830","75000"
"In post","2022","Commercial","Cabinet Office","Oxfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Cabinet Office","Peterborough","10","10","[c]","[c]"
"In post","2022","Commercial","Cabinet Office","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Cabinet Office","Sefton","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Cabinet Office","Sheffield","40","40","61780","52750"
"In post","2022","Commercial","Cabinet Office","Shropshire","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Cabinet Office","Solihull","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Cabinet Office","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Cabinet Office","South Hampshire","5","5","[c]","[c]"
"In post","2022","Commercial","Cabinet Office","South Lanarkshire","10","10","70310","64860"
"In post","2022","Commercial","Cabinet Office","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Cabinet Office","Staffordshire CC","5","5","[c]","[c]"
"In post","2022","Commercial","Cabinet Office","Swansea","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Cabinet Office","Telford and Wrekin","20","20","71980","64750"
"In post","2022","Commercial","Cabinet Office","Tower Hamlets","90","85","52470","54700"
"In post","2022","Commercial","Cabinet Office","Tyneside","10","10","65300","65750"
"In post","2022","Commercial","Cabinet Office","Unknown","65","60","53190","53110"
"In post","2022","Commercial","Cabinet Office","Wakefield","5","5","[c]","[c]"
"In post","2022","Commercial","Cabinet Office","Warrington","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Cabinet Office","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Cabinet Office","West Kent","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Cabinet Office","West Surrey","5","5","[c]","[c]"
"In post","2022","Commercial","Cabinet Office","Westminster","725","715","74640","65640"
"In post","2022","Commercial","Cabinet Office","Wiltshire","50","50","72050","64500"
"In post","2022","Commercial","Cabinet Office","Wirral","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Cabinet Office","Wolverhampton","5","5","[c]","[c]"
"In post","2022","Commercial","Cabinet Office","York","25","25","53450","49700"
"In post","2022","Commercial","Chancellor's other departments","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Chancellor's other departments","Durham","5","5","[c]","[c]"
"In post","2022","Commercial","Chancellor's other departments","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Chancellor's other departments","Westminster","10","10","54430","50000"
"In post","2022","Commercial","Charity Commission","Sefton","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Competition and Markets Authority","Tower Hamlets","5","5","[c]","[c]"
"In post","2022","Commercial","Department for Business, Energy and Industrial Strategy","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for Business, Energy and Industrial Strategy","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for Business, Energy and Industrial Strategy","Birmingham","10","10","42140","42700"
"In post","2022","Commercial","Department for Business, Energy and Industrial Strategy","Blackpool","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for Business, Energy and Industrial Strategy","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for Business, Energy and Industrial Strategy","Cardiff and Vale of Glamorgan","10","10","[c]","[c]"
"In post","2022","Commercial","Department for Business, Energy and Industrial Strategy","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for Business, Energy and Industrial Strategy","Croydon","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for Business, Energy and Industrial Strategy","Devon CC","185","175","44480","45150"
"In post","2022","Commercial","Department for Business, Energy and Industrial Strategy","Leeds","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for Business, Energy and Industrial Strategy","Lincolnshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for Business, Energy and Industrial Strategy","Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for Business, Energy and Industrial Strategy","Monmouthshire and Newport","10","10","[c]","[c]"
"In post","2022","Commercial","Department for Business, Energy and Industrial Strategy","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for Business, Energy and Industrial Strategy","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for Business, Energy and Industrial Strategy","Swindon","5","5","[c]","[c]"
"In post","2022","Commercial","Department for Business, Energy and Industrial Strategy","Tyneside","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for Business, Energy and Industrial Strategy","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for Business, Energy and Industrial Strategy","Westminster","45","40","46330","40050"
"In post","2022","Commercial","Department for Business, Energy and Industrial Strategy","Wirral","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for Digital, Culture, Media and Sport","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for Digital, Culture, Media and Sport","Leeds","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for Digital, Culture, Media and Sport","Manchester","5","5","[c]","[c]"
"In post","2022","Commercial","Department for Digital, Culture, Media and Sport","Westminster","25","25","43940","39020"
"In post","2022","Commercial","Department for Education","Coventry","30","30","39290","36780"
"In post","2022","Commercial","Department for Education","Darlington","40","40","36850","36500"
"In post","2022","Commercial","Department for Education","Leeds","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for Education","Manchester","60","60","39200","36500"
"In post","2022","Commercial","Department for Education","Nottingham","15","15","43700","44090"
"In post","2022","Commercial","Department for Education","Sheffield","85","80","35250","36500"
"In post","2022","Commercial","Department for Education","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for Education","Tyneside","20","15","36320","36500"
"In post","2022","Commercial","Department for Education","Westminster","15","15","53450","54170"
"In post","2022","Commercial","Department for Environment, Food and Rural Affairs","Berkshire","10","10","36030","36970"
"In post","2022","Commercial","Department for Environment, Food and Rural Affairs","Birmingham","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for Environment, Food and Rural Affairs","Bristol, City of","25","25","37220","36520"
"In post","2022","Commercial","Department for Environment, Food and Rural Affairs","Cardiff and Vale of Glamorgan","5","5","[c]","[c]"
"In post","2022","Commercial","Department for Environment, Food and Rural Affairs","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for Environment, Food and Rural Affairs","Devon CC","10","10","38520","36430"
"In post","2022","Commercial","Department for Environment, Food and Rural Affairs","Gwynedd","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for Environment, Food and Rural Affairs","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for Environment, Food and Rural Affairs","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for Environment, Food and Rural Affairs","Leeds","10","10","[c]","[c]"
"In post","2022","Commercial","Department for Environment, Food and Rural Affairs","North Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for Environment, Food and Rural Affairs","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for Environment, Food and Rural Affairs","Northumberland","[c]","[c]","[c]","[c]"
