"Status","Year","Function_of_post","Organisation","Region_ITL1","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Project Delivery","Cabinet Office (excl. agencies)","London","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Cabinet Office (excl. agencies)","London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Cabinet Office (excl. agencies)","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Cabinet Office (excl. agencies)","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Cabinet Office (excl. agencies)","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Centre for Environment, Fisheries and Aquaculture Science","East of England","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Centre for Environment, Fisheries and Aquaculture Science","East of England","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Charity Commission","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Companies House","Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Companies House","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Competition and Markets Authority","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Competition and Markets Authority","London","G6/G7","15","[c]","64940","61840"
"Leaver CS","2022","Project Delivery","Competition and Markets Authority","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Competition and Markets Authority","London","SEO/HEO","15","[c]","35200","34870"
"Leaver CS","2022","Project Delivery","Competition and Markets Authority","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Crown Commercial Service","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Crown Commercial Service","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Crown Commercial Service","Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Crown Commercial Service","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Defence Equipment and Support","East Midlands (England)","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Defence Equipment and Support","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Defence Equipment and Support","East of England","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Defence Equipment and Support","East of England","SEO/HEO","15","[c]","36580","37800"
"Leaver CS","2022","Project Delivery","Defence Equipment and Support","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Defence Equipment and Support","North West (England)","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Defence Equipment and Support","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Defence Equipment and Support","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Defence Equipment and Support","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Defence Equipment and Support","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Defence Equipment and Support","Scotland","EO","35","[c]","23020","23480"
"Leaver CS","2022","Project Delivery","Defence Equipment and Support","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Defence Equipment and Support","Scotland","SEO/HEO","15","[c]","31790","30680"
"Leaver CS","2022","Project Delivery","Defence Equipment and Support","South East (England)","EO","20","[c]","21710","21460"
"Leaver CS","2022","Project Delivery","Defence Equipment and Support","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Defence Equipment and Support","South East (England)","SEO/HEO","15","[c]","35040","36410"
"Leaver CS","2022","Project Delivery","Defence Equipment and Support","South West (England)","EO","100","[c]","22430","21590"
"Leaver CS","2022","Project Delivery","Defence Equipment and Support","South West (England)","G6/G7","35","[c]","57810","56450"
"Leaver CS","2022","Project Delivery","Defence Equipment and Support","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Defence Equipment and Support","South West (England)","SEO/HEO","220","[c]","35270","34220"
"Leaver CS","2022","Project Delivery","Defence Equipment and Support","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Defence Equipment and Support","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Defence Equipment and Support","West Midlands (England)","EO","15","[c]","20460","20600"
"Leaver CS","2022","Project Delivery","Defence Equipment and Support","West Midlands (England)","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Defence Equipment and Support","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Defence Science and Technology Laboratory","South East (England)","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Defence Science and Technology Laboratory","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Defence Science and Technology Laboratory","South East (England)","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Defence Science and Technology Laboratory","South East (England)","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Defence Science and Technology Laboratory","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Defence Science and Technology Laboratory","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Defence Science and Technology Laboratory","South West (England)","G6/G7","15","[c]","54480","56950"
"Leaver CS","2022","Project Delivery","Defence Science and Technology Laboratory","South West (England)","SEO/HEO","15","[c]","35900","38070"
"Leaver CS","2022","Project Delivery","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Department for Digital, Culture, Media and Sport","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Department for Digital, Culture, Media and Sport","London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Department for Digital, Culture, Media and Sport","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Department for Digital, Culture, Media and Sport","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Department for Digital, Culture, Media and Sport","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Department for Digital, Culture, Media and Sport","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Department for Digital, Culture, Media and Sport","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Department for Education (excl. agencies)","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Department for Education (excl. agencies)","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Department for International Trade","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Department for Levelling Up, Housing and Communities (excl. agencies)","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Department for Levelling Up, Housing and Communities (excl. agencies)","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Department for Levelling Up, Housing and Communities (excl. agencies)","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Department for Levelling Up, Housing and Communities (excl. agencies)","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Department for Work and Pensions (excl. agencies)","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Department for Work and Pensions (excl. agencies)","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Department for Work and Pensions (excl. agencies)","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Department for Work and Pensions (excl. agencies)","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Department for Work and Pensions (excl. agencies)","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Department for Work and Pensions (excl. agencies)","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Department for Work and Pensions (excl. agencies)","North West (England)","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Department for Work and Pensions (excl. agencies)","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Department for Work and Pensions (excl. agencies)","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Department for Work and Pensions (excl. agencies)","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Department for Work and Pensions (excl. agencies)","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Department for Work and Pensions (excl. agencies)","South East (England)","AA/AO","10","[c]","20660","20720"
"Leaver CS","2022","Project Delivery","Department for Work and Pensions (excl. agencies)","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Department for Work and Pensions (excl. agencies)","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Department for Work and Pensions (excl. agencies)","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Department for Work and Pensions (excl. agencies)","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","SEO/HEO","10","[c]","36320","34290"
"Leaver CS","2022","Project Delivery","Department of Health and Social Care (excl. agencies)","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Department of Health and Social Care (excl. agencies)","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Driver and Vehicle Licensing Agency","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Driver and Vehicle Licensing Agency","Unknown","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Driver and Vehicle Standards Agency","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Driver and Vehicle Standards Agency","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Driver and Vehicle Standards Agency","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Driver and Vehicle Standards Agency","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Estyn","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Estyn","Wales","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Estyn","Wales","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Estyn","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","FCDO Services","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","FCDO Services","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","FCDO Services","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","FCDO Services","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","FCDO Services","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Foreign, Commonwealth and Development Office (excl. agencies)","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Foreign, Commonwealth and Development Office (excl. agencies)","London","EO","[c]","[c]","[c]","[c]"
