"Status","Year","Disability","Organisation","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Undeclared","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","305","[c]","26740","27570"
"Leaver CS","2022","Undeclared","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Driver and Vehicle Licensing Agency","Department for Transport","30","[c]","26140","21840"
"Leaver CS","2022","Undeclared","Driver and Vehicle Standards Agency","Department for Transport","20","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Education and Skills Funding Agency","Department for Education","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","FCDO Services","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Food Standards Agency","Food Standards Agency","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Government Internal Audit Agency","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Government Legal Department","Attorney General's Departments","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Government Property Agency","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Health and Safety Executive","Department for Work and Pensions","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","HM Courts and Tribunals Service","Ministry of Justice","95","[c]","23520","20970"
"Leaver CS","2022","Undeclared","HM Land Registry","HM Land Registry","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","HM Prison and Probation Service","Ministry of Justice","640","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","235","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","HM Treasury (excl. agencies)","HM Treasury","35","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Home Office","Home Office","95","[c]","33850","30550"
"Leaver CS","2022","Undeclared","Institute for Apprenticeships and Technical Education","Department for Education","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Legal Aid Agency","Ministry of Justice","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Maritime and Coastguard Agency","Department for Transport","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Ministry of Defence (excl. agencies)","Ministry of Defence","250","[c]","32220","29200"
"Leaver CS","2022","Undeclared","Ministry of Justice (excl. agencies)","Ministry of Justice","30","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","National Infrastructure Commission","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","National Savings and Investments","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Office for Budget Responsibility","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Office of the Public Guardian","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Planning Inspectorate","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Public Health England","Department of Health and Social Care","20","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Registers of Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Rural Payments Agency","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Scottish Government (excl. agencies)","Scottish Government","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Serious Fraud Office","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Social Security Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Student Awards Agency for Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Submarine Delivery Agency","Ministry of Defence","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","The Insolvency Service","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Transport Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","UK Export Finance","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","UK Health Security Agency","Department of Health and Social Care","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","UK Hydrographic Office","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","UK Statistics Authority","UK Statistics Authority","110","[c]","29750","28560"
"Leaver CS","2022","Undeclared","Valuation Office Agency","HM Revenue and Customs","20","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Vehicle Certification Agency","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Veterinary Medicines Directorate","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Welsh Government (excl. agencies)","Welsh Government","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Accountant in Bankruptcy","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","35","[c]","30290","26380"
"Leaver CS","2022","Unknown","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","45","[c]","28500","24920"
"Leaver CS","2022","Unknown","Attorney General's Office","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Cabinet Office (excl. agencies)","Cabinet Office","330","[c]","52590","43890"
"Leaver CS","2022","Unknown","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Charity Commission","Charity Commission","35","[c]","36310","29270"
"Leaver CS","2022","Unknown","Companies House","Department for Business, Energy and Industrial Strategy","35","[c]","29040","22740"
"Leaver CS","2022","Unknown","Competition and Markets Authority","Competition and Markets Authority","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Criminal Injuries Compensation Authority","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Crown Commercial Service","Cabinet Office","55","[c]","37970","35480"
"Leaver CS","2022","Unknown","Crown Office and Procurator Fiscal Service","Scottish Government","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Crown Prosecution Service","Attorney General's Departments","135","[c]","36480","38000"
"Leaver CS","2022","Unknown","Defence Electronics and Components Agency","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Defence Equipment and Support","Ministry of Defence","155","[c]","28340","25350"
"Leaver CS","2022","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","55","[c]","41850","39080"
"Leaver CS","2022","Unknown","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","30","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Education (excl. agencies)","Department for Education","165","[c]","35350","32870"
"Leaver CS","2022","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","110","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for International Trade","Department for International Trade","110","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","30","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Transport (excl. agencies)","Department for Transport","75","[c]","38040","34710"
"Leaver CS","2022","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","1015","[c]","26670","27570"
"Leaver CS","2022","Unknown","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","545","[c]","50520","49530"
"Leaver CS","2022","Unknown","Disclosure Scotland","Scottish Government","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Driver and Vehicle Licensing Agency","Department for Transport","90","[c]","22640","21590"
"Leaver CS","2022","Unknown","Driver and Vehicle Standards Agency","Department for Transport","140","[c]","27060","26130"
"Leaver CS","2022","Unknown","Education and Skills Funding Agency","Department for Education","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Education Scotland","Scottish Government","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","FCDO Services","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Food Standards Agency","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Food Standards Scotland","Scottish Government","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","100","[c]","47680","39630"
"Leaver CS","2022","Unknown","Forestry and Land Scotland","Scottish Government","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Government Actuary's Department","Chancellor's other departments","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Government Internal Audit Agency","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Government Legal Department","Attorney General's Departments","25","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Government Property Agency","Cabinet Office","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Health and Safety Executive","Department for Work and Pensions","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Courts and Tribunals Service","Ministry of Justice","585","[c]","22220","20970"
"Leaver CS","2022","Unknown","HM Land Registry","HM Land Registry","135","[c]","30090","27130"
"Leaver CS","2022","Unknown","HM Prison and Probation Service","Ministry of Justice","1735","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","1590","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Treasury (excl. agencies)","HM Treasury","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Home Office","Home Office","375","[c]","31400","28330"
"Leaver CS","2022","Unknown","Institute for Apprenticeships and Technical Education","Department for Education","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Intellectual Property Office","Department for Business, Energy and Industrial Strategy","25","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal Aid Agency","Ministry of Justice","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Maritime and Coastguard Agency","Department for Transport","50","[c]","28500","26590"
"Leaver CS","2022","Unknown","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","170","[c]","45260","34140"
"Leaver CS","2022","Unknown","Ministry of Defence (excl. agencies)","Ministry of Defence","665","[c]","31250","26670"
"Leaver CS","2022","Unknown","Ministry of Justice (excl. agencies)","Ministry of Justice","115","[c]","36470","33370"
"Leaver CS","2022","Unknown","National Crime Agency","National Crime Agency","210","[c]","41510","37750"
"Leaver CS","2022","Unknown","National Records of Scotland","Scottish Government","25","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Northern Ireland Office","Northern Ireland Office","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office of Rail and Road","Office of Rail and Road","[c]","[c]","[c]","[c]"
