"Status","Year","Function_of_post","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Counter Fraud","York","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","Barnsley, Doncaster and Rotherham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","Blackpool","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","Bradford","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","Croydon","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","Dudley","Outside London","10","[c]","23930","21260"
"Leaver Dept.","2022","Debt","Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","Greater Manchester South West","Outside London","15","[c]","23300","21260"
"Leaver Dept.","2022","Debt","Hertfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","Na h-Eileanan Siar","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","North Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","Somerset CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","Sunderland","Outside London","10","[c]","24630","21260"
"Leaver Dept.","2022","Debt","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","Warwickshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Angus and Dundee City","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Ards and North Down","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Barnet","London","50","[c]","44420","41310"
"Leaver Dept.","2022","Digital, Data & Technology","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Belfast","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Berkshire","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Bexley and Greenwich","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Birmingham","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Blackpool","Outside London","10","[c]","42670","37520"
"Leaver Dept.","2022","Digital, Data & Technology","Bradford","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Bristol, City of","Outside London","25","[c]","39930","36510"
"Leaver Dept.","2022","Digital, Data & Technology","Cambridgeshire CC","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Camden and City of London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Cardiff and Vale of Glamorgan","Outside London","20","[c]","36210","36630"
"Leaver Dept.","2022","Digital, Data & Technology","Central Bedfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Central Hampshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Coventry","Outside London","20","[c]","36020","33880"
"Leaver Dept.","2022","Digital, Data & Technology","Darlington","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Devon CC","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","East Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Enfield","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Gloucestershire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Greater Manchester South West","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Hackney and Newham","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Harrow and Hillingdon","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Herefordshire, County of","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Hertfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Hounslow and Richmond upon Thames","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Kingston upon Hull, City of","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Lambeth","London","35","[c]","50230","42000"
"Leaver Dept.","2022","Digital, Data & Technology","Lancaster and Wyre","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Leeds","Outside London","40","[c]","39860","38950"
"Leaver Dept.","2022","Digital, Data & Technology","Leicestershire CC and Rutland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Lewisham and Southwark","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Lincolnshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Liverpool","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Manchester","Outside London","45","[c]","41600","36200"
"Leaver Dept.","2022","Digital, Data & Technology","Mid Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Monmouthshire and Newport","Outside London","25","[c]","42040","36840"
"Leaver Dept.","2022","Digital, Data & Technology","North Yorkshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Norwich and East Norfolk","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Nottingham","Outside London","15","[c]","37070","31210"
"Leaver Dept.","2022","Digital, Data & Technology","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Oxfordshire CC","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Perth and Kinross, and Stirling","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Plymouth","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Portsmouth","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Sefton","Outside London","10","[c]","44100","38620"
"Leaver Dept.","2022","Digital, Data & Technology","Sheffield","Outside London","25","[c]","44380","40960"
"Leaver Dept.","2022","Digital, Data & Technology","Shropshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Somerset CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","South Hampshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","South Lanarkshire","Outside London","15","[c]","39060","39630"
"Leaver Dept.","2022","Digital, Data & Technology","Southampton","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Staffordshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Suffolk CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Swansea","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Tower Hamlets","London","40","[c]","45510","40720"
"Leaver Dept.","2022","Digital, Data & Technology","Tyneside","Outside London","40","[c]","39070","35990"
"Leaver Dept.","2022","Digital, Data & Technology","Unknown","Unknown","55","[c]","34370","31040"
"Leaver Dept.","2022","Digital, Data & Technology","Warrington","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Westminster","London","170","[c]","47510","41500"
"Leaver Dept.","2022","Digital, Data & Technology","Wiltshire","Outside London","25","[c]","41190","36690"
"Leaver Dept.","2022","Digital, Data & Technology","Worcestershire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","York","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Barnet","London","20","[c]","41390","38000"
"Leaver Dept.","2022","Finance","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Bedford","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Birmingham","Outside London","10","[c]","36330","34920"
"Leaver Dept.","2022","Finance","Blackburn with Darwen","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Blackpool","Outside London","20","[c]","39180","35310"
"Leaver Dept.","2022","Finance","Bradford","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Bristol, City of","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Buckinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Calderdale and Kirklees","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Cambridgeshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Central Hampshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Cheshire East","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Clackmannanshire and Fife","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Coventry","Outside London","15","[c]","34160","30680"
"Leaver Dept.","2022","Finance","Darlington","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Greater Manchester South West","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Hackney and Newham","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Hertfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Kingston upon Hull, City of","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Lambeth","London","20","[c]","46650","41330"
"Leaver Dept.","2022","Finance","Lancaster and Wyre","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Leeds","Outside London","85","[c]","46060","45670"
"Leaver Dept.","2022","Finance","Leicester","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Lewisham and Southwark","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Liverpool","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Manchester","Outside London","15","[c]","40890","35310"
"Leaver Dept.","2022","Finance","Mid Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Monmouthshire and Newport","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Nottingham","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Oxfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Plymouth","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Portsmouth","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Sandwell","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Sefton","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Sheffield","Outside London","20","[c]","40580","36010"
"Leaver Dept.","2022","Finance","Shropshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Somerset CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","South Hampshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","South Lanarkshire","Outside London","10","[c]","38360","33930"
"Leaver Dept.","2022","Finance","South Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Southampton","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Sunderland","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Swansea","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Tower Hamlets","London","10","[c]","39680","40460"
"Leaver Dept.","2022","Finance","Tyneside","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Unknown","Unknown","45","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Westminster","London","170","[c]","49070","43080"
"Leaver Dept.","2022","Finance","Wiltshire","Outside London","50","[c]","35150","28590"
"Leaver Dept.","2022","Finance","Wirral","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Worcestershire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","York","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Grants Management","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Grants Management","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Grants Management","Cambridgeshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Grants Management","Cheshire East","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Grants Management","Devon CC","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Grants Management","East Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Grants Management","Gwynedd","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Grants Management","Leeds","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Grants Management","North Yorkshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Grants Management","Nottingham","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Grants Management","Shropshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Grants Management","Tyneside","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Grants Management","West Cumbria","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Grants Management","Worcestershire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Grants Management","York","Outside London","10","[c]","25100","21300"
"Leaver Dept.","2022","Human Resources","Angus and Dundee City","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Barnet","London","25","[c]","45100","46500"
"Leaver Dept.","2022","Human Resources","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","10","[c]","34730","28840"
"Leaver Dept.","2022","Human Resources","Belfast","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Bexley and Greenwich","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Birmingham","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Blackburn with Darwen","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Blackpool","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Bradford","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Brighton and Hove","Outside London","[c]","[c]","[c]","[c]"
