"Status","Year","Disability","Region_ITL2","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Declared disabled","Shropshire and Staffordshire","EO","EO","380","345","27790","27570"
"In post","2022","Declared disabled","Shropshire and Staffordshire","G6/G7","G6","15","15","[c]","[c]"
"In post","2022","Declared disabled","Shropshire and Staffordshire","G6/G7","G7","40","40","55040","54540"
"In post","2022","Declared disabled","Shropshire and Staffordshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Shropshire and Staffordshire","SEO/HEO","HEO","135","125","34070","33370"
"In post","2022","Declared disabled","Shropshire and Staffordshire","SEO/HEO","SEO","95","90","43060","40580"
"In post","2022","Declared disabled","Shropshire and Staffordshire","Unknown","Unknown","100","90","30750","28660"
"In post","2022","Declared disabled","South Yorkshire","AA/AO","AA","30","25","19920","20480"
"In post","2022","Declared disabled","South Yorkshire","AA/AO","AO","340","295","21900","21260"
"In post","2022","Declared disabled","South Yorkshire","EO","EO","380","335","27020","27570"
"In post","2022","Declared disabled","South Yorkshire","G6/G7","G6","30","30","64900","61470"
"In post","2022","Declared disabled","South Yorkshire","G6/G7","G7","90","85","52630","50630"
"In post","2022","Declared disabled","South Yorkshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","South Yorkshire","SEO/HEO","HEO","190","170","32200","31990"
"In post","2022","Declared disabled","South Yorkshire","SEO/HEO","SEO","145","140","38890","37100"
"In post","2022","Declared disabled","South Yorkshire","Unknown","Unknown","100","90","30410","28200"
"In post","2022","Declared disabled","Southern Scotland","AA/AO","AA","10","5","[c]","[c]"
"In post","2022","Declared disabled","Southern Scotland","AA/AO","AO","180","150","22100","21300"
"In post","2022","Declared disabled","Southern Scotland","EO","EO","195","175","27120","27570"
"In post","2022","Declared disabled","Southern Scotland","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Southern Scotland","G6/G7","G7","35","35","52290","53100"
"In post","2022","Declared disabled","Southern Scotland","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Southern Scotland","SEO/HEO","HEO","75","70","33400","33680"
"In post","2022","Declared disabled","Southern Scotland","SEO/HEO","SEO","40","35","41050","40520"
"In post","2022","Declared disabled","Surrey, East and West Sussex","AA/AO","AA","45","40","21580","21240"
"In post","2022","Declared disabled","Surrey, East and West Sussex","AA/AO","AO","300","265","23840","21260"
"In post","2022","Declared disabled","Surrey, East and West Sussex","EO","EO","375","335","28190","27570"
"In post","2022","Declared disabled","Surrey, East and West Sussex","G6/G7","G6","5","5","[c]","[c]"
"In post","2022","Declared disabled","Surrey, East and West Sussex","G6/G7","G7","50","45","55570","54770"
"In post","2022","Declared disabled","Surrey, East and West Sussex","SCS level","SCS level","5","5","[c]","[c]"
"In post","2022","Declared disabled","Surrey, East and West Sussex","SEO/HEO","HEO","110","105","33960","33320"
"In post","2022","Declared disabled","Surrey, East and West Sussex","SEO/HEO","SEO","65","60","42820","40520"
"In post","2022","Declared disabled","Surrey, East and West Sussex","Unknown","Unknown","85","80","29980","28090"
"In post","2022","Declared disabled","Tees Valley and Durham","AA/AO","AA","50","40","19850","19200"
"In post","2022","Declared disabled","Tees Valley and Durham","AA/AO","AO","455","385","22830","21260"
"In post","2022","Declared disabled","Tees Valley and Durham","EO","EO","390","340","27440","27570"
"In post","2022","Declared disabled","Tees Valley and Durham","G6/G7","G6","10","10","[c]","[c]"
"In post","2022","Declared disabled","Tees Valley and Durham","G6/G7","G7","40","40","53110","50630"
"In post","2022","Declared disabled","Tees Valley and Durham","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Tees Valley and Durham","SEO/HEO","HEO","110","105","32340","31990"
"In post","2022","Declared disabled","Tees Valley and Durham","SEO/HEO","SEO","70","65","40150","38120"
"In post","2022","Declared disabled","Tees Valley and Durham","Unknown","Unknown","105","100","30880","28200"
"In post","2022","Declared disabled","Unknown","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","AA/AO","AO","25","25","[c]","[c]"
"In post","2022","Declared disabled","Unknown","EO","EO","65","60","28460","27570"
"In post","2022","Declared disabled","Unknown","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","G6/G7","G7","5","5","[c]","[c]"
"In post","2022","Declared disabled","Unknown","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","SEO/HEO","HEO","25","25","[c]","[c]"
"In post","2022","Declared disabled","Unknown","SEO/HEO","SEO","10","10","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Unknown","Unknown","5","5","[c]","[c]"
"In post","2022","Declared disabled","West Central Scotland","AA/AO","AA","120","110","21200","21050"
"In post","2022","Declared disabled","West Central Scotland","AA/AO","AO","645","555","22080","21260"
"In post","2022","Declared disabled","West Central Scotland","EO","EO","610","550","28050","27570"
"In post","2022","Declared disabled","West Central Scotland","G6/G7","G6","20","20","[c]","[c]"
"In post","2022","Declared disabled","West Central Scotland","G6/G7","G7","75","75","55740","55210"
"In post","2022","Declared disabled","West Central Scotland","SCS level","SCS level","5","5","[c]","[c]"
"In post","2022","Declared disabled","West Central Scotland","SEO/HEO","HEO","270","255","33680","33080"
"In post","2022","Declared disabled","West Central Scotland","SEO/HEO","SEO","180","170","43130","41750"
"In post","2022","Declared disabled","West Central Scotland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","West Midlands","AA/AO","AA","50","45","19640","19200"
"In post","2022","Declared disabled","West Midlands","AA/AO","AO","600","525","21570","21260"
"In post","2022","Declared disabled","West Midlands","EO","EO","815","725","27070","27570"
"In post","2022","Declared disabled","West Midlands","G6/G7","G6","30","30","66610","66610"
"In post","2022","Declared disabled","West Midlands","G6/G7","G7","150","140","53070","50630"
"In post","2022","Declared disabled","West Midlands","SCS level","SCS level","10","10","[c]","[c]"
"In post","2022","Declared disabled","West Midlands","SEO/HEO","HEO","340","320","32480","32470"
"In post","2022","Declared disabled","West Midlands","SEO/HEO","SEO","180","175","39740","40110"
"In post","2022","Declared disabled","West Midlands","Unknown","Unknown","205","190","30220","28200"
"In post","2022","Declared disabled","West Wales and The Valleys","AA/AO","AA","200","150","18730","18310"
"In post","2022","Declared disabled","West Wales and The Valleys","AA/AO","AO","705","605","21820","21840"
"In post","2022","Declared disabled","West Wales and The Valleys","EO","EO","595","535","27340","27570"
"In post","2022","Declared disabled","West Wales and The Valleys","G6/G7","G6","15","15","[c]","[c]"
"In post","2022","Declared disabled","West Wales and The Valleys","G6/G7","G7","30","30","57370","57120"
"In post","2022","Declared disabled","West Wales and The Valleys","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","West Wales and The Valleys","SEO/HEO","HEO","160","150","34120","33350"
"In post","2022","Declared disabled","West Wales and The Valleys","SEO/HEO","SEO","80","75","42610","41230"
"In post","2022","Declared disabled","West Wales and The Valleys","Unknown","Unknown","140","130","28810","28200"
"In post","2022","Declared disabled","West Yorkshire","AA/AO","AA","50","45","20340","20890"
"In post","2022","Declared disabled","West Yorkshire","AA/AO","AO","470","400","22230","21260"
"In post","2022","Declared disabled","West Yorkshire","EO","EO","635","575","27260","27570"
"In post","2022","Declared disabled","West Yorkshire","G6/G7","G6","45","40","66570","66100"
"In post","2022","Declared disabled","West Yorkshire","G6/G7","G7","155","150","53370","52110"
"In post","2022","Declared disabled","West Yorkshire","SCS level","SCS level","15","15","[c]","[c]"
"In post","2022","Declared disabled","West Yorkshire","SEO/HEO","HEO","280","265","33020","33080"
"In post","2022","Declared disabled","West Yorkshire","SEO/HEO","SEO","190","185","40030","38160"
"In post","2022","Declared disabled","West Yorkshire","Unknown","Unknown","175","160","31140","28200"
"In post","2022","Declared non-disabled","Bedfordshire and Hertfordshire","AA/AO","AA","150","140","21220","21760"
"In post","2022","Declared non-disabled","Bedfordshire and Hertfordshire","AA/AO","AO","655","610","25900","24520"
"In post","2022","Declared non-disabled","Bedfordshire and Hertfordshire","EO","EO","1130","1050","28900","29290"
"In post","2022","Declared non-disabled","Bedfordshire and Hertfordshire","G6/G7","G6","70","70","69240","67380"
"In post","2022","Declared non-disabled","Bedfordshire and Hertfordshire","G6/G7","G7","190","180","58630","57640"
"In post","2022","Declared non-disabled","Bedfordshire and Hertfordshire","SCS level","SCS level","30","30","88410","82500"
"In post","2022","Declared non-disabled","Bedfordshire and Hertfordshire","SEO/HEO","HEO","415","395","35160","35310"
"In post","2022","Declared non-disabled","Bedfordshire and Hertfordshire","SEO/HEO","SEO","275","260","43950","43980"
"In post","2022","Declared non-disabled","Bedfordshire and Hertfordshire","Unknown","Unknown","235","220","30730","30210"
"In post","2022","Declared non-disabled","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","AA","330","315","20810","19960"
"In post","2022","Declared non-disabled","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","AO","1780","1685","26340","24730"
"In post","2022","Declared non-disabled","Berkshire, Buckinghamshire and Oxfordshire","EO","EO","1595","1505","29080","28170"
"In post","2022","Declared non-disabled","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","G6","140","135","71720","69140"
"In post","2022","Declared non-disabled","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","G7","390","365","56760","55500"
"In post","2022","Declared non-disabled","Berkshire, Buckinghamshire and Oxfordshire","SCS level","SCS level","40","40","93000","89910"
"In post","2022","Declared non-disabled","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","HEO","945","900","34890","34280"
"In post","2022","Declared non-disabled","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","SEO","695","670","43220","42000"
"In post","2022","Declared non-disabled","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Unknown","385","365","29380","26310"
"In post","2022","Declared non-disabled","Cheshire","AA/AO","AA","95","85","20690","20890"
"In post","2022","Declared non-disabled","Cheshire","AA/AO","AO","765","690","23250","21300"
"In post","2022","Declared non-disabled","Cheshire","EO","EO","655","610","28620","27570"
"In post","2022","Declared non-disabled","Cheshire","G6/G7","G6","40","40","67840","65590"
"In post","2022","Declared non-disabled","Cheshire","G6/G7","G7","150","145","54120","52180"
"In post","2022","Declared non-disabled","Cheshire","SCS level","SCS level","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Cheshire","SEO/HEO","HEO","370","355","35190","33300"
"In post","2022","Declared non-disabled","Cheshire","SEO/HEO","SEO","225","215","43270","42100"
"In post","2022","Declared non-disabled","Cheshire","Unknown","Unknown","190","175","29720","28200"
"In post","2022","Declared non-disabled","Cornwall and Isles of Scilly","AA/AO","AA","70","65","19510","19810"
"In post","2022","Declared non-disabled","Cornwall and Isles of Scilly","AA/AO","AO","420","380","21440","21260"
"In post","2022","Declared non-disabled","Cornwall and Isles of Scilly","EO","EO","445","405","27310","27570"
"In post","2022","Declared non-disabled","Cornwall and Isles of Scilly","G6/G7","G6","15","10","[c]","[c]"
"In post","2022","Declared non-disabled","Cornwall and Isles of Scilly","G6/G7","G7","45","40","55420","51470"
"In post","2022","Declared non-disabled","Cornwall and Isles of Scilly","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Cornwall and Isles of Scilly","SEO/HEO","HEO","135","130","33070","33000"
"In post","2022","Declared non-disabled","Cornwall and Isles of Scilly","SEO/HEO","SEO","75","70","40490","38310"
"In post","2022","Declared non-disabled","Cornwall and Isles of Scilly","Unknown","Unknown","50","40","29500","25560"
"In post","2022","Declared non-disabled","Cumbria","AA/AO","AA","55","50","20320","20310"
"In post","2022","Declared non-disabled","Cumbria","AA/AO","AO","710","635","22190","21300"
"In post","2022","Declared non-disabled","Cumbria","EO","EO","465","425","26180","25850"
"In post","2022","Declared non-disabled","Cumbria","G6/G7","G6","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Cumbria","G6/G7","G7","65","65","54490","50430"
"In post","2022","Declared non-disabled","Cumbria","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Cumbria","SEO/HEO","HEO","160","150","30900","30440"
"In post","2022","Declared non-disabled","Cumbria","SEO/HEO","SEO","100","95","39910","37230"
"In post","2022","Declared non-disabled","Cumbria","Unknown","Unknown","220","205","37410","34340"
"In post","2022","Declared non-disabled","Derbyshire and Nottinghamshire","AA/AO","AA","250","230","20390","20890"
"In post","2022","Declared non-disabled","Derbyshire and Nottinghamshire","AA/AO","AO","2210","2000","22940","21260"
"In post","2022","Declared non-disabled","Derbyshire and Nottinghamshire","EO","EO","2400","2200","27210","27130"
"In post","2022","Declared non-disabled","Derbyshire and Nottinghamshire","G6/G7","G6","235","225","68060","67910"
"In post","2022","Declared non-disabled","Derbyshire and Nottinghamshire","G6/G7","G7","745","715","55010","55210"
"In post","2022","Declared non-disabled","Derbyshire and Nottinghamshire","SCS level","SCS level","60","60","90910","87400"
