"Status","Year","Function_of_post","Profession_of_post","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Human Resources","Communications","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Communications","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Corporate Finance","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Corporate Finance","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Corporate Finance","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Corporate Finance","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Corporate Finance","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Corporate Finance","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Corporate Finance","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Corporate Finance","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Corporate Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Corporate Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Digital, Data and Technology","Female","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Human Resources","Digital, Data and Technology","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Digital, Data and Technology","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Digital, Data and Technology","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Digital, Data and Technology","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Digital, Data and Technology","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Digital, Data and Technology","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Digital, Data and Technology","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Digital, Data and Technology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Digital, Data and Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Economics","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Economics","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Economics","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Economics","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Economics","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Economics","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Economics","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Economics","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Economics","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Economics","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Finance","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Finance","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Finance","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Finance","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Finance","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Finance","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Finance","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Finance","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Human Resources","Female","Heterosexual / straight","4745","4440","38740","34110"
"In post","2022","Human Resources","Human Resources","Female","LGBO","200","195","38150","33300"
"In post","2022","Human Resources","Human Resources","Female","Undeclared","400","375","35090","32320"
"In post","2022","Human Resources","Human Resources","Female","Unknown","650","605","35860","32010"
"In post","2022","Human Resources","Human Resources","Male","Heterosexual / straight","1705","1670","40170","36560"
"In post","2022","Human Resources","Human Resources","Male","LGBO","240","240","42040","37560"
"In post","2022","Human Resources","Human Resources","Male","Undeclared","220","215","38070","34190"
"In post","2022","Human Resources","Human Resources","Male","Unknown","290","285","37150","33270"
"In post","2022","Human Resources","Human Resources","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Human Resources","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Knowledge and Information Management","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Knowledge and Information Management","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Knowledge and Information Management","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Knowledge and Information Management","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Knowledge and Information Management","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Knowledge and Information Management","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Knowledge and Information Management","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Knowledge and Information Management","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Knowledge and Information Management","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Knowledge and Information Management","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Legal","Female","Heterosexual / straight","10","5","[c]","[c]"
"In post","2022","Human Resources","Legal","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Legal","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Legal","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Legal","Male","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Human Resources","Legal","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Legal","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Legal","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Legal","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Legal","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Operational Delivery","Female","Heterosexual / straight","715","650","30930","27570"
"In post","2022","Human Resources","Operational Delivery","Female","LGBO","35","35","29750","27570"
"In post","2022","Human Resources","Operational Delivery","Female","Undeclared","65","55","29230","27570"
"In post","2022","Human Resources","Operational Delivery","Female","Unknown","155","135","27870","26820"
"In post","2022","Human Resources","Operational Delivery","Male","Heterosexual / straight","365","355","30930","27570"
"In post","2022","Human Resources","Operational Delivery","Male","LGBO","45","45","30990","27570"
"In post","2022","Human Resources","Operational Delivery","Male","Undeclared","45","45","28430","27570"
"In post","2022","Human Resources","Operational Delivery","Male","Unknown","95","90","28590","27570"
"In post","2022","Human Resources","Operational Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Operational Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Other","Female","Heterosexual / straight","40","35","33250","31060"
"In post","2022","Human Resources","Other","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Other","Female","Undeclared","5","5","[c]","[c]"
"In post","2022","Human Resources","Other","Female","Unknown","10","10","[c]","[c]"
"In post","2022","Human Resources","Other","Male","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Human Resources","Other","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Other","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Other","Male","Unknown","15","15","[c]","[c]"
"In post","2022","Human Resources","Other","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Other","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Policy","Female","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Human Resources","Policy","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Policy","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Policy","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Policy","Male","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Human Resources","Policy","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Policy","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Policy","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Policy","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Policy","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Project Delivery","Female","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Human Resources","Project Delivery","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Project Delivery","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Project Delivery","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Project Delivery","Male","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Human Resources","Project Delivery","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Project Delivery","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Project Delivery","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Project Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Project Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Property","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Property","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Property","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Property","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Property","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Property","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Property","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Property","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Property","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Property","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Science and Engineering","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Science and Engineering","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Science and Engineering","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Science and Engineering","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Science and Engineering","Male","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Human Resources","Science and Engineering","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Science and Engineering","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Science and Engineering","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Science and Engineering","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Science and Engineering","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Security","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Security","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Security","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Security","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Security","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Security","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Security","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Security","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Security","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Security","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Statistics","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Statistics","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Statistics","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Statistics","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Statistics","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Statistics","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Statistics","Male","Undeclared","[c]","[c]","[c]","[c]"
