"Status","Year","Age","Profession_of_post","Region_ITL1","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","20-29","Counter Fraud","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","10","10","26120","27570"
"In post","2022","20-29","Counter Fraud","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Counter Fraud","Wales","East Wales","20","20","22590","20610"
"In post","2022","20-29","Counter Fraud","Wales","West Wales and The Valleys","50","50","24940","27570"
"In post","2022","20-29","Counter Fraud","West Midlands (England)","Shropshire and Staffordshire","5","5","[c]","[c]"
"In post","2022","20-29","Counter Fraud","West Midlands (England)","West Midlands","45","45","28330","27570"
"In post","2022","20-29","Counter Fraud","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","10","10","26780","27570"
"In post","2022","20-29","Counter Fraud","Yorkshire and The Humber","North Yorkshire","5","5","[c]","[c]"
"In post","2022","20-29","Counter Fraud","Yorkshire and The Humber","South Yorkshire","5","5","[c]","[c]"
"In post","2022","20-29","Counter Fraud","Yorkshire and The Humber","West Yorkshire","20","20","28560","27570"
"In post","2022","20-29","Digital, Data and Technology","East Midlands (England)","Derbyshire and Nottinghamshire","40","40","33020","33080"
"In post","2022","20-29","Digital, Data and Technology","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","5","5","[c]","[c]"
"In post","2022","20-29","Digital, Data and Technology","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Digital, Data and Technology","East of England","Bedfordshire and Hertfordshire","15","15","31360","29670"
"In post","2022","20-29","Digital, Data and Technology","East of England","East Anglia","35","35","28330","26350"
"In post","2022","20-29","Digital, Data and Technology","East of England","Essex","20","20","32090","33080"
"In post","2022","20-29","Digital, Data and Technology","London","Inner London - East","145","145","38210","36740"
"In post","2022","20-29","Digital, Data and Technology","London","Inner London - West","395","395","39200","37280"
"In post","2022","20-29","Digital, Data and Technology","London","Outer London - South","155","155","39610","37930"
"In post","2022","20-29","Digital, Data and Technology","London","Outer London - West and North West","40","40","33720","34260"
"In post","2022","20-29","Digital, Data and Technology","North East (England)","Northumberland, and Tyne and Wear","240","240","35240","33080"
"In post","2022","20-29","Digital, Data and Technology","North East (England)","Tees Valley and Durham","10","10","34850","33840"
"In post","2022","20-29","Digital, Data and Technology","North West (England)","Cheshire","30","30","31330","28840"
"In post","2022","20-29","Digital, Data and Technology","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Digital, Data and Technology","North West (England)","Greater Manchester","250","250","34850","33080"
"In post","2022","20-29","Digital, Data and Technology","North West (England)","Lancashire","50","50","32800","31990"
"In post","2022","20-29","Digital, Data and Technology","North West (England)","Merseyside","80","80","30760","30420"
"In post","2022","20-29","Digital, Data and Technology","Northern Ireland","Northern Ireland","20","20","33180","33080"
"In post","2022","20-29","Digital, Data and Technology","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Digital, Data and Technology","Scotland","Eastern Scotland","45","45","31440","30650"
"In post","2022","20-29","Digital, Data and Technology","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Digital, Data and Technology","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Digital, Data and Technology","Scotland","Southern Scotland","30","30","33080","33930"
"In post","2022","20-29","Digital, Data and Technology","Scotland","West Central Scotland","40","40","33880","33080"
"In post","2022","20-29","Digital, Data and Technology","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","35","35","33640","30660"
"In post","2022","20-29","Digital, Data and Technology","South East (England)","Hampshire and Isle of Wight","70","70","29770","29350"
"In post","2022","20-29","Digital, Data and Technology","South East (England)","Kent","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Digital, Data and Technology","South East (England)","Surrey, East and West Sussex","30","30","31990","26820"
"In post","2022","20-29","Digital, Data and Technology","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Digital, Data and Technology","South West (England)","Devon","175","175","27420","27130"
"In post","2022","20-29","Digital, Data and Technology","South West (England)","Dorset and Somerset","25","25","31680","33140"
"In post","2022","20-29","Digital, Data and Technology","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","240","235","30810","28930"
"In post","2022","20-29","Digital, Data and Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Digital, Data and Technology","Wales","East Wales","175","170","30920","30210"
"In post","2022","20-29","Digital, Data and Technology","Wales","West Wales and The Valleys","130","130","30720","29130"
"In post","2022","20-29","Digital, Data and Technology","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","15","15","27070","21170"
"In post","2022","20-29","Digital, Data and Technology","West Midlands (England)","Shropshire and Staffordshire","50","50","32890","33080"
"In post","2022","20-29","Digital, Data and Technology","West Midlands (England)","West Midlands","130","130","34020","33280"
"In post","2022","20-29","Digital, Data and Technology","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","5","5","[c]","[c]"
"In post","2022","20-29","Digital, Data and Technology","Yorkshire and The Humber","North Yorkshire","10","10","33770","28740"
"In post","2022","20-29","Digital, Data and Technology","Yorkshire and The Humber","South Yorkshire","90","85","35220","31530"
"In post","2022","20-29","Digital, Data and Technology","Yorkshire and The Humber","West Yorkshire","95","95","33990","33080"
"In post","2022","20-29","Economics","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Economics","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Economics","East of England","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Economics","London","Inner London - East","85","85","40500","36000"
"In post","2022","20-29","Economics","London","Inner London - West","835","830","39350","35050"
"In post","2022","20-29","Economics","London","Outer London - South","20","20","42970","37770"
"In post","2022","20-29","Economics","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Economics","North East (England)","Northumberland, and Tyne and Wear","5","5","[c]","[c]"
"In post","2022","20-29","Economics","North East (England)","Tees Valley and Durham","5","5","[c]","[c]"
"In post","2022","20-29","Economics","North West (England)","Greater Manchester","40","40","35670","33370"
"In post","2022","20-29","Economics","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Economics","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Economics","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Economics","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Economics","Scotland","Southern Scotland","5","5","[c]","[c]"
"In post","2022","20-29","Economics","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Economics","South East (England)","Hampshire and Isle of Wight","10","10","31860","30710"
"In post","2022","20-29","Economics","South West (England)","Devon","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Economics","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Economics","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Economics","Wales","East Wales","100","100","29900","30710"
"In post","2022","20-29","Economics","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Economics","West Midlands (England)","West Midlands","10","10","39990","36920"
"In post","2022","20-29","Economics","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Economics","Yorkshire and The Humber","South Yorkshire","5","5","[c]","[c]"
"In post","2022","20-29","Economics","Yorkshire and The Humber","West Yorkshire","20","20","36660","32790"
"In post","2022","20-29","Finance","East Midlands (England)","Derbyshire and Nottinghamshire","25","25","29360","29180"
"In post","2022","20-29","Finance","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Finance","East Midlands (England)","Lincolnshire","5","5","[c]","[c]"
"In post","2022","20-29","Finance","East of England","Bedfordshire and Hertfordshire","20","20","38000","37000"
"In post","2022","20-29","Finance","East of England","East Anglia","15","15","29080","26350"
"In post","2022","20-29","Finance","East of England","Essex","10","10","26870","26590"
"In post","2022","20-29","Finance","London","Inner London - East","45","45","39300","37610"
"In post","2022","20-29","Finance","London","Inner London - West","395","395","40700","40230"
"In post","2022","20-29","Finance","London","Outer London - South","25","25","38960","35160"
"In post","2022","20-29","Finance","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Finance","North East (England)","Northumberland, and Tyne and Wear","45","45","32470","29360"
"In post","2022","20-29","Finance","North East (England)","Tees Valley and Durham","10","10","[c]","[c]"
"In post","2022","20-29","Finance","North West (England)","Cheshire","15","15","30410","29720"
"In post","2022","20-29","Finance","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Finance","North West (England)","Greater Manchester","80","80","32480","29360"
"In post","2022","20-29","Finance","North West (England)","Lancashire","30","30","30120","27570"
"In post","2022","20-29","Finance","North West (England)","Merseyside","15","15","27160","26640"
"In post","2022","20-29","Finance","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Finance","Overseas","Overseas","5","5","[c]","[c]"
"In post","2022","20-29","Finance","Scotland","Eastern Scotland","25","25","29290","27080"
"In post","2022","20-29","Finance","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Finance","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Finance","Scotland","Southern Scotland","10","5","[c]","[c]"
"In post","2022","20-29","Finance","Scotland","West Central Scotland","45","35","23230","21250"
"In post","2022","20-29","Finance","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","55","55","29500","28350"
"In post","2022","20-29","Finance","South East (England)","Hampshire and Isle of Wight","75","75","31040","30730"
"In post","2022","20-29","Finance","South East (England)","Surrey, East and West Sussex","10","10","[c]","[c]"
"In post","2022","20-29","Finance","South West (England)","Devon","15","15","33440","31900"
"In post","2022","20-29","Finance","South West (England)","Dorset and Somerset","5","5","[c]","[c]"
"In post","2022","20-29","Finance","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","270","270","27950","26350"
"In post","2022","20-29","Finance","Unknown","Unknown","5","5","[c]","[c]"
"In post","2022","20-29","Finance","Wales","East Wales","35","35","28770","24630"
"In post","2022","20-29","Finance","Wales","West Wales and The Valleys","30","25","28500","26410"
"In post","2022","20-29","Finance","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","5","5","[c]","[c]"
"In post","2022","20-29","Finance","West Midlands (England)","Shropshire and Staffordshire","20","20","29430","26670"
"In post","2022","20-29","Finance","West Midlands (England)","West Midlands","80","80","32540","29360"
"In post","2022","20-29","Finance","Yorkshire and The Humber","North Yorkshire","10","10","29420","27970"
"In post","2022","20-29","Finance","Yorkshire and The Humber","South Yorkshire","45","45","32410","29360"
"In post","2022","20-29","Finance","Yorkshire and The Humber","West Yorkshire","120","120","31230","28970"
"In post","2022","20-29","Geography","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Geography","South West (England)","Dorset and Somerset","110","110","25600","26740"
"In post","2022","20-29","Geography","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Geography","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Human Resources","East Midlands (England)","Derbyshire and Nottinghamshire","35","35","32780","33080"
