"Status","Year","Age","Ethnicity","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","40-49","Mixed","Unknown","Male","30","30","[c]","[c]"
"In post","2022","40-49","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Other ethnicity","AA/AO","Female","60","50","22860","21820"
"In post","2022","40-49","Other ethnicity","AA/AO","Male","55","55","25220","23740"
"In post","2022","40-49","Other ethnicity","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Other ethnicity","EO","Female","95","85","28580","28210"
"In post","2022","40-49","Other ethnicity","EO","Male","75","75","27870","27570"
"In post","2022","40-49","Other ethnicity","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Other ethnicity","G6/G7","Female","65","60","59290","58030"
"In post","2022","40-49","Other ethnicity","G6/G7","Male","70","65","60070","57350"
"In post","2022","40-49","Other ethnicity","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Other ethnicity","SCS level","Female","10","10","[c]","[c]"
"In post","2022","40-49","Other ethnicity","SCS level","Male","10","10","[c]","[c]"
"In post","2022","40-49","Other ethnicity","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Other ethnicity","SEO/HEO","Female","100","100","37470","36650"
"In post","2022","40-49","Other ethnicity","SEO/HEO","Male","85","85","39460","38530"
"In post","2022","40-49","Other ethnicity","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Other ethnicity","Unknown","Female","15","15","[c]","[c]"
"In post","2022","40-49","Other ethnicity","Unknown","Male","5","5","[c]","[c]"
"In post","2022","40-49","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","AA/AO","Female","440","365","22250","21260"
"In post","2022","40-49","Undeclared","AA/AO","Male","545","530","24220","21680"
"In post","2022","40-49","Undeclared","EO","Female","575","515","28210","27570"
"In post","2022","40-49","Undeclared","EO","Male","665","655","28680","27570"
"In post","2022","40-49","Undeclared","G6/G7","Female","300","285","58760","56870"
"In post","2022","40-49","Undeclared","G6/G7","Male","560","555","59400","57560"
"In post","2022","40-49","Undeclared","SCS level","Female","20","20","[c]","[c]"
"In post","2022","40-49","Undeclared","SCS level","Male","45","45","85400","79510"
"In post","2022","40-49","Undeclared","SEO/HEO","Female","560","530","37370","36930"
"In post","2022","40-49","Undeclared","SEO/HEO","Male","965","955","38230","37930"
"In post","2022","40-49","Undeclared","Unknown","Female","70","65","32780","33400"
"In post","2022","40-49","Undeclared","Unknown","Male","80","75","36600","37170"
"In post","2022","40-49","Unknown","AA/AO","Female","2000","1740","22110","21260"
"In post","2022","40-49","Unknown","AA/AO","Male","1555","1510","23720","21660"
"In post","2022","40-49","Unknown","EO","Female","1450","1320","27910","27570"
"In post","2022","40-49","Unknown","EO","Male","1295","1280","28180","27230"
"In post","2022","40-49","Unknown","G6/G7","Female","1290","1210","60030","57940"
"In post","2022","40-49","Unknown","G6/G7","Male","1305","1290","60930","59490"
"In post","2022","40-49","Unknown","SCS level","Female","200","195","90510","82150"
"In post","2022","40-49","Unknown","SCS level","Male","200","200","97710","93000"
"In post","2022","40-49","Unknown","SEO/HEO","Female","1585","1495","37470","37040"
"In post","2022","40-49","Unknown","SEO/HEO","Male","1605","1585","37670","37300"
"In post","2022","40-49","Unknown","Unknown","Female","625","550","30890","28200"
"In post","2022","40-49","Unknown","Unknown","Male","545","530","37640","33570"
"In post","2022","40-49","White","AA/AO","Female","10690","8975","22130","21260"
"In post","2022","40-49","White","AA/AO","Male","7270","7120","24230","21750"
"In post","2022","40-49","White","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","White","EO","Female","11615","10325","27540","27570"
"In post","2022","40-49","White","EO","Male","7855","7780","28150","27570"
"In post","2022","40-49","White","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","White","G6/G7","Female","8010","7450","59120","57460"
"In post","2022","40-49","White","G6/G7","Male","7560","7490","59550","57680"
"In post","2022","40-49","White","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","White","SCS level","Female","1115","1050","85550","78910"
"In post","2022","40-49","White","SCS level","Male","1110","1095","88430","81760"
"In post","2022","40-49","White","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","White","SEO/HEO","Female","13085","12200","37470","36720"
"In post","2022","40-49","White","SEO/HEO","Male","10705","10635","38070","37660"
"In post","2022","40-49","White","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","White","Unknown","Female","2680","2445","33420","33220"
"In post","2022","40-49","White","Unknown","Male","915","905","37130","37170"
"In post","2022","40-49","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Asian","AA/AO","Female","1000","840","22810","22060"
"In post","2022","50-59","Asian","AA/AO","Male","615","590","22780","21480"
"In post","2022","50-59","Asian","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Asian","EO","Female","1265","1145","29040","29050"
"In post","2022","50-59","Asian","EO","Male","770","750","28660","28220"
"In post","2022","50-59","Asian","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Asian","G6/G7","Female","360","350","60280","58650"
"In post","2022","50-59","Asian","G6/G7","Male","325","325","61350","60020"
"In post","2022","50-59","Asian","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Asian","SCS level","Female","50","50","102710","107700"
"In post","2022","50-59","Asian","SCS level","Male","35","35","100520","95000"
"In post","2022","50-59","Asian","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Asian","SEO/HEO","Female","840","815","38080","37640"
"In post","2022","50-59","Asian","SEO/HEO","Male","660","655","39390","38210"
"In post","2022","50-59","Asian","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Asian","Unknown","Female","85","80","31190","28410"
"In post","2022","50-59","Asian","Unknown","Male","55","50","32650","29090"
"In post","2022","50-59","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Black","AA/AO","Female","865","795","24010","23770"
"In post","2022","50-59","Black","AA/AO","Male","530","515","25850","24370"
"In post","2022","50-59","Black","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Black","EO","Female","1260","1205","29710","30110"
"In post","2022","50-59","Black","EO","Male","605","595","29750","29500"
"In post","2022","50-59","Black","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Black","G6/G7","Female","300","290","59420","57680"
"In post","2022","50-59","Black","G6/G7","Male","190","190","60230","58600"
"In post","2022","50-59","Black","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Black","SCS level","Female","35","35","91840","86320"
"In post","2022","50-59","Black","SCS level","Male","25","25","[c]","[c]"
"In post","2022","50-59","Black","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Black","SEO/HEO","Female","790","780","38610","37930"
"In post","2022","50-59","Black","SEO/HEO","Male","500","495","39730","38600"
"In post","2022","50-59","Black","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Black","Unknown","Female","265","255","33380","32090"
"In post","2022","50-59","Black","Unknown","Male","140","140","33630","31420"
"In post","2022","50-59","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Mixed","AA/AO","Female","230","205","22670","21680"
"In post","2022","50-59","Mixed","AA/AO","Male","165","160","25450","23460"
"In post","2022","50-59","Mixed","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Mixed","EO","Female","280","260","28550","27570"
"In post","2022","50-59","Mixed","EO","Male","170","165","29100","28470"
"In post","2022","50-59","Mixed","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Mixed","G6/G7","Female","130","120","59940","59000"
"In post","2022","50-59","Mixed","G6/G7","Male","125","120","60330","57460"
"In post","2022","50-59","Mixed","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Mixed","SCS level","Female","20","20","[c]","[c]"
"In post","2022","50-59","Mixed","SCS level","Male","20","20","[c]","[c]"
"In post","2022","50-59","Mixed","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Mixed","SEO/HEO","Female","220","205","38090","37180"
"In post","2022","50-59","Mixed","SEO/HEO","Male","205","200","39710","38160"
"In post","2022","50-59","Mixed","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Mixed","Unknown","Female","65","60","35650","34340"
"In post","2022","50-59","Mixed","Unknown","Male","35","30","34070","29100"
"In post","2022","50-59","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Other ethnicity","AA/AO","Female","60","55","22930","21990"
"In post","2022","50-59","Other ethnicity","AA/AO","Male","75","75","25820","23750"
"In post","2022","50-59","Other ethnicity","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Other ethnicity","EO","Female","95","85","29310","29080"
"In post","2022","50-59","Other ethnicity","EO","Male","80","75","29080","28230"
"In post","2022","50-59","Other ethnicity","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Other ethnicity","G6/G7","Female","40","40","61560","61420"
"In post","2022","50-59","Other ethnicity","G6/G7","Male","55","55","60390","59250"
"In post","2022","50-59","Other ethnicity","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Other ethnicity","SCS level","Female","10","10","[c]","[c]"
"In post","2022","50-59","Other ethnicity","SCS level","Male","5","5","[c]","[c]"
"In post","2022","50-59","Other ethnicity","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Other ethnicity","SEO/HEO","Female","70","70","41030","40490"
"In post","2022","50-59","Other ethnicity","SEO/HEO","Male","90","90","40720","38300"
"In post","2022","50-59","Other ethnicity","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Other ethnicity","Unknown","Female","20","20","[c]","[c]"
"In post","2022","50-59","Other ethnicity","Unknown","Male","15","15","[c]","[c]"
"In post","2022","50-59","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Undeclared","AA/AO","Female","905","765","22030","21260"
"In post","2022","50-59","Undeclared","AA/AO","Male","890","850","23680","21790"
"In post","2022","50-59","Undeclared","EO","Female","1075","965","28350","27570"
"In post","2022","50-59","Undeclared","EO","Male","1170","1130","29120","27570"
"In post","2022","50-59","Undeclared","G6/G7","Female","325","315","59810","58100"
"In post","2022","50-59","Undeclared","G6/G7","Male","700","690","61160","58880"
"In post","2022","50-59","Undeclared","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Undeclared","SCS level","Female","30","30","84690","80850"
"In post","2022","50-59","Undeclared","SCS level","Male","50","50","90100","84830"
"In post","2022","50-59","Undeclared","SEO/HEO","Female","885","845","37730","37200"
"In post","2022","50-59","Undeclared","SEO/HEO","Male","1435","1410","38900","38070"
"In post","2022","50-59","Undeclared","Unknown","Female","100","95","31320","31470"
"In post","2022","50-59","Undeclared","Unknown","Male","115","105","38300","37170"
"In post","2022","50-59","Unknown","AA/AO","Female","2260","1960","22090","21300"
"In post","2022","50-59","Unknown","AA/AO","Male","1730","1640","23390","21650"
"In post","2022","50-59","Unknown","EO","Female","1370","1255","28320","27570"
"In post","2022","50-59","Unknown","EO","Male","1560","1490","30050","28920"
"In post","2022","50-59","Unknown","G6/G7","Female","890","860","61060","59620"
"In post","2022","50-59","Unknown","G6/G7","Male","1085","1070","62300","60770"
"In post","2022","50-59","Unknown","SCS level","Female","135","135","98020","91350"
"In post","2022","50-59","Unknown","SCS level","Male","170","170","109930","103900"
"In post","2022","50-59","Unknown","SEO/HEO","Female","1260","1200","37940","37610"
"In post","2022","50-59","Unknown","SEO/HEO","Male","1475","1445","39240","39020"
"In post","2022","50-59","Unknown","Unknown","Female","495","445","30610","28200"
"In post","2022","50-59","Unknown","Unknown","Male","805","775","38140","33860"
"In post","2022","50-59","White","AA/AO","Female","17325","14865","21970","21260"
"In post","2022","50-59","White","AA/AO","Male","11770","11265","24340","21690"
"In post","2022","50-59","White","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","White","EO","Female","17210","15435","27670","27570"
"In post","2022","50-59","White","EO","Male","11730","11360","28810","27570"
"In post","2022","50-59","White","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","White","G6/G7","Female","7090","6800","60040","57710"
"In post","2022","50-59","White","G6/G7","Male","8370","8275","61150","59650"
"In post","2022","50-59","White","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","White","SCS level","Female","895","870","91540","83330"
"In post","2022","50-59","White","SCS level","Male","1155","1145","96550","88750"
"In post","2022","50-59","White","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","White","SEO/HEO","Female","14810","14030","37300","36130"
"In post","2022","50-59","White","SEO/HEO","Male","14445","14235","39080","38160"
"In post","2022","50-59","White","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","White","Unknown","Female","2325","2175","31830","28200"
"In post","2022","50-59","White","Unknown","Male","1175","1140","38140","36970"
"In post","2022","50-59","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","AA/AO","Female","380","305","23520","23720"
"In post","2022","60-64","Asian","AA/AO","Male","215","200","23580","22460"
"In post","2022","60-64","Asian","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","EO","Female","345","275","29690","30110"
"In post","2022","60-64","Asian","EO","Male","190","170","29240","28990"
"In post","2022","60-64","Asian","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","G6/G7","Female","40","35","61650","61760"
"In post","2022","60-64","Asian","G6/G7","Male","60","55","62280","62120"
"In post","2022","60-64","Asian","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","SCS level","Female","5","5","[c]","[c]"
"In post","2022","60-64","Asian","SCS level","Male","10","10","[c]","[c]"
"In post","2022","60-64","Asian","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","SEO/HEO","Female","165","145","39350","38020"
"In post","2022","60-64","Asian","SEO/HEO","Male","160","150","40100","39320"
"In post","2022","60-64","Asian","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","Unknown","Female","30","25","[c]","[c]"
"In post","2022","60-64","Asian","Unknown","Male","10","10","[c]","[c]"
"In post","2022","60-64","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","AA/AO","Female","305","265","23830","23800"
"In post","2022","60-64","Black","AA/AO","Male","180","165","25620","24310"
"In post","2022","60-64","Black","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","EO","Female","320","285","29720","29810"
"In post","2022","60-64","Black","EO","Male","150","140","29980","29790"
"In post","2022","60-64","Black","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","G6/G7","Female","25","25","[c]","[c]"
"In post","2022","60-64","Black","G6/G7","Male","35","30","64710","62120"
"In post","2022","60-64","Black","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","SEO/HEO","Female","145","135","38920","37930"
"In post","2022","60-64","Black","SEO/HEO","Male","115","115","39300","37930"
"In post","2022","60-64","Black","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Unknown","Female","85","80","32440","32090"
"In post","2022","60-64","Black","Unknown","Male","60","55","33130","32220"
"In post","2022","60-64","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
