"Status","Year","Profession_of_post","Region_ITL3","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Medicine","Birmingham","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Birmingham","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Birmingham","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Bournemouth, Christchurch and Poole","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Bristol, City of","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Bristol, City of","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Buckinghamshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Cambridgeshire CC","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Cambridgeshire CC","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Cambridgeshire CC","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Cambridgeshire CC","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Cambridgeshire CC","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Cardiff and Vale of Glamorgan","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Cardiff and Vale of Glamorgan","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Cardiff and Vale of Glamorgan","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Cardiff and Vale of Glamorgan","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Cardiff and Vale of Glamorgan","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Cardiff and Vale of Glamorgan","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Central Bedfordshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Central Hampshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Central Hampshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Central Hampshire","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Central Hampshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Cheshire West and Chester","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","City of Edinburgh","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","City of Edinburgh","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","City of Edinburgh","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Conwy and Denbighshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Conwy and Denbighshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Cornwall and Isles of Scilly","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Cornwall and Isles of Scilly","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Devon CC","AA","5","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Devon CC","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Devon CC","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","East Surrey","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Essex Haven Gateway","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Essex Haven Gateway","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Essex Haven Gateway","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Essex Haven Gateway","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Flintshire and Wrexham","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Flintshire and Wrexham","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Glasgow City","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Gloucestershire CC","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Gloucestershire CC","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Gwynedd","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Harrow and Hillingdon","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Herefordshire, County of","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Herefordshire, County of","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Hertfordshire CC","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Inverness and Nairn, Moray, and Badenoch and Strathspey","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Inverness and Nairn, Moray, and Badenoch and Strathspey","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Inverness and Nairn, Moray, and Badenoch and Strathspey","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Inverness and Nairn, Moray, and Badenoch and Strathspey","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Isle of Anglesey","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Lambeth","G6","5","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Lambeth","SCS level","10","[c]","96570","92500"
"New entrant CS","2022","Medicine","Lambeth","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Leeds","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Leeds","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Leeds","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Leeds","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Leicestershire CC and Rutland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Leicestershire CC and Rutland","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Lewisham and Southwark","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Lewisham and Southwark","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Lewisham and Southwark","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Lincolnshire CC","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Lincolnshire CC","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Lincolnshire CC","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Lincolnshire CC","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Lincolnshire CC","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Lincolnshire CC","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Lincolnshire CC","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Lisburn and Castlereagh","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Liverpool","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Liverpool","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Manchester","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Manchester","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Manchester","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Medway","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Medway","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Mid Kent","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Mid Lancashire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","North and West Norfolk","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","North Hampshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","North Hampshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","North Hampshire","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","North Yorkshire CC","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","North Yorkshire CC","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","North Yorkshire CC","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","North Yorkshire CC","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","North Yorkshire CC","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","North Yorkshire CC","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Northumberland","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Northumberland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Northumberland","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Northumberland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Overseas","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Overseas","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Oxfordshire CC","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Oxfordshire CC","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Oxfordshire CC","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Oxfordshire CC","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Oxfordshire CC","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Peterborough","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Plymouth","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Plymouth","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Plymouth","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Portsmouth","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Portsmouth","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Portsmouth","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Portsmouth","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Portsmouth","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Powys","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Shropshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Shropshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Shropshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Somerset CC","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Somerset CC","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Somerset CC","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","South and West Derbyshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","South Hampshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","South Hampshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","South Hampshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","South Hampshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","South Nottinghamshire","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","South Nottinghamshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","South Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","South Nottinghamshire","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","South Nottinghamshire","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","South Nottinghamshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","South West Wales","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","South West Wales","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Southampton","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Staffordshire CC","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Staffordshire CC","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Staffordshire CC","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Staffordshire CC","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Staffordshire CC","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Suffolk CC","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Suffolk CC","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Suffolk CC","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Suffolk CC","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Suffolk CC","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Suffolk CC","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Swansea","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Telford and Wrekin","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Telford and Wrekin","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Tower Hamlets","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Tower Hamlets","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Tyneside","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Unknown","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","West Surrey","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","West Surrey","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","West Surrey","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","West Surrey","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","West Surrey","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Westminster","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Westminster","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Westminster","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Westminster","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Westminster","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Westminster","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Wiltshire","AO","10","[c]","21930","21780"
"New entrant CS","2022","Medicine","Wiltshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Wiltshire","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Wiltshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Wiltshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Wiltshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","York","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Aberdeen City and Aberdeenshire","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Aberdeen City and Aberdeenshire","AO","60","[c]","22150","21990"
"New entrant CS","2022","Operational Delivery","Aberdeen City and Aberdeenshire","EO","35","[c]","26900","27570"
"New entrant CS","2022","Operational Delivery","Aberdeen City and Aberdeenshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Aberdeen City and Aberdeenshire","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Aberdeen City and Aberdeenshire","SEO","15","[c]","68970","68800"
"New entrant CS","2022","Operational Delivery","Angus and Dundee City","AA","5","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Angus and Dundee City","AO","75","[c]","21320","21260"
"New entrant CS","2022","Operational Delivery","Angus and Dundee City","EO","25","[c]","27540","27570"
"New entrant CS","2022","Operational Delivery","Angus and Dundee City","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Antrim and Newtownabbey","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Ards and North Down","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Ards and North Down","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Ards and North Down","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Ards and North Down","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Armagh City, Banbridge and Craigavon","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Barking & Dagenham and Havering","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Barking & Dagenham and Havering","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Barking & Dagenham and Havering","EO","50","[c]","30870","31060"
"New entrant CS","2022","Operational Delivery","Barking & Dagenham and Havering","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Barking & Dagenham and Havering","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Barking & Dagenham and Havering","Unknown","45","[c]","33200","28690"
"New entrant CS","2022","Operational Delivery","Barnet","AA","10","[c]","22350","22350"
"New entrant CS","2022","Operational Delivery","Barnet","AO","50","[c]","24460","23780"
"New entrant CS","2022","Operational Delivery","Barnet","EO","105","[c]","28440","26880"
