"Status","Year","Parent_department","Responsibility_level_ungrouped","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Ministry of Justice","G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","G7","Female","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","G7","Male","Heterosexual / straight","45","[c]","59470","59530"
"Leaver CS","2022","Ministry of Justice","G7","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","G7","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","G7","Male","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","HEO","Female","Heterosexual / straight","145","[c]","32150","31510"
"Leaver CS","2022","Ministry of Justice","HEO","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","HEO","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","HEO","Female","Unknown","45","[c]","30610","30850"
"Leaver CS","2022","Ministry of Justice","HEO","Male","Heterosexual / straight","115","[c]","32030","32160"
"Leaver CS","2022","Ministry of Justice","HEO","Male","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","HEO","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","HEO","Male","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","SCS level","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","SCS level","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","SEO","Female","Heterosexual / straight","125","[c]","41830","41750"
"Leaver CS","2022","Ministry of Justice","SEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","SEO","Female","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","SEO","Female","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","SEO","Male","Heterosexual / straight","110","[c]","42180","41750"
"Leaver CS","2022","Ministry of Justice","SEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","SEO","Male","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","SEO","Male","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Unknown","Female","Heterosexual / straight","785","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Unknown","Female","LGBO","75","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Unknown","Female","Undeclared","60","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Unknown","Female","Unknown","440","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Unknown","Male","Heterosexual / straight","250","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Unknown","Male","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Unknown","Male","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Unknown","Male","Unknown","150","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","AO","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","AO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","AO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","AO","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","AO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","AO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","EO","Female","Heterosexual / straight","45","[c]","32250","32260"
"Leaver CS","2022","National Crime Agency","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","EO","Female","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","EO","Male","Heterosexual / straight","60","[c]","34510","36410"
"Leaver CS","2022","National Crime Agency","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","EO","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","EO","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","G6","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","G6","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","G6","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","G6","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","G6","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","G6","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","G6","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","G7","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","G7","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","G7","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","G7","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","G7","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","G7","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","HEO","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","HEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","HEO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","HEO","Male","Heterosexual / straight","40","[c]","42610","43630"
"Leaver CS","2022","National Crime Agency","HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","HEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","HEO","Male","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","SEO","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","SEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","SEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","SEO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","SEO","Male","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","SEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","SEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","SEO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland Office","EO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland Office","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland Office","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland Office","EO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland Office","EO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland Office","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland Office","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland Office","EO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland Office","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland Office","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland Office","G7","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland Office","G7","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland Office","G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland Office","G7","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland Office","G7","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland Office","G7","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland Office","G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland Office","G7","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland Office","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland Office","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland Office","HEO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland Office","HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland Office","HEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland Office","HEO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland Office","HEO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland Office","HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland Office","HEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland Office","HEO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland Office","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland Office","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland Office","SEO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland Office","SEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland Office","SEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland Office","SEO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland Office","SEO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland Office","SEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland Office","SEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland Office","SEO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland Office","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland Office","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","AA","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","AA","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","AA","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","AA","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","AA","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","AA","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","AA","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","AA","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","AO","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","AO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","AO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","AO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","AO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","AO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","EO","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","EO","Female","Unknown","[c]","[c]","[c]","[c]"
