"Status","Year","Age","Disability","Parent_department","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","16-19","Unknown","Ministry of Justice","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Ministry of Justice","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Ministry of Justice","Unknown","95","[c]","22690","21790"
"New entrant CS","2022","16-19","Unknown","National Crime Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","National Crime Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Northern Ireland Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Northern Ireland Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Office for Standards in Education, Children's Services and Skills","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Office for Standards in Education, Children's Services and Skills","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Office of Gas and Electricity Markets","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Office of Gas and Electricity Markets","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Office of Qualifications and Examinations Regulation","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Office of Qualifications and Examinations Regulation","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Office of Rail and Road","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Office of Rail and Road","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Scottish Government","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Scottish Government","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","The National Archives","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","The National Archives","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","UK Statistics Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","UK Statistics Authority","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","UK Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Welsh Government","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Welsh Government","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Attorney General's Departments","Heterosexual / straight","40","[c]","25420","23770"
"New entrant CS","2022","20-29","Declared disabled","Attorney General's Departments","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Attorney General's Departments","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Cabinet Office","Heterosexual / straight","35","[c]","29840","27500"
"New entrant CS","2022","20-29","Declared disabled","Cabinet Office","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Cabinet Office","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Chancellor's other departments","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Chancellor's other departments","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Chancellor's other departments","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Chancellor's other departments","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Charity Commission","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Charity Commission","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Charity Commission","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Competition and Markets Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Competition and Markets Authority","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Competition and Markets Authority","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Competition and Markets Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Department for Business, Energy and Industrial Strategy","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Department for Business, Energy and Industrial Strategy","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Department for Digital, Culture, Media and Sport","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Department for Digital, Culture, Media and Sport","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Department for Digital, Culture, Media and Sport","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Department for Education","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Department for Education","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Department for Education","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Department for Environment, Food and Rural Affairs","Heterosexual / straight","65","[c]","30690","29180"
"New entrant CS","2022","20-29","Declared disabled","Department for Environment, Food and Rural Affairs","LGBO","35","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Department for Environment, Food and Rural Affairs","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Department for Environment, Food and Rural Affairs","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Department for International Trade","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Department for International Trade","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Department for International Trade","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Department for Levelling Up, Housing and Communities","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Department for Levelling Up, Housing and Communities","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Department for Levelling Up, Housing and Communities","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Department for Levelling Up, Housing and Communities","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Department for Transport","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Department for Transport","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Department for Transport","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Department for Work and Pensions","Heterosexual / straight","295","[c]","24700","21260"
"New entrant CS","2022","20-29","Declared disabled","Department for Work and Pensions","LGBO","105","[c]","24940","24680"
"New entrant CS","2022","20-29","Declared disabled","Department for Work and Pensions","Undeclared","40","[c]","25880","25110"
"New entrant CS","2022","20-29","Declared disabled","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Department of Health and Social Care","Heterosexual / straight","50","[c]","29900","28970"
"New entrant CS","2022","20-29","Declared disabled","Department of Health and Social Care","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Department of Health and Social Care","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Estyn","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Estyn","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Estyn","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Estyn","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Food Standards Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Food Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Food Standards Agency","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Foreign, Commonwealth and Development Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Foreign, Commonwealth and Development Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Foreign, Commonwealth and Development Office","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Foreign, Commonwealth and Development Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","HM Land Registry","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","HM Land Registry","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","HM Land Registry","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","HM Revenue and Customs","Heterosexual / straight","100","[c]","26520","26590"
"New entrant CS","2022","20-29","Declared disabled","HM Revenue and Customs","LGBO","45","[c]","25250","22010"
"New entrant CS","2022","20-29","Declared disabled","HM Revenue and Customs","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","HM Revenue and Customs","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","HM Treasury","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","HM Treasury","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","HM Treasury","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Home Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Home Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Home Office","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Home Office","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Ministry of Defence","Heterosexual / straight","55","[c]","25580","25050"
"New entrant CS","2022","20-29","Declared disabled","Ministry of Defence","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Ministry of Defence","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Ministry of Defence","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Ministry of Justice","Heterosexual / straight","255","[c]","23900","23170"
"New entrant CS","2022","20-29","Declared disabled","Ministry of Justice","LGBO","115","[c]","24570","23170"
"New entrant CS","2022","20-29","Declared disabled","Ministry of Justice","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Ministry of Justice","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","National Crime Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","National Crime Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","National Crime Agency","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Northern Ireland Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Northern Ireland Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Northern Ireland Office","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Office for Standards in Education, Children's Services and Skills","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Office for Standards in Education, Children's Services and Skills","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Office for Standards in Education, Children's Services and Skills","Undeclared","[c]","[c]","[c]","[c]"
