"Status","Year","Age","Ethnicity","Region_ITL1","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","20-29","Asian","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","30","30","[c]","[c]"
"In post","2022","20-29","Asian","West Midlands (England)","Shropshire and Staffordshire","55","55","26470","26590"
"In post","2022","20-29","Asian","West Midlands (England)","West Midlands","890","870","26180","25480"
"In post","2022","20-29","Asian","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","5","5","[c]","[c]"
"In post","2022","20-29","Asian","Yorkshire and The Humber","North Yorkshire","15","15","[c]","[c]"
"In post","2022","20-29","Asian","Yorkshire and The Humber","South Yorkshire","110","110","25490","24880"
"In post","2022","20-29","Asian","Yorkshire and The Humber","West Yorkshire","695","675","25860","26590"
"In post","2022","20-29","Black","East Midlands (England)","Derbyshire and Nottinghamshire","55","50","26290","26590"
"In post","2022","20-29","Black","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","20","20","[c]","[c]"
"In post","2022","20-29","Black","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","East of England","Bedfordshire and Hertfordshire","35","35","27460","27570"
"In post","2022","20-29","Black","East of England","East Anglia","15","15","[c]","[c]"
"In post","2022","20-29","Black","East of England","Essex","35","35","28030","27780"
"In post","2022","20-29","Black","London","Inner London - East","370","370","32370","31060"
"In post","2022","20-29","Black","London","Inner London - West","730","725","33810","32560"
"In post","2022","20-29","Black","London","Outer London - East and North East","105","105","29510","31060"
"In post","2022","20-29","Black","London","Outer London - South","170","170","30900","30750"
"In post","2022","20-29","Black","London","Outer London - West and North West","165","160","29490","31060"
"In post","2022","20-29","Black","North East (England)","Northumberland, and Tyne and Wear","20","20","[c]","[c]"
"In post","2022","20-29","Black","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","North West (England)","Greater Manchester","125","120","28230","26820"
"In post","2022","20-29","Black","North West (England)","Lancashire","10","10","[c]","[c]"
"In post","2022","20-29","Black","North West (England)","Merseyside","20","20","[c]","[c]"
"In post","2022","20-29","Black","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Scotland","Eastern Scotland","10","10","[c]","[c]"
"In post","2022","20-29","Black","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Scotland","West Central Scotland","10","10","[c]","[c]"
"In post","2022","20-29","Black","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","40","40","27070","27570"
"In post","2022","20-29","Black","South East (England)","Hampshire and Isle of Wight","15","15","[c]","[c]"
"In post","2022","20-29","Black","South East (England)","Kent","20","20","[c]","[c]"
"In post","2022","20-29","Black","South East (England)","Surrey, East and West Sussex","30","30","[c]","[c]"
"In post","2022","20-29","Black","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","South West (England)","Devon","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","50","45","26870","26250"
"In post","2022","20-29","Black","Unknown","Unknown","15","15","[c]","[c]"
"In post","2022","20-29","Black","Wales","East Wales","25","25","[c]","[c]"
"In post","2022","20-29","Black","Wales","West Wales and The Valleys","10","10","[c]","[c]"
"In post","2022","20-29","Black","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","5","5","[c]","[c]"
"In post","2022","20-29","Black","West Midlands (England)","Shropshire and Staffordshire","10","10","[c]","[c]"
"In post","2022","20-29","Black","West Midlands (England)","West Midlands","155","155","26730","26820"
"In post","2022","20-29","Black","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Yorkshire and The Humber","South Yorkshire","20","20","[c]","[c]"
"In post","2022","20-29","Black","Yorkshire and The Humber","West Yorkshire","60","55","27210","27190"
"In post","2022","20-29","Mixed","East Midlands (England)","Derbyshire and Nottinghamshire","70","70","25880","25610"
"In post","2022","20-29","Mixed","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","25","25","[c]","[c]"
"In post","2022","20-29","Mixed","East Midlands (England)","Lincolnshire","10","10","[c]","[c]"
"In post","2022","20-29","Mixed","East of England","Bedfordshire and Hertfordshire","40","40","27800","28140"
"In post","2022","20-29","Mixed","East of England","East Anglia","35","35","26290","27040"
"In post","2022","20-29","Mixed","East of England","Essex","20","20","[c]","[c]"
"In post","2022","20-29","Mixed","London","Inner London - East","175","175","34260","31060"
"In post","2022","20-29","Mixed","London","Inner London - West","730","725","37890","34710"
"In post","2022","20-29","Mixed","London","Outer London - East and North East","25","25","[c]","[c]"
"In post","2022","20-29","Mixed","London","Outer London - South","80","75","33770","31060"
"In post","2022","20-29","Mixed","London","Outer London - West and North West","75","75","29760","30110"
"In post","2022","20-29","Mixed","North East (England)","Northumberland, and Tyne and Wear","40","40","24670","21260"
"In post","2022","20-29","Mixed","North East (England)","Tees Valley and Durham","20","20","[c]","[c]"
"In post","2022","20-29","Mixed","North West (England)","Cheshire","15","15","[c]","[c]"
"In post","2022","20-29","Mixed","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","North West (England)","Greater Manchester","95","95","28270","26820"
"In post","2022","20-29","Mixed","North West (England)","Lancashire","35","30","24340","23170"
"In post","2022","20-29","Mixed","North West (England)","Merseyside","55","55","24770","22140"
"In post","2022","20-29","Mixed","Northern Ireland","Northern Ireland","10","10","[c]","[c]"
"In post","2022","20-29","Mixed","Overseas","Overseas","20","20","[c]","[c]"
"In post","2022","20-29","Mixed","Scotland","Eastern Scotland","25","25","[c]","[c]"
"In post","2022","20-29","Mixed","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Scotland","Southern Scotland","5","5","[c]","[c]"
"In post","2022","20-29","Mixed","Scotland","West Central Scotland","20","20","[c]","[c]"
"In post","2022","20-29","Mixed","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","55","55","27560","26950"
"In post","2022","20-29","Mixed","South East (England)","Hampshire and Isle of Wight","45","45","29240","27500"
"In post","2022","20-29","Mixed","South East (England)","Kent","25","25","[c]","[c]"
"In post","2022","20-29","Mixed","South East (England)","Surrey, East and West Sussex","50","50","27280","27050"
"In post","2022","20-29","Mixed","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","South West (England)","Devon","15","15","[c]","[c]"
"In post","2022","20-29","Mixed","South West (England)","Dorset and Somerset","5","5","[c]","[c]"
"In post","2022","20-29","Mixed","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","140","140","28450","27570"
"In post","2022","20-29","Mixed","Unknown","Unknown","10","10","[c]","[c]"
"In post","2022","20-29","Mixed","Wales","East Wales","70","65","27890","26590"
"In post","2022","20-29","Mixed","Wales","West Wales and The Valleys","35","30","23980","22960"
"In post","2022","20-29","Mixed","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","15","15","[c]","[c]"
"In post","2022","20-29","Mixed","West Midlands (England)","Shropshire and Staffordshire","40","40","25130","24620"
"In post","2022","20-29","Mixed","West Midlands (England)","West Midlands","140","135","27890","26820"
"In post","2022","20-29","Mixed","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","10","10","[c]","[c]"
"In post","2022","20-29","Mixed","Yorkshire and The Humber","North Yorkshire","10","10","[c]","[c]"
"In post","2022","20-29","Mixed","Yorkshire and The Humber","South Yorkshire","35","35","28620","27570"
"In post","2022","20-29","Mixed","Yorkshire and The Humber","West Yorkshire","90","90","27330","26820"
"In post","2022","20-29","Other ethnicity","East Midlands (England)","Derbyshire and Nottinghamshire","5","5","[c]","[c]"
"In post","2022","20-29","Other ethnicity","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","East of England","Bedfordshire and Hertfordshire","5","5","[c]","[c]"
"In post","2022","20-29","Other ethnicity","East of England","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","East of England","Essex","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","London","Inner London - East","50","50","34300","31060"
"In post","2022","20-29","Other ethnicity","London","Inner London - West","200","195","36450","34320"
"In post","2022","20-29","Other ethnicity","London","Outer London - East and North East","10","10","[c]","[c]"
"In post","2022","20-29","Other ethnicity","London","Outer London - South","20","20","[c]","[c]"
"In post","2022","20-29","Other ethnicity","London","Outer London - West and North West","30","30","29060","30520"
"In post","2022","20-29","Other ethnicity","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","North West (England)","Greater Manchester","15","15","[c]","[c]"
"In post","2022","20-29","Other ethnicity","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","North West (England)","Merseyside","5","5","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Overseas","Overseas","5","5","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Scotland","Eastern Scotland","10","10","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Scotland","West Central Scotland","10","10","[c]","[c]"
"In post","2022","20-29","Other ethnicity","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","10","10","[c]","[c]"
"In post","2022","20-29","Other ethnicity","South East (England)","Hampshire and Isle of Wight","10","10","[c]","[c]"
"In post","2022","20-29","Other ethnicity","South East (England)","Kent","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","South East (England)","Surrey, East and West Sussex","15","15","[c]","[c]"
"In post","2022","20-29","Other ethnicity","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","South West (England)","Devon","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","15","15","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Wales","East Wales","15","15","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","West Midlands (England)","West Midlands","30","30","25200","23280"
"In post","2022","20-29","Other ethnicity","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Yorkshire and The Humber","South Yorkshire","15","15","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Yorkshire and The Humber","West Yorkshire","10","10","[c]","[c]"
"In post","2022","20-29","Undeclared","East Midlands (England)","Derbyshire and Nottinghamshire","35","35","29020","27350"
"In post","2022","20-29","Undeclared","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","15","15","[c]","[c]"
"In post","2022","20-29","Undeclared","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","East of England","Bedfordshire and Hertfordshire","10","10","[c]","[c]"
"In post","2022","20-29","Undeclared","East of England","East Anglia","30","30","27990","27570"
"In post","2022","20-29","Undeclared","East of England","Essex","5","5","[c]","[c]"
"In post","2022","20-29","Undeclared","London","Inner London - East","80","80","34820","32260"
"In post","2022","20-29","Undeclared","London","Inner London - West","265","265","39250","36790"
"In post","2022","20-29","Undeclared","London","Outer London - East and North East","15","15","[c]","[c]"
"In post","2022","20-29","Undeclared","London","Outer London - South","20","20","[c]","[c]"
