"Status","Year","Disability","Function_of_post","Organisation","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Declared non-disabled","Unknown","UK Space Agency","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","Veterinary Medicines Directorate","AO","25","20","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","Veterinary Medicines Directorate","EO","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","Veterinary Medicines Directorate","G6","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","Veterinary Medicines Directorate","G7","35","35","54540","53870"
"In post","2022","Declared non-disabled","Unknown","Veterinary Medicines Directorate","HEO","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","Veterinary Medicines Directorate","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","Veterinary Medicines Directorate","SEO","25","25","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","Welsh Government (excl. agencies)","AO","690","640","24280","24630"
"In post","2022","Declared non-disabled","Unknown","Welsh Government (excl. agencies)","EO","930","875","28880","29430"
"In post","2022","Declared non-disabled","Unknown","Welsh Government (excl. agencies)","G6","200","190","72820","75480"
"In post","2022","Declared non-disabled","Unknown","Welsh Government (excl. agencies)","G7","750","720","59740","61440"
"In post","2022","Declared non-disabled","Unknown","Welsh Government (excl. agencies)","HEO","1240","1170","37380","38160"
"In post","2022","Declared non-disabled","Unknown","Welsh Government (excl. agencies)","SCS level","160","155","87280","79340"
"In post","2022","Declared non-disabled","Unknown","Welsh Government (excl. agencies)","SEO","1070","1020","46340","47470"
"In post","2022","Declared non-disabled","Unknown","Welsh Revenue Authority","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","Welsh Revenue Authority","G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","Welsh Revenue Authority","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","Welsh Revenue Authority","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","Welsh Revenue Authority","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Analysis","Centre for Environment, Fisheries and Aquaculture Science","EO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Analysis","Centre for Environment, Fisheries and Aquaculture Science","G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Analysis","Centre for Environment, Fisheries and Aquaculture Science","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Analysis","Centre for Environment, Fisheries and Aquaculture Science","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Analysis","Companies House","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Analysis","Competition and Markets Authority","G6","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Analysis","Competition and Markets Authority","G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Analysis","Defence Electronics and Components Agency","AO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Analysis","Department for Business, Energy and Industrial Strategy (excl. agencies)","AO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Analysis","Department for Business, Energy and Industrial Strategy (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Analysis","Department for Business, Energy and Industrial Strategy (excl. agencies)","G6","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Analysis","Department for Business, Energy and Industrial Strategy (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Analysis","Department for Business, Energy and Industrial Strategy (excl. agencies)","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Analysis","Department for Business, Energy and Industrial Strategy (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Analysis","Department for Business, Energy and Industrial Strategy (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Analysis","Department for Digital, Culture, Media and Sport","G6","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Analysis","Department for Digital, Culture, Media and Sport","G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Analysis","Department for Digital, Culture, Media and Sport","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Analysis","Department for Education (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Analysis","Department for Education (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Analysis","Department for Education (excl. agencies)","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Analysis","Department for Education (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Analysis","Department for Education (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Analysis","Department for International Trade","EO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Analysis","Department for International Trade","G6","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Analysis","Department for International Trade","G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Analysis","Department for Levelling Up, Housing and Communities (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Analysis","Department for Levelling Up, Housing and Communities (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Analysis","Department for Levelling Up, Housing and Communities (excl. agencies)","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Analysis","Department for Levelling Up, Housing and Communities (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Analysis","Department for Transport (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Analysis","Department for Transport (excl. agencies)","G6","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Analysis","Department for Transport (excl. agencies)","G7","5","5","[c]","[c]"
"In post","2022","Undeclared","Analysis","Department for Transport (excl. agencies)","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Analysis","Department for Transport (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Analysis","Department for Work and Pensions (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Analysis","Department for Work and Pensions (excl. agencies)","G6","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Analysis","Department for Work and Pensions (excl. agencies)","G7","5","5","[c]","[c]"
"In post","2022","Undeclared","Analysis","Department for Work and Pensions (excl. agencies)","HEO","10","10","[c]","[c]"
"In post","2022","Undeclared","Analysis","Department for Work and Pensions (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Analysis","Department of Health and Social Care (excl. agencies)","G6","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Analysis","Department of Health and Social Care (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Analysis","Driver and Vehicle Standards Agency","EO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Analysis","Driver and Vehicle Standards Agency","G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Analysis","Driver and Vehicle Standards Agency","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Analysis","Driver and Vehicle Standards Agency","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Analysis","Food Standards Agency","G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Analysis","Food Standards Agency","HEO","5","5","[c]","[c]"
"In post","2022","Undeclared","Analysis","Food Standards Agency","SEO","10","10","[c]","[c]"
"In post","2022","Undeclared","Analysis","Foreign, Commonwealth and Development Office (excl. agencies)","G6","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Analysis","Foreign, Commonwealth and Development Office (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Analysis","Foreign, Commonwealth and Development Office (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Analysis","Health and Safety Executive","G6","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Analysis","Health and Safety Executive","G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Analysis","HM Courts and Tribunals Service","G6","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Analysis","HM Courts and Tribunals Service","G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Analysis","HM Courts and Tribunals Service","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Analysis","HM Courts and Tribunals Service","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Analysis","HM Revenue and Customs (excl. agencies)","AO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Analysis","HM Revenue and Customs (excl. agencies)","G6","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Analysis","HM Revenue and Customs (excl. agencies)","G7","10","10","[c]","[c]"
"In post","2022","Undeclared","Analysis","HM Revenue and Customs (excl. agencies)","HEO","10","5","[c]","[c]"
"In post","2022","Undeclared","Analysis","HM Revenue and Customs (excl. agencies)","SEO","10","10","[c]","[c]"
"In post","2022","Undeclared","Analysis","Medicines and Healthcare Products Regulatory Agency","G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Analysis","Medicines and Healthcare Products Regulatory Agency","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Analysis","Ministry of Defence (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Analysis","Ministry of Defence (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Analysis","Ministry of Defence (excl. agencies)","HEO","5","5","[c]","[c]"
"In post","2022","Undeclared","Analysis","Ministry of Defence (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Analysis","Ministry of Justice (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Analysis","Ministry of Justice (excl. agencies)","G6","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Analysis","Ministry of Justice (excl. agencies)","G7","15","15","[c]","[c]"
"In post","2022","Undeclared","Analysis","Ministry of Justice (excl. agencies)","HEO","5","5","[c]","[c]"
"In post","2022","Undeclared","Analysis","Ministry of Justice (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Analysis","Ministry of Justice (excl. agencies)","SEO","5","5","[c]","[c]"
"In post","2022","Undeclared","Analysis","Office for Budget Responsibility","AO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Analysis","Office for Budget Responsibility","G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Analysis","Office for Budget Responsibility","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Analysis","Registers of Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Analysis","Registers of Scotland","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Analysis","The Insolvency Service","EO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Analysis","The Insolvency Service","G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Analysis","The Insolvency Service","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Analysis","UK Export Finance","G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Analysis","UK Statistics Authority","EO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Analysis","UK Statistics Authority","G7","5","5","[c]","[c]"
"In post","2022","Undeclared","Analysis","UK Statistics Authority","HEO","15","15","[c]","[c]"
"In post","2022","Undeclared","Analysis","UK Statistics Authority","SEO","10","10","[c]","[c]"
"In post","2022","Undeclared","Analysis","Valuation Office Agency","G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Analysis","Valuation Office Agency","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Analysis","Water Services Regulation Authority","EO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Analysis","Water Services Regulation Authority","G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Commercial","Cabinet Office (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Commercial","Cabinet Office (excl. agencies)","G6","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Commercial","Cabinet Office (excl. agencies)","G7","10","10","[c]","[c]"
"In post","2022","Undeclared","Commercial","Cabinet Office (excl. agencies)","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Commercial","Cabinet Office (excl. agencies)","SCS level","5","5","[c]","[c]"
"In post","2022","Undeclared","Commercial","Cabinet Office (excl. agencies)","SEO","5","5","[c]","[c]"
"In post","2022","Undeclared","Commercial","Crown Commercial Service","EO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Commercial","Crown Commercial Service","G6","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Commercial","Crown Commercial Service","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Commercial","Crown Commercial Service","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Commercial","Defence Electronics and Components Agency","EO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Commercial","Defence Electronics and Components Agency","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Commercial","Defence Equipment and Support","EO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Commercial","Defence Equipment and Support","G6","[c]","[c]","[c]","[c]"
