"Status","Year","Organisation","Region_ITL2","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Driver and Vehicle Standards Agency","East Anglia","Peterborough","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","East Anglia","Suffolk CC","AA/AO","10","10","27080","27930"
"In post","2022","Driver and Vehicle Standards Agency","East Anglia","Suffolk CC","EO","35","30","27730","26780"
"In post","2022","Driver and Vehicle Standards Agency","East Anglia","Suffolk CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","East Anglia","Suffolk CC","SEO/HEO","15","15","33750","32180"
"In post","2022","Driver and Vehicle Standards Agency","East Wales","Cardiff and Vale of Glamorgan","EO","20","15","26670","26700"
"In post","2022","Driver and Vehicle Standards Agency","East Wales","Cardiff and Vale of Glamorgan","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","East Wales","Flintshire and Wrexham","AA/AO","15","15","25410","26830"
"In post","2022","Driver and Vehicle Standards Agency","East Wales","Flintshire and Wrexham","EO","20","15","28690","26780"
"In post","2022","Driver and Vehicle Standards Agency","East Wales","Flintshire and Wrexham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","East Wales","Flintshire and Wrexham","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","East Wales","Monmouthshire and Newport","AA/AO","10","10","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","East Wales","Monmouthshire and Newport","EO","25","20","29180","26780"
"In post","2022","Driver and Vehicle Standards Agency","East Wales","Monmouthshire and Newport","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","East Wales","Powys","EO","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","EO","10","10","27860","26780"
"In post","2022","Driver and Vehicle Standards Agency","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","AA/AO","15","15","27110","27930"
"In post","2022","Driver and Vehicle Standards Agency","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","EO","15","15","27360","26580"
"In post","2022","Driver and Vehicle Standards Agency","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","EO","20","20","29020","26780"
"In post","2022","Driver and Vehicle Standards Agency","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Eastern Scotland","Angus and Dundee City","EO","5","5","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Eastern Scotland","Angus and Dundee City","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Eastern Scotland","City of Edinburgh","AA/AO","5","5","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Eastern Scotland","City of Edinburgh","EO","10","10","26820","26780"
"In post","2022","Driver and Vehicle Standards Agency","Eastern Scotland","City of Edinburgh","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Eastern Scotland","Clackmannanshire and Fife","EO","10","10","26950","26780"
"In post","2022","Driver and Vehicle Standards Agency","Eastern Scotland","Clackmannanshire and Fife","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Eastern Scotland","East Lothian and Midlothian","EO","10","10","26590","26700"
"In post","2022","Driver and Vehicle Standards Agency","Eastern Scotland","East Lothian and Midlothian","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Eastern Scotland","Falkirk","EO","5","5","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Eastern Scotland","Falkirk","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Eastern Scotland","Perth and Kinross, and Stirling","AA/AO","10","10","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Eastern Scotland","Perth and Kinross, and Stirling","EO","10","10","27690","26780"
"In post","2022","Driver and Vehicle Standards Agency","Eastern Scotland","Perth and Kinross, and Stirling","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Eastern Scotland","West Lothian","AA/AO","10","10","25390","27930"
"In post","2022","Driver and Vehicle Standards Agency","Eastern Scotland","West Lothian","EO","15","15","29690","29460"
"In post","2022","Driver and Vehicle Standards Agency","Eastern Scotland","West Lothian","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Eastern Scotland","West Lothian","SEO/HEO","10","10","34130","34070"
"In post","2022","Driver and Vehicle Standards Agency","Essex","Essex Haven Gateway","EO","15","10","26820","26780"
"In post","2022","Driver and Vehicle Standards Agency","Essex","Essex Haven Gateway","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Essex","Essex Haven Gateway","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Essex","Essex Thames Gateway","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Essex","Essex Thames Gateway","EO","5","5","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Essex","Essex Thames Gateway","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Essex","Heart of Essex","AA/AO","5","5","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Essex","Heart of Essex","EO","25","20","27950","26780"
"In post","2022","Driver and Vehicle Standards Agency","Essex","Heart of Essex","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Essex","Heart of Essex","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Essex","Southend-on-Sea","EO","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Essex","Southend-on-Sea","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Essex","Thurrock","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Essex","Thurrock","EO","10","5","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Essex","Thurrock","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Essex","West Essex","EO","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Essex","West Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","AA/AO","5","5","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","30","25","27390","26700"
"In post","2022","Driver and Vehicle Standards Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","AA/AO","40","35","21530","21840"
"In post","2022","Driver and Vehicle Standards Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","EO","75","70","27140","26580"
"In post","2022","Driver and Vehicle Standards Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","G6/G7","30","30","57480","56820"
"In post","2022","Driver and Vehicle Standards Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","SCS level","10","10","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","SEO/HEO","145","140","35650","33350"
"In post","2022","Driver and Vehicle Standards Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","AA/AO","10","10","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","EO","20","20","27940","26780"
"In post","2022","Driver and Vehicle Standards Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","AA/AO","5","5","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","EO","15","10","27060","26700"
"In post","2022","Driver and Vehicle Standards Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","EO","20","15","27140","26740"
"In post","2022","Driver and Vehicle Standards Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Greater Manchester","Greater Manchester North East","AA/AO","15","10","21840","21840"
"In post","2022","Driver and Vehicle Standards Agency","Greater Manchester","Greater Manchester North East","EO","50","50","27950","26780"
"In post","2022","Driver and Vehicle Standards Agency","Greater Manchester","Greater Manchester North East","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Greater Manchester","Greater Manchester North East","SEO/HEO","10","10","33010","33090"
"In post","2022","Driver and Vehicle Standards Agency","Greater Manchester","Greater Manchester North West","AA/AO","10","5","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Greater Manchester","Greater Manchester North West","EO","25","25","26550","26470"
"In post","2022","Driver and Vehicle Standards Agency","Greater Manchester","Greater Manchester North West","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Greater Manchester","Greater Manchester North West","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Greater Manchester","Greater Manchester South East","AA/AO","10","10","26900","26830"
"In post","2022","Driver and Vehicle Standards Agency","Greater Manchester","Greater Manchester South East","EO","15","15","27290","26780"
"In post","2022","Driver and Vehicle Standards Agency","Greater Manchester","Greater Manchester South East","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Greater Manchester","Greater Manchester South West","EO","5","5","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Greater Manchester","Greater Manchester South West","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Greater Manchester","Manchester","EO","20","20","26470","26470"
"In post","2022","Driver and Vehicle Standards Agency","Greater Manchester","Manchester","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Hampshire and Isle of Wight","Central Hampshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Hampshire and Isle of Wight","Central Hampshire","EO","10","10","29400","26780"
"In post","2022","Driver and Vehicle Standards Agency","Hampshire and Isle of Wight","Isle of Wight","EO","5","5","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Hampshire and Isle of Wight","North Hampshire","EO","20","15","27030","26700"
"In post","2022","Driver and Vehicle Standards Agency","Hampshire and Isle of Wight","North Hampshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Hampshire and Isle of Wight","Portsmouth","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Hampshire and Isle of Wight","Portsmouth","EO","10","10","26980","26470"
"In post","2022","Driver and Vehicle Standards Agency","Hampshire and Isle of Wight","Portsmouth","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Hampshire and Isle of Wight","South Hampshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Hampshire and Isle of Wight","South Hampshire","EO","10","10","27030","26470"
"In post","2022","Driver and Vehicle Standards Agency","Hampshire and Isle of Wight","South Hampshire","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Hampshire and Isle of Wight","Southampton","AA/AO","10","10","26970","26830"
"In post","2022","Driver and Vehicle Standards Agency","Hampshire and Isle of Wight","Southampton","EO","15","15","27710","26470"
"In post","2022","Driver and Vehicle Standards Agency","Hampshire and Isle of Wight","Southampton","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","EO","5","5","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","EO","25","25","27240","26700"
"In post","2022","Driver and Vehicle Standards Agency","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","EO","25","25","27980","26780"
"In post","2022","Driver and Vehicle Standards Agency","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","SEO/HEO","5","5","[c]","[c]"
