"Status","Year","Age","Profession_of_post","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","50-59","Digital, Data and Technology","Westminster","20","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Digital, Data and Technology","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Digital, Data and Technology","York","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Economics","Leeds","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Economics","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Finance","Barnet","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Finance","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Finance","Bedford","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Finance","Birmingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Finance","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Finance","Blackpool","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Finance","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Finance","Buckinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Finance","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Finance","Coventry","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Finance","Croydon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Finance","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Finance","Hackney and Newham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Finance","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Finance","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Finance","Lambeth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Finance","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Finance","Leeds","20","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Finance","Leicester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Finance","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Finance","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Finance","Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Finance","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Finance","Oxfordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Finance","Sefton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Finance","Sheffield","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Finance","Somerset CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Finance","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Finance","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Finance","Southampton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Finance","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Finance","Sunderland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Finance","Swansea","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Finance","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Finance","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Finance","Westminster","20","[c]","67400","56590"
"Leaver Dept.","2022","50-59","Finance","Wiltshire","10","[c]","35340","29480"
"Leaver Dept.","2022","50-59","Finance","Worcestershire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Finance","York","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Human Resources","Barnet","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Human Resources","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Human Resources","Blackpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Human Resources","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Human Resources","Bromley","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Human Resources","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Human Resources","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Human Resources","Central Bedfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Human Resources","Central Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Human Resources","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Human Resources","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Human Resources","Croydon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Human Resources","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Human Resources","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Human Resources","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Human Resources","Falkirk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Human Resources","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Human Resources","Gwynedd","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Human Resources","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Human Resources","Hertfordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Human Resources","Lambeth","15","[c]","50060","50000"
"Leaver Dept.","2022","50-59","Human Resources","Leeds","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Human Resources","Lincolnshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Human Resources","Liverpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Human Resources","Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Human Resources","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Human Resources","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Human Resources","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Human Resources","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Human Resources","Sefton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Human Resources","Sheffield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Human Resources","Solihull","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Human Resources","Somerset CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Human Resources","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Human Resources","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Human Resources","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Human Resources","Sunderland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Human Resources","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Human Resources","Tyneside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Human Resources","Westminster","15","[c]","44500","40160"
"Leaver Dept.","2022","50-59","Human Resources","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Human Resources","Wirral","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Human Resources","Worcestershire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Human Resources","York","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Inspector of Education and Training","Dorset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Intelligence Analysis","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Intelligence Analysis","Leeds","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Intelligence Analysis","Liverpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Intelligence Analysis","Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Internal Audit","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Internal Audit","Berkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Internal Audit","Blackpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Internal Audit","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Internal Audit","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Internal Audit","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","International Trade","Leeds","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","International Trade","Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","International Trade","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Knowledge and Information Management","Angus and Dundee City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Knowledge and Information Management","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Knowledge and Information Management","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Knowledge and Information Management","Lambeth","45","[c]","46490","47090"
"Leaver Dept.","2022","50-59","Knowledge and Information Management","Leeds","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Knowledge and Information Management","Lewisham and Southwark","10","[c]","60750","67810"
"Leaver Dept.","2022","50-59","Knowledge and Information Management","Liverpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Knowledge and Information Management","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Knowledge and Information Management","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Knowledge and Information Management","Peterborough","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Knowledge and Information Management","Sefton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Knowledge and Information Management","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Knowledge and Information Management","York","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Legal","Enfield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Legal","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Legal","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Legal","Westminster","15","[c]","70370","74070"
"Leaver Dept.","2022","50-59","Legal","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Medicine","Barnet","10","[c]","108600","114240"
"Leaver Dept.","2022","50-59","Medicine","Berkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Medicine","Birmingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Medicine","Bristol, City of","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Medicine","Cambridgeshire CC","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Medicine","Devon CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Medicine","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Medicine","Hertfordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Medicine","Lambeth","25","[c]","109530","110860"
