"Status","Year","Function_of_post","Region_ITL3","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Security","Bristol, City of","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Buckinghamshire","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Caithness and Sutherland, and Ross and Cromarty","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Caithness and Sutherland, and Ross and Cromarty","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Caithness and Sutherland, and Ross and Cromarty","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Caithness and Sutherland, and Ross and Cromarty","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Cambridgeshire CC","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Security","Cambridgeshire CC","EO","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Security","Cambridgeshire CC","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Cambridgeshire CC","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Cambridgeshire CC","SEO/HEO","HEO","10","[c]","38750","33460"
"Leaver CS","2022","Security","Cambridgeshire CC","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Security","Camden and City of London","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Camden and City of London","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Camden and City of London","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Cardiff and Vale of Glamorgan","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Causeway Coast and Glens","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Causeway Coast and Glens","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Central Bedfordshire","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Central Bedfordshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Central Bedfordshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Central Hampshire","AA/AO","AA","5","[c]","[c]","[c]"
"Leaver CS","2022","Security","Central Hampshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Central Hampshire","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Central Hampshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Cheshire East","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","City of Edinburgh","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","City of Edinburgh","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Clackmannanshire and Fife","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Clackmannanshire and Fife","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Clackmannanshire and Fife","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Cornwall and Isles of Scilly","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Cornwall and Isles of Scilly","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Croydon","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Derby","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Devon CC","AA/AO","AA","5","[c]","[c]","[c]"
"Leaver CS","2022","Security","Devon CC","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Devon CC","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Dorset","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Dorset","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Dorset","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","East Ayrshire and North Ayrshire mainland","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","East Cumbria","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","East Cumbria","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","AA/AO","AA","10","[c]","21070","20310"
"Leaver CS","2022","Security","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","AA/AO","AO","45","[c]","36300","39070"
"Leaver CS","2022","Security","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","EO","EO","10","[c]","42770","43920"
"Leaver CS","2022","Security","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Security","East Kent","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","East Riding of Yorkshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","East Riding of Yorkshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","East Sussex CC","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Essex Haven Gateway","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Essex Haven Gateway","AA/AO","AO","15","[c]","30900","39070"
"Leaver CS","2022","Security","Essex Haven Gateway","EO","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Security","Essex Haven Gateway","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Essex Haven Gateway","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Flintshire and Wrexham","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Flintshire and Wrexham","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Glasgow City","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Glasgow City","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Glasgow City","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Gloucestershire CC","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Gloucestershire CC","AA/AO","AO","15","[c]","39070","39070"
"Leaver CS","2022","Security","Gloucestershire CC","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Greater Manchester North East","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Greater Manchester South East","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Harrow and Hillingdon","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Herefordshire, County of","AA/AO","AO","10","[c]","36460","39070"
"Leaver CS","2022","Security","Herefordshire, County of","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Hertfordshire CC","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Hounslow and Richmond upon Thames","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Hounslow and Richmond upon Thames","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Hounslow and Richmond upon Thames","EO","EO","15","[c]","29420","29250"
"Leaver CS","2022","Security","Hounslow and Richmond upon Thames","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Inverness and Nairn, Moray, and Badenoch and Strathspey","AA/AO","AA","5","[c]","[c]","[c]"
"Leaver CS","2022","Security","Isle of Anglesey","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Lambeth","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Lambeth","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Lancaster and Wyre","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Lancaster and Wyre","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Leeds","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Leeds","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Lincolnshire CC","AA/AO","AA","5","[c]","[c]","[c]"
"Leaver CS","2022","Security","Lincolnshire CC","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Lincolnshire CC","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Lisburn and Castlereagh","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Liverpool","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Liverpool","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Manchester","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Medway","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Mid Lancashire","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Mid Lancashire","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Milton Keynes","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Security","Milton Keynes","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Milton Keynes","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Milton Keynes","SEO/HEO","HEO","10","[c]","33960","33390"
"Leaver CS","2022","Security","Milton Keynes","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Monmouthshire and Newport","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Newry, Mourne and Down","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","North and West Norfolk","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","North and West Norfolk","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Security","North and West Norfolk","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","North and West Norfolk","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","North Hampshire","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","North Hampshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","North Nottinghamshire","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","North Yorkshire CC","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","North Yorkshire CC","AA/AO","AO","20","[c]","36260","39070"
"Leaver CS","2022","Security","North Yorkshire CC","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","North Yorkshire CC","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Nottingham","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Nottingham","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Overseas","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Oxfordshire CC","AA/AO","AA","10","[c]","20720","19810"
"Leaver CS","2022","Security","Oxfordshire CC","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Oxfordshire CC","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Peterborough","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Plymouth","AA/AO","AA","10","[c]","21810","19810"
"Leaver CS","2022","Security","Plymouth","AA/AO","AO","20","[c]","31000","28080"
"Leaver CS","2022","Security","Plymouth","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Portsmouth","AA/AO","AA","10","[c]","[c]","[c]"
"Leaver CS","2022","Security","Portsmouth","AA/AO","AO","15","[c]","33280","39070"
"Leaver CS","2022","Security","Portsmouth","EO","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Security","Portsmouth","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Portsmouth","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Powys","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Powys","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Sheffield","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Shropshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Somerset CC","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Somerset CC","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","South Hampshire","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","South Hampshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","South Hampshire","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","South Hampshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","South Hampshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","South West Wales","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Staffordshire CC","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Staffordshire CC","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Staffordshire CC","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Staffordshire CC","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Suffolk CC","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Telford and Wrekin","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Telford and Wrekin","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Tower Hamlets","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Tyneside","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Unknown","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Unknown","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Unknown","EO","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Security","Unknown","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Unknown","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Security","Unknown","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Warwickshire CC","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Warwickshire CC","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","West Cumbria","AA/AO","AO","10","[c]","[c]","[c]"
"Leaver CS","2022","Security","West Cumbria","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","West Cumbria","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","West Kent","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","West Northamptonshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","West Northamptonshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","West Surrey","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Westminster","AA/AO","AA","10","[c]","[c]","[c]"
"Leaver CS","2022","Security","Westminster","AA/AO","AO","15","[c]","33910","31510"
"Leaver CS","2022","Security","Westminster","EO","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Security","Westminster","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Westminster","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Westminster","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Westminster","SEO/HEO","HEO","15","[c]","37490","37640"
"Leaver CS","2022","Security","Westminster","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Security","Wiltshire","AA/AO","AA","15","[c]","20650","19930"
"Leaver CS","2022","Security","Wiltshire","AA/AO","AO","15","[c]","32530","39070"
"Leaver CS","2022","Security","Wiltshire","EO","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Security","Wiltshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Wiltshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","York","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","York","AA/AO","AO","10","[c]","21120","21170"
"Leaver CS","2022","Security","York","EO","EO","15","[c]","26320","26670"
"Leaver CS","2022","Security","York","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","York","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","York","SEO/HEO","HEO","10","[c]","33950","33300"
"Leaver CS","2022","Security","York","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Aberdeen City and Aberdeenshire","AA/AO","AA","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Aberdeen City and Aberdeenshire","AA/AO","AO","15","[c]","24490","24400"
"Leaver CS","2022","Unknown","Aberdeen City and Aberdeenshire","EO","EO","25","[c]","28330","27940"
"Leaver CS","2022","Unknown","Aberdeen City and Aberdeenshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Aberdeen City and Aberdeenshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Aberdeen City and Aberdeenshire","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Aberdeen City and Aberdeenshire","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Angus and Dundee City","AA/AO","AA","10","[c]","21100","21050"
"Leaver CS","2022","Unknown","Angus and Dundee City","AA/AO","AO","105","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Angus and Dundee City","EO","EO","25","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Angus and Dundee City","G6/G7","G6","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Angus and Dundee City","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Angus and Dundee City","SEO/HEO","HEO","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Angus and Dundee City","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Antrim and Newtownabbey","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Antrim and Newtownabbey","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Antrim and Newtownabbey","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Ards and North Down","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Ards and North Down","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Ards and North Down","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Ards and North Down","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Barking & Dagenham and Havering","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Barking & Dagenham and Havering","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Barnet","EO","EO","10","[c]","30340","31060"
"Leaver CS","2022","Unknown","Barnet","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Barnet","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Barnet","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Barnsley, Doncaster and Rotherham","AA/AO","AO","30","[c]","21130","21260"
"Leaver CS","2022","Unknown","Barnsley, Doncaster and Rotherham","EO","EO","10","[c]","27570","27570"
"Leaver CS","2022","Unknown","Barnsley, Doncaster and Rotherham","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","HEO","15","[c]","35580","33300"
"Leaver CS","2022","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","SEO","15","[c]","41070","40580"
"Leaver CS","2022","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Bedford","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Bedford","EO","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Bedford","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Bedford","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Bedford","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Belfast","AA/AO","AA","[c]","[c]","[c]","[c]"
