"Status","Year","Age","Parent_department","Region_ITL1","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","20-29","Ministry of Defence","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Ministry of Defence","Yorkshire and The Humber","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Ministry of Defence","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Ministry of Justice","East Midlands (England)","AA","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Ministry of Justice","East Midlands (England)","AO","30","[c]","19990","20370"
"Leaver Dept.","2022","20-29","Ministry of Justice","East Midlands (England)","EO","15","[c]","23140","23140"
"Leaver Dept.","2022","20-29","Ministry of Justice","East Midlands (England)","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Ministry of Justice","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Ministry of Justice","East of England","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Ministry of Justice","East of England","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Ministry of Justice","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Ministry of Justice","East of England","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Ministry of Justice","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Ministry of Justice","London","AA","15","[c]","19850","19060"
"Leaver Dept.","2022","20-29","Ministry of Justice","London","AO","55","[c]","23280","23720"
"Leaver Dept.","2022","20-29","Ministry of Justice","London","EO","40","[c]","27570","26870"
"Leaver Dept.","2022","20-29","Ministry of Justice","London","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Ministry of Justice","London","HEO","60","[c]","32910","32870"
"Leaver Dept.","2022","20-29","Ministry of Justice","London","SEO","50","[c]","40070","40880"
"Leaver Dept.","2022","20-29","Ministry of Justice","London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Ministry of Justice","North East (England)","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Ministry of Justice","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Ministry of Justice","North East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Ministry of Justice","North East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Ministry of Justice","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Ministry of Justice","North West (England)","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Ministry of Justice","North West (England)","AO","30","[c]","20630","20970"
"Leaver Dept.","2022","20-29","Ministry of Justice","North West (England)","EO","10","[c]","24230","25120"
"Leaver Dept.","2022","20-29","Ministry of Justice","North West (England)","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Ministry of Justice","North West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Ministry of Justice","North West (England)","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Ministry of Justice","Scotland","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Ministry of Justice","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Ministry of Justice","South East (England)","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Ministry of Justice","South East (England)","AO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Ministry of Justice","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Ministry of Justice","South East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Ministry of Justice","South East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Ministry of Justice","South East (England)","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Ministry of Justice","South West (England)","AA","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Ministry of Justice","South West (England)","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Ministry of Justice","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Ministry of Justice","South West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Ministry of Justice","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Ministry of Justice","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Ministry of Justice","Wales","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Ministry of Justice","Wales","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Ministry of Justice","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Ministry of Justice","Wales","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Ministry of Justice","Wales","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Ministry of Justice","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Ministry of Justice","West Midlands (England)","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Ministry of Justice","West Midlands (England)","AO","55","[c]","20470","20970"
"Leaver Dept.","2022","20-29","Ministry of Justice","West Midlands (England)","EO","20","[c]","23870","23700"
"Leaver Dept.","2022","20-29","Ministry of Justice","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Ministry of Justice","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Ministry of Justice","Yorkshire and The Humber","AO","20","[c]","20150","20970"
"Leaver Dept.","2022","20-29","Ministry of Justice","Yorkshire and The Humber","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Ministry of Justice","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Ministry of Justice","Yorkshire and The Humber","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Ministry of Justice","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Ministry of Justice","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","National Crime Agency","East Midlands (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","National Crime Agency","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","National Crime Agency","London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","National Crime Agency","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","National Crime Agency","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","National Crime Agency","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","National Crime Agency","North West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","National Crime Agency","South West (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","National Crime Agency","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","National Crime Agency","South West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","National Crime Agency","South West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","National Crime Agency","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","National Crime Agency","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Northern Ireland Office","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Northern Ireland Office","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Northern Ireland Office","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Office for Standards in Education, Children's Services and Skills","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Office for Standards in Education, Children's Services and Skills","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Office for Standards in Education, Children's Services and Skills","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Office for Standards in Education, Children's Services and Skills","North West (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Office for Standards in Education, Children's Services and Skills","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Office for Standards in Education, Children's Services and Skills","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Office for Standards in Education, Children's Services and Skills","South West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Office of Gas and Electricity Markets","London","EO","15","[c]","26260","26070"
"Leaver Dept.","2022","20-29","Office of Gas and Electricity Markets","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Office of Gas and Electricity Markets","London","HEO","10","[c]","35410","35400"
"Leaver Dept.","2022","20-29","Office of Gas and Electricity Markets","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Office of Gas and Electricity Markets","Scotland","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Office of Gas and Electricity Markets","Scotland","EO","15","[c]","24300","23700"
"Leaver Dept.","2022","20-29","Office of Gas and Electricity Markets","Scotland","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Office of Gas and Electricity Markets","Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Office of Gas and Electricity Markets","Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Office of Qualifications and Examinations Regulation","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Office of Qualifications and Examinations Regulation","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Office of Rail and Road","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Office of Rail and Road","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Office of Rail and Road","Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Office of the Secretary of State for Scotland","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Office of the Secretary of State for Scotland","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Office of the Secretary of State for Scotland","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Office of the Secretary of State for Scotland","Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Office of the Secretary of State for Wales","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Office of the Secretary of State for Wales","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Office of the Secretary of State for Wales","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Office of the Secretary of State for Wales","Wales","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Scottish Government","Scotland","AA","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Scottish Government","Scotland","AO","15","[c]","24010","23780"
"Leaver Dept.","2022","20-29","Scottish Government","Scotland","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Scottish Government","Scotland","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Scottish Government","Scotland","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Scottish Government","Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","The National Archives","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","The National Archives","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","UK Export Finance","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","UK Export Finance","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","UK Statistics Authority","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","UK Statistics Authority","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","UK Statistics Authority","London","HEO","15","[c]","32230","33210"
"Leaver Dept.","2022","20-29","UK Statistics Authority","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","UK Statistics Authority","South East (England)","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","UK Statistics Authority","South East (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","UK Statistics Authority","South East (England)","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","UK Statistics Authority","South East (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","UK Statistics Authority","South East (England)","HEO","15","[c]","30000","29540"
"Leaver Dept.","2022","20-29","UK Statistics Authority","South East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","UK Statistics Authority","Wales","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","UK Statistics Authority","Wales","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","UK Statistics Authority","Wales","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","UK Statistics Authority","Wales","HEO","20","[c]","30220","29540"
"Leaver Dept.","2022","20-29","UK Statistics Authority","Wales","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Water Services Regulation Authority","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Welsh Government","Wales","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Welsh Government","Wales","EO","10","[c]","27630","28560"
"Leaver Dept.","2022","20-29","Welsh Government","Wales","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Welsh Government","Wales","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Attorney General's Departments","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Attorney General's Departments","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Attorney General's Departments","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Attorney General's Departments","London","EO","10","[c]","27590","27350"
"Leaver Dept.","2022","30-39","Attorney General's Departments","London","G6","10","[c]","65880","65180"
"Leaver Dept.","2022","30-39","Attorney General's Departments","London","G7","25","[c]","54070","51830"
"Leaver Dept.","2022","30-39","Attorney General's Departments","London","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Attorney General's Departments","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Attorney General's Departments","London","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Attorney General's Departments","North East (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Attorney General's Departments","North East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Attorney General's Departments","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Attorney General's Departments","North West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Attorney General's Departments","North West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Attorney General's Departments","South East (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Attorney General's Departments","South East (England)","G7","[c]","[c]","[c]","[c]"
