"Status","Year","Region_ITL3","Region_london","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","East Cumbria","Outside London","AO","Female","180","155","21500","21300"
"In post","2022","East Cumbria","Outside London","AO","Male","125","125","22910","21300"
"In post","2022","East Cumbria","Outside London","EO","Female","175","155","25840","25980"
"In post","2022","East Cumbria","Outside London","EO","Male","140","140","25260","25100"
"In post","2022","East Cumbria","Outside London","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","East Cumbria","Outside London","G6","Male","10","10","[c]","[c]"
"In post","2022","East Cumbria","Outside London","G7","Female","30","30","55110","50950"
"In post","2022","East Cumbria","Outside London","G7","Male","25","25","[c]","[c]"
"In post","2022","East Cumbria","Outside London","HEO","Female","60","50","30460","30320"
"In post","2022","East Cumbria","Outside London","HEO","Male","55","55","30880","30440"
"In post","2022","East Cumbria","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","East Cumbria","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","East Cumbria","Outside London","SEO","Female","50","45","39740","37230"
"In post","2022","East Cumbria","Outside London","SEO","Male","30","30","40270","37400"
"In post","2022","East Cumbria","Outside London","Unknown","Female","55","50","30250","28200"
"In post","2022","East Cumbria","Outside London","Unknown","Male","35","30","30100","28200"
"In post","2022","East Derbyshire","Outside London","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","East Derbyshire","Outside London","AA","Male","[c]","[c]","[c]","[c]"
"In post","2022","East Derbyshire","Outside London","AO","Female","85","65","20890","21260"
"In post","2022","East Derbyshire","Outside London","AO","Male","20","20","[c]","[c]"
"In post","2022","East Derbyshire","Outside London","EO","Female","110","90","27260","27570"
"In post","2022","East Derbyshire","Outside London","EO","Male","65","60","27430","27570"
"In post","2022","East Derbyshire","Outside London","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","East Derbyshire","Outside London","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","East Derbyshire","Outside London","G7","Female","5","5","[c]","[c]"
"In post","2022","East Derbyshire","Outside London","G7","Male","10","10","[c]","[c]"
"In post","2022","East Derbyshire","Outside London","HEO","Female","20","20","[c]","[c]"
"In post","2022","East Derbyshire","Outside London","HEO","Male","10","10","[c]","[c]"
"In post","2022","East Derbyshire","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","East Derbyshire","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","East Derbyshire","Outside London","SEO","Female","5","5","[c]","[c]"
"In post","2022","East Derbyshire","Outside London","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","East Derbyshire","Outside London","Unknown","Female","60","55","27630","26310"
"In post","2022","East Derbyshire","Outside London","Unknown","Male","15","15","[c]","[c]"
"In post","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","AA","Female","80","70","20300","19810"
"In post","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","AA","Male","285","265","20470","19810"
"In post","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","AO","Female","350","310","24410","21380"
"In post","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","AO","Male","700","685","31080","28890"
"In post","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","EO","Female","245","225","29630","27570"
"In post","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","EO","Male","315","305","32800","35000"
"In post","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","G6","Female","10","10","[c]","[c]"
"In post","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","G6","Male","5","5","[c]","[c]"
"In post","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","G7","Female","10","10","[c]","[c]"
"In post","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","G7","Male","30","25","[c]","[c]"
"In post","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","HEO","Female","65","65","35420","34290"
"In post","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","HEO","Male","160","160","40010","37300"
"In post","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","SEO","Female","35","35","43340","42120"
"In post","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","SEO","Male","80","80","47210","46020"
"In post","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","Unknown","Female","20","20","[c]","[c]"
"In post","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","Unknown","Male","45","40","43670","42950"
"In post","2022","East Kent","Outside London","AA","Female","30","25","[c]","[c]"
"In post","2022","East Kent","Outside London","AA","Male","40","40","19840","19200"
"In post","2022","East Kent","Outside London","AO","Female","540","485","23440","24250"
"In post","2022","East Kent","Outside London","AO","Male","430","420","23090","21680"
"In post","2022","East Kent","Outside London","EO","Female","1120","990","27490","27370"
"In post","2022","East Kent","Outside London","EO","Male","1295","1215","27280","26820"
"In post","2022","East Kent","Outside London","G6","Female","10","5","[c]","[c]"
"In post","2022","East Kent","Outside London","G6","Male","15","15","[c]","[c]"
"In post","2022","East Kent","Outside London","G7","Female","55","55","55330","53050"
"In post","2022","East Kent","Outside London","G7","Male","55","55","55640","53050"
"In post","2022","East Kent","Outside London","HEO","Female","235","220","33080","32160"
"In post","2022","East Kent","Outside London","HEO","Male","290","285","32940","31890"
"In post","2022","East Kent","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","East Kent","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","East Kent","Outside London","SEO","Female","95","90","39210","37810"
"In post","2022","East Kent","Outside London","SEO","Male","130","125","40310","39300"
"In post","2022","East Kent","Outside London","Unknown","Female","85","75","29740","28200"
"In post","2022","East Kent","Outside London","Unknown","Male","30","30","30210","29000"
"In post","2022","East Lancashire","Outside London","AA","Female","5","5","[c]","[c]"
"In post","2022","East Lancashire","Outside London","AA","Male","[c]","[c]","[c]","[c]"
"In post","2022","East Lancashire","Outside London","AO","Female","90","75","20980","21260"
"In post","2022","East Lancashire","Outside London","AO","Male","35","35","20970","21260"
"In post","2022","East Lancashire","Outside London","EO","Female","135","115","27380","27570"
"In post","2022","East Lancashire","Outside London","EO","Male","100","95","27300","27570"
"In post","2022","East Lancashire","Outside London","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","East Lancashire","Outside London","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","East Lancashire","Outside London","G7","Female","10","10","[c]","[c]"
"In post","2022","East Lancashire","Outside London","G7","Male","5","5","[c]","[c]"
"In post","2022","East Lancashire","Outside London","HEO","Female","15","15","[c]","[c]"
"In post","2022","East Lancashire","Outside London","HEO","Male","5","5","[c]","[c]"
"In post","2022","East Lancashire","Outside London","SEO","Female","15","15","[c]","[c]"
"In post","2022","East Lancashire","Outside London","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","East Lancashire","Outside London","Unknown","Female","95","90","27760","24800"
"In post","2022","East Lancashire","Outside London","Unknown","Male","30","25","[c]","[c]"
"In post","2022","East Lothian and Midlothian","Outside London","AO","Female","10","10","[c]","[c]"
"In post","2022","East Lothian and Midlothian","Outside London","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","East Lothian and Midlothian","Outside London","EO","Female","50","40","27290","27570"
"In post","2022","East Lothian and Midlothian","Outside London","EO","Male","30","30","27360","27570"
"In post","2022","East Lothian and Midlothian","Outside London","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","East Lothian and Midlothian","Outside London","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","East Lothian and Midlothian","Outside London","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","East Lothian and Midlothian","Outside London","G7","Male","5","5","[c]","[c]"
"In post","2022","East Lothian and Midlothian","Outside London","HEO","Female","15","10","[c]","[c]"
"In post","2022","East Lothian and Midlothian","Outside London","HEO","Male","5","5","[c]","[c]"
"In post","2022","East Lothian and Midlothian","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","East Lothian and Midlothian","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","East Lothian and Midlothian","Outside London","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","East Lothian and Midlothian","Outside London","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","East Merseyside","Outside London","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","East Merseyside","Outside London","AA","Male","5","5","[c]","[c]"
"In post","2022","East Merseyside","Outside London","AO","Female","215","175","20930","20970"
"In post","2022","East Merseyside","Outside London","AO","Male","60","60","22300","21260"
"In post","2022","East Merseyside","Outside London","EO","Female","325","280","27460","27570"
"In post","2022","East Merseyside","Outside London","EO","Male","165","155","27850","27570"
"In post","2022","East Merseyside","Outside London","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","East Merseyside","Outside London","G6","Male","10","10","[c]","[c]"
"In post","2022","East Merseyside","Outside London","G7","Female","20","15","[c]","[c]"
"In post","2022","East Merseyside","Outside London","G7","Male","15","15","[c]","[c]"
"In post","2022","East Merseyside","Outside London","HEO","Female","60","55","32560","32390"
"In post","2022","East Merseyside","Outside London","HEO","Male","30","30","[c]","[c]"
"In post","2022","East Merseyside","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","East Merseyside","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","East Merseyside","Outside London","SEO","Female","30","30","41850","40830"
"In post","2022","East Merseyside","Outside London","SEO","Male","20","20","[c]","[c]"
"In post","2022","East Merseyside","Outside London","Unknown","Female","165","155","30490","28200"
"In post","2022","East Merseyside","Outside London","Unknown","Male","30","30","28150","26310"
"In post","2022","East Riding of Yorkshire","Outside London","AA","Female","110","100","20840","20890"
"In post","2022","East Riding of Yorkshire","Outside London","AA","Male","100","95","21400","20890"
"In post","2022","East Riding of Yorkshire","Outside London","AO","Female","320","290","24300","23140"
"In post","2022","East Riding of Yorkshire","Outside London","AO","Male","470","450","27910","26950"
"In post","2022","East Riding of Yorkshire","Outside London","EO","Female","160","150","27840","27570"
"In post","2022","East Riding of Yorkshire","Outside London","EO","Male","445","425","28790","26930"
