"Status","Year","Disability","Ethnicity","Profession_of_post","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Declared disabled","Unknown","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Social Research","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Social Research","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Social Research","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Social Research","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Statistics","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Statistics","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Statistics","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Statistics","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Statistics","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Tax","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Tax","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Tax","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Tax","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Unknown","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Veterinarian","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Veterinarian","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Veterinarian","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Veterinarian","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Commercial","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Commercial","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Commercial","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Commercial","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Communications","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Communications","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Communications","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Communications","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Communications","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Corporate Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Corporate Finance","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Corporate Finance","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Corporate Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Counter Fraud","AA/AO","30","[c]","22150","21260"
"New entrant CS","2022","Declared disabled","White","Counter Fraud","EO","30","[c]","27430","27570"
"New entrant CS","2022","Declared disabled","White","Counter Fraud","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Counter Fraud","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Counter Fraud","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Digital, Data and Technology","AA/AO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Digital, Data and Technology","EO","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Digital, Data and Technology","G6/G7","30","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Digital, Data and Technology","SEO/HEO","60","[c]","35830","33740"
"New entrant CS","2022","Declared disabled","White","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Economics","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Economics","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Economics","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Economics","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Economics","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Finance","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Finance","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Finance","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Finance","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Finance","SEO/HEO","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Geography","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Geography","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Geography","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Geography","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Geography","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Human Resources","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Human Resources","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Human Resources","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Human Resources","SEO/HEO","35","[c]","33210","32000"
"New entrant CS","2022","Declared disabled","White","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Inspector of Education and Training","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Inspector of Education and Training","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Inspector of Education and Training","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Intelligence Analysis","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Intelligence Analysis","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Intelligence Analysis","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Intelligence Analysis","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Internal Audit","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Internal Audit","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Internal Audit","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Internal Audit","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","International Trade","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","International Trade","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","International Trade","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","International Trade","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Knowledge and Information Management","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Knowledge and Information Management","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Knowledge and Information Management","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Knowledge and Information Management","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Legal","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Legal","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Legal","G6/G7","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Legal","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Legal","SEO/HEO","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Medicine","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Medicine","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Medicine","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Medicine","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Medicine","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Medicine","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Operational Delivery","AA/AO","940","[c]","21790","21260"
"New entrant CS","2022","Declared disabled","White","Operational Delivery","EO","415","[c]","27430","27570"
"New entrant CS","2022","Declared disabled","White","Operational Delivery","G6/G7","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Operational Delivery","SEO/HEO","105","[c]","35190","33080"
"New entrant CS","2022","Declared disabled","White","Operational Delivery","Unknown","920","[c]","29100","26720"
"New entrant CS","2022","Declared disabled","White","Operational Research","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Operational Research","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Operational Research","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Operational Research","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Other","AA/AO","85","[c]","21320","21260"
"New entrant CS","2022","Declared disabled","White","Other","EO","40","[c]","25880","26350"
"New entrant CS","2022","Declared disabled","White","Other","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Other","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Other","SEO/HEO","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Planning","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Planning","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Planning","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Planning","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Planning","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Planning Inspectors","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Policy","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Policy","EO","50","[c]","26630","27200"
"New entrant CS","2022","Declared disabled","White","Policy","G6/G7","35","[c]","54380","54070"
"New entrant CS","2022","Declared disabled","White","Policy","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Policy","SEO/HEO","145","[c]","33650","33210"
"New entrant CS","2022","Declared disabled","White","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Project Delivery","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Project Delivery","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Project Delivery","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Project Delivery","SEO/HEO","30","[c]","35480","34880"
"New entrant CS","2022","Declared disabled","White","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Property","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Property","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Property","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Property","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Property","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Psychology","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Psychology","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Psychology","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Psychology","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Science and Engineering","AA/AO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Science and Engineering","EO","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Science and Engineering","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Science and Engineering","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Science and Engineering","SEO/HEO","50","[c]","33260","32330"
"New entrant CS","2022","Declared disabled","White","Science and Engineering","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Security","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Security","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Security","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Security","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Social Research","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Social Research","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Social Research","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Social Research","SEO/HEO","20","[c]","[c]","[c]"
