"Status","Year","Age","Organisation","Region_ITL2","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","40-49","Home Office","Shropshire and Staffordshire","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Home Office","Shropshire and Staffordshire","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Home Office","South Yorkshire","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Home Office","South Yorkshire","Sheffield","10","[c]","47430","52180"
"Leaver Dept.","2022","40-49","Home Office","Southern Scotland","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Home Office","Surrey, East and West Sussex","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Home Office","Tees Valley and Durham","Darlington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Home Office","Tees Valley and Durham","Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Home Office","Tees Valley and Durham","South Teesside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Home Office","West Central Scotland","Glasgow City","15","[c]","27900","25100"
"Leaver Dept.","2022","40-49","Home Office","West Midlands","Birmingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Home Office","West Midlands","Solihull","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Home Office","West Yorkshire","Leeds","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Institute for Apprenticeships and Technical Education","Inner London - West","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Institute for Apprenticeships and Technical Education","West Midlands","Coventry","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Intellectual Property Office","East Wales","Monmouthshire and Newport","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Legal Aid Agency","Derbyshire and Nottinghamshire","Nottingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Legal Aid Agency","Greater Manchester","Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Legal Aid Agency","Inner London - West","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Legal Aid Agency","Merseyside","Liverpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Legal Aid Agency","Northumberland, and Tyne and Wear","Tyneside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Legal Aid Agency","West Midlands","Birmingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Legal Aid Agency","West Yorkshire","Leeds","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Maritime and Coastguard Agency","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Maritime and Coastguard Agency","Hampshire and Isle of Wight","Southampton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Maritime and Coastguard Agency","Kent","East Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Maritime and Coastguard Agency","Northern Ireland","Ards and North Down","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Maritime and Coastguard Agency","West Wales and The Valleys","Swansea","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Medicines and Healthcare Products Regulatory Agency","Inner London - East","Tower Hamlets","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Met Office","Devon","Devon CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Ministry of Defence (excl. agencies)","Bedfordshire and Hertfordshire","Hertfordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Ministry of Defence (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Ministry of Defence (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Ministry of Defence (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Ministry of Defence (excl. agencies)","Cheshire","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Ministry of Defence (excl. agencies)","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Ministry of Defence (excl. agencies)","Derbyshire and Nottinghamshire","South Nottinghamshire","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Ministry of Defence (excl. agencies)","Devon","Plymouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Ministry of Defence (excl. agencies)","East Anglia","Cambridgeshire CC","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Ministry of Defence (excl. agencies)","East Anglia","Suffolk CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Ministry of Defence (excl. agencies)","East Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Ministry of Defence (excl. agencies)","East Wales","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Ministry of Defence (excl. agencies)","East Wales","Powys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Ministry of Defence (excl. agencies)","Eastern Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Ministry of Defence (excl. agencies)","Eastern Scotland","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Ministry of Defence (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","10","[c]","44380","41110"
"Leaver Dept.","2022","40-49","Ministry of Defence (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Ministry of Defence (excl. agencies)","Hampshire and Isle of Wight","Central Hampshire","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Ministry of Defence (excl. agencies)","Hampshire and Isle of Wight","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Ministry of Defence (excl. agencies)","Hampshire and Isle of Wight","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Ministry of Defence (excl. agencies)","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Ministry of Defence (excl. agencies)","Inner London - West","Westminster","30","[c]","64540","63270"
"Leaver Dept.","2022","40-49","Ministry of Defence (excl. agencies)","Kent","East Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Ministry of Defence (excl. agencies)","Kent","Medway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Ministry of Defence (excl. agencies)","Lancashire","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Ministry of Defence (excl. agencies)","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Ministry of Defence (excl. agencies)","Lincolnshire","Lincolnshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Ministry of Defence (excl. agencies)","Merseyside","Liverpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Ministry of Defence (excl. agencies)","North Yorkshire","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Ministry of Defence (excl. agencies)","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Ministry of Defence (excl. agencies)","Outer London - East and North East","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Ministry of Defence (excl. agencies)","Outer London - West and North West","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Ministry of Defence (excl. agencies)","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Ministry of Defence (excl. agencies)","Shropshire and Staffordshire","Staffordshire CC","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Ministry of Defence (excl. agencies)","Surrey, East and West Sussex","West Surrey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Ministry of Defence (excl. agencies)","Tees Valley and Durham","Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Ministry of Defence (excl. agencies)","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Ministry of Defence (excl. agencies)","West Central Scotland","Glasgow City","10","[c]","27220","26670"
"Leaver Dept.","2022","40-49","Ministry of Defence (excl. agencies)","West Wales and The Valleys","Isle of Anglesey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Ministry of Defence (excl. agencies)","West Yorkshire","Leeds","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Ministry of Justice (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Ministry of Justice (excl. agencies)","Derbyshire and Nottinghamshire","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Ministry of Justice (excl. agencies)","Devon","Torbay","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Ministry of Justice (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Ministry of Justice (excl. agencies)","Greater Manchester","Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Ministry of Justice (excl. agencies)","Hampshire and Isle of Wight","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Ministry of Justice (excl. agencies)","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Ministry of Justice (excl. agencies)","Inner London - East","Tower Hamlets","15","[c]","48720","42620"
"Leaver Dept.","2022","40-49","Ministry of Justice (excl. agencies)","Inner London - West","Westminster","45","[c]","51250","44210"
"Leaver Dept.","2022","40-49","Ministry of Justice (excl. agencies)","Kent","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Ministry of Justice (excl. agencies)","Lancashire","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Ministry of Justice (excl. agencies)","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Ministry of Justice (excl. agencies)","Merseyside","Liverpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Ministry of Justice (excl. agencies)","Northumberland, and Tyne and Wear","Tyneside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Ministry of Justice (excl. agencies)","Outer London - South","Croydon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Ministry of Justice (excl. agencies)","Shropshire and Staffordshire","Shropshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Ministry of Justice (excl. agencies)","Shropshire and Staffordshire","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Ministry of Justice (excl. agencies)","South Yorkshire","Sheffield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Ministry of Justice (excl. agencies)","Tees Valley and Durham","Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Ministry of Justice (excl. agencies)","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Ministry of Justice (excl. agencies)","West Yorkshire","Leeds","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","National Crime Agency","Bedfordshire and Hertfordshire","Hertfordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","National Crime Agency","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","National Crime Agency","Cheshire","Warrington","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","National Crime Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","National Crime Agency","Inner London - East","Lambeth","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","National Crime Agency","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","National Crime Agency","South Yorkshire","Sheffield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","National Crime Agency","Surrey, East and West Sussex","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","National Crime Agency","West Midlands","Birmingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","National Crime Agency","West Yorkshire","Wakefield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","National Infrastructure Commission","Inner London - West","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","National Records of Scotland","Eastern Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Northern Ireland Office","Inner London - West","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Northern Ireland Office","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Office for Budget Responsibility","Inner London - West","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Office for Standards in Education, Children's Services and Skills","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Office for Standards in Education, Children's Services and Skills","Greater Manchester","Manchester","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Office for Standards in Education, Children's Services and Skills","Inner London - West","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Office for Standards in Education, Children's Services and Skills","Surrey, East and West Sussex","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Office for Standards in Education, Children's Services and Skills","West Midlands","Birmingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Office of Gas and Electricity Markets","Inner London - East","Tower Hamlets","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Office of Gas and Electricity Markets","West Central Scotland","Glasgow City","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Office of Qualifications and Examinations Regulation","West Midlands","Coventry","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Office of Rail and Road","Greater Manchester","Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Office of Rail and Road","Inner London - East","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Office of Rail and Road","West Central Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Office of Rail and Road","West Midlands","Birmingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Office of the Public Guardian","Derbyshire and Nottinghamshire","Nottingham","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Office of the Public Guardian","West Midlands","Birmingham","15","[c]","26270","22720"
"Leaver Dept.","2022","40-49","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Eastern Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Inner London - West","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Office of the Secretary of State for Wales","East Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Office of the Secretary of State for Wales","Inner London - West","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Planning Inspectorate","East Wales","Cardiff and Vale of Glamorgan","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Planning Inspectorate","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","10","[c]","39090","37790"
"Leaver Dept.","2022","40-49","Planning Inspectorate","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Planning Inspectorate","West Wales and The Valleys","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Planning Inspectorate","West Wales and The Valleys","South West Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Planning Inspectorate","West Wales and The Valleys","Swansea","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Public Health England","Bedfordshire and Hertfordshire","Hertfordshire CC","[c]","[c]","[c]","[c]"
