"Status","Year","Age","Disability","Ethnicity","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","30-39","Declared non-disabled","Undeclared","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared non-disabled","Unknown","East Midlands (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared non-disabled","Unknown","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared non-disabled","Unknown","London","50","[c]","49630","49800"
"Leaver Dept.","2022","30-39","Declared non-disabled","Unknown","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared non-disabled","Unknown","North West (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared non-disabled","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared non-disabled","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared non-disabled","Unknown","Scotland","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared non-disabled","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared non-disabled","Unknown","South West (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared non-disabled","Unknown","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared non-disabled","Unknown","West Midlands (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared non-disabled","Unknown","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared non-disabled","White","East Midlands (England)","60","[c]","31470","27570"
"Leaver Dept.","2022","30-39","Declared non-disabled","White","East of England","75","[c]","34530","31990"
"Leaver Dept.","2022","30-39","Declared non-disabled","White","London","1195","[c]","47770","45540"
"Leaver Dept.","2022","30-39","Declared non-disabled","White","North East (England)","160","[c]","30960","27570"
"Leaver Dept.","2022","30-39","Declared non-disabled","White","North West (England)","305","[c]","31000","27570"
"Leaver Dept.","2022","30-39","Declared non-disabled","White","Northern Ireland","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared non-disabled","White","Overseas","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared non-disabled","White","Scotland","230","[c]","29430","27570"
"Leaver Dept.","2022","30-39","Declared non-disabled","White","South East (England)","125","[c]","36840","36760"
"Leaver Dept.","2022","30-39","Declared non-disabled","White","South West (England)","340","[c]","34720","32650"
"Leaver Dept.","2022","30-39","Declared non-disabled","White","Unknown","95","[c]","40200","33900"
"Leaver Dept.","2022","30-39","Declared non-disabled","White","Wales","130","[c]","34200","30760"
"Leaver Dept.","2022","30-39","Declared non-disabled","White","West Midlands (England)","125","[c]","32390","27570"
"Leaver Dept.","2022","30-39","Declared non-disabled","White","Yorkshire and The Humber","190","[c]","37010","33800"
"Leaver Dept.","2022","30-39","Undeclared","Asian","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Asian","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Asian","London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Asian","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Asian","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Asian","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Asian","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Asian","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Asian","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Asian","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Asian","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Asian","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Asian","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Black","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Black","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Black","London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Black","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Black","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Black","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Black","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Black","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Black","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Black","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Black","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Black","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Black","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Mixed","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Mixed","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Mixed","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Mixed","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Mixed","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Mixed","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Mixed","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Mixed","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Mixed","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Mixed","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Mixed","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Mixed","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Mixed","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Other ethnicity","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Other ethnicity","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Other ethnicity","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Other ethnicity","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Other ethnicity","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Other ethnicity","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Other ethnicity","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Other ethnicity","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Other ethnicity","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Other ethnicity","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Other ethnicity","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Other ethnicity","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Other ethnicity","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Undeclared","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Undeclared","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Undeclared","London","45","[c]","46790","43890"
"Leaver Dept.","2022","30-39","Undeclared","Undeclared","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Undeclared","North West (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Undeclared","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Undeclared","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Undeclared","South West (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Undeclared","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Undeclared","West Midlands (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Undeclared","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Unknown","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Unknown","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","White","East Midlands (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","White","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","White","London","40","[c]","42850","40430"
"Leaver Dept.","2022","30-39","Undeclared","White","North East (England)","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","White","North West (England)","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","White","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","White","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","White","Scotland","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","White","South East (England)","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","White","South West (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","White","Wales","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","White","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","White","Yorkshire and The Humber","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Asian","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Asian","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Asian","London","35","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Asian","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Asian","North West (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Asian","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Asian","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Asian","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Asian","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Asian","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Asian","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Asian","West Midlands (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Asian","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Black","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Black","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Black","London","25","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Black","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Black","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Black","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Black","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Black","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Black","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Black","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Black","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Black","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Black","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Mixed","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Mixed","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Mixed","London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Mixed","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Mixed","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Mixed","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Mixed","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Mixed","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Mixed","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Mixed","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Mixed","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Mixed","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Mixed","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Other ethnicity","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Other ethnicity","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Other ethnicity","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Other ethnicity","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Other ethnicity","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Other ethnicity","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Other ethnicity","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Other ethnicity","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Other ethnicity","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Other ethnicity","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Other ethnicity","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Other ethnicity","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Other ethnicity","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Undeclared","East of England","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Undeclared","London","40","[c]","45500","41160"
"Leaver Dept.","2022","30-39","Unknown","Undeclared","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Undeclared","North West (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Undeclared","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Undeclared","South East (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Undeclared","South West (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Undeclared","Wales","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Undeclared","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Unknown","East Midlands (England)","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Unknown","East of England","10","[c]","[c]","[c]"
