"Status","Year","Ethnicity","Profession_of_post","Region_ITL1","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Mixed","Human Resources","North West (England)","AO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Human Resources","North West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Human Resources","North West (England)","G6","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Human Resources","North West (England)","G7","5","5","[c]","[c]"
"In post","2022","Mixed","Human Resources","North West (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Human Resources","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Human Resources","North West (England)","SEO","5","5","[c]","[c]"
"In post","2022","Mixed","Human Resources","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Human Resources","Northern Ireland","AA","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Human Resources","Northern Ireland","AO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Human Resources","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Human Resources","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Human Resources","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Human Resources","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Human Resources","Overseas","AO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Human Resources","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Human Resources","Overseas","G6","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Human Resources","Overseas","G7","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Human Resources","Overseas","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Human Resources","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Human Resources","Overseas","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Human Resources","Scotland","AA","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Human Resources","Scotland","AO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Human Resources","Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Human Resources","Scotland","G6","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Human Resources","Scotland","G7","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Human Resources","Scotland","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Human Resources","Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Human Resources","Scotland","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Human Resources","South East (England)","AA","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Human Resources","South East (England)","AO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Human Resources","South East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Human Resources","South East (England)","G6","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Human Resources","South East (England)","G7","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Human Resources","South East (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Human Resources","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Human Resources","South East (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Human Resources","South West (England)","AA","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Human Resources","South West (England)","AO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Human Resources","South West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Human Resources","South West (England)","G6","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Human Resources","South West (England)","G7","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Human Resources","South West (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Human Resources","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Human Resources","South West (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Human Resources","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Human Resources","Unknown","AO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Human Resources","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Human Resources","Unknown","G6","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Human Resources","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Human Resources","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Human Resources","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Human Resources","Wales","AA","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Human Resources","Wales","AO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Human Resources","Wales","EO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Human Resources","Wales","G6","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Human Resources","Wales","G7","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Human Resources","Wales","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Human Resources","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Human Resources","Wales","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Human Resources","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Human Resources","West Midlands (England)","AA","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Human Resources","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Human Resources","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Human Resources","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Human Resources","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Human Resources","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Human Resources","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Human Resources","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Human Resources","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Human Resources","Yorkshire and The Humber","AO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Human Resources","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Human Resources","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Human Resources","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Human Resources","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Human Resources","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Human Resources","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Human Resources","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Inspector of Education and Training","East Midlands (England)","G6","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Inspector of Education and Training","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Inspector of Education and Training","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Inspector of Education and Training","East of England","G6","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Inspector of Education and Training","East of England","G7","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Inspector of Education and Training","East of England","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Inspector of Education and Training","East of England","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Inspector of Education and Training","London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Inspector of Education and Training","London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Inspector of Education and Training","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Inspector of Education and Training","London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Inspector of Education and Training","North East (England)","G6","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Inspector of Education and Training","North East (England)","G7","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Inspector of Education and Training","North East (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Inspector of Education and Training","North West (England)","G6","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Inspector of Education and Training","North West (England)","G7","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Inspector of Education and Training","North West (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Inspector of Education and Training","South East (England)","G6","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Inspector of Education and Training","South East (England)","G7","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Inspector of Education and Training","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Inspector of Education and Training","South East (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Inspector of Education and Training","South West (England)","G6","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Inspector of Education and Training","South West (England)","G7","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Inspector of Education and Training","South West (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Inspector of Education and Training","Wales","G6","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Inspector of Education and Training","Wales","G7","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Inspector of Education and Training","Wales","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Inspector of Education and Training","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Inspector of Education and Training","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Inspector of Education and Training","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Inspector of Education and Training","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Inspector of Education and Training","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Inspector of Education and Training","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Inspector of Education and Training","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Inspector of Education and Training","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Intelligence Analysis","East Midlands (England)","AO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Intelligence Analysis","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Intelligence Analysis","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Intelligence Analysis","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Intelligence Analysis","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Intelligence Analysis","East of England","AO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Intelligence Analysis","East of England","EO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Intelligence Analysis","East of England","G6","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Intelligence Analysis","East of England","G7","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Intelligence Analysis","East of England","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Intelligence Analysis","East of England","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Intelligence Analysis","London","AA","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Intelligence Analysis","London","AO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Intelligence Analysis","London","EO","10","10","[c]","[c]"
"In post","2022","Mixed","Intelligence Analysis","London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Intelligence Analysis","London","G7","5","5","[c]","[c]"
"In post","2022","Mixed","Intelligence Analysis","London","HEO","10","10","[c]","[c]"
"In post","2022","Mixed","Intelligence Analysis","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Intelligence Analysis","London","SEO","10","10","[c]","[c]"
"In post","2022","Mixed","Intelligence Analysis","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Intelligence Analysis","North East (England)","AO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Intelligence Analysis","North East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Intelligence Analysis","North East (England)","G7","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Intelligence Analysis","North East (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Intelligence Analysis","North East (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Intelligence Analysis","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Intelligence Analysis","North West (England)","AO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Intelligence Analysis","North West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Intelligence Analysis","North West (England)","G6","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Intelligence Analysis","North West (England)","G7","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Intelligence Analysis","North West (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Intelligence Analysis","North West (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Intelligence Analysis","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Intelligence Analysis","Northern Ireland","AO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Intelligence Analysis","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Intelligence Analysis","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Intelligence Analysis","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Intelligence Analysis","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Intelligence Analysis","Overseas","G6","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Intelligence Analysis","Overseas","G7","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Intelligence Analysis","Overseas","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Intelligence Analysis","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Intelligence Analysis","Overseas","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Intelligence Analysis","Scotland","AO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Intelligence Analysis","Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Intelligence Analysis","Scotland","G7","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Intelligence Analysis","Scotland","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Intelligence Analysis","Scotland","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Intelligence Analysis","South East (England)","AO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Intelligence Analysis","South East (England)","EO","5","5","[c]","[c]"
"In post","2022","Mixed","Intelligence Analysis","South East (England)","G6","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Intelligence Analysis","South East (England)","G7","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Intelligence Analysis","South East (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Intelligence Analysis","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Intelligence Analysis","South East (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Intelligence Analysis","South West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Intelligence Analysis","South West (England)","G6","[c]","[c]","[c]","[c]"
