"Status","Year","Organisation","Parent_department","Region_ITL3","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","HM Courts and Tribunals Service","Ministry of Justice","Greater Manchester South West","Undeclared","30","30","21380","20970"
"In post","2022","HM Courts and Tribunals Service","Ministry of Justice","Greater Manchester South West","Unknown","45","40","22130","20970"
"In post","2022","HM Courts and Tribunals Service","Ministry of Justice","Gwent Valleys","Heterosexual / straight","55","50","21920","20970"
"In post","2022","HM Courts and Tribunals Service","Ministry of Justice","Gwent Valleys","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Ministry of Justice","Gwent Valleys","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Ministry of Justice","Gwent Valleys","Unknown","20","15","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Ministry of Justice","Gwynedd","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Ministry of Justice","Gwynedd","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Ministry of Justice","Gwynedd","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Ministry of Justice","Gwynedd","Unknown","5","5","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Ministry of Justice","Hackney and Newham","Heterosexual / straight","25","20","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Ministry of Justice","Hackney and Newham","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Ministry of Justice","Hackney and Newham","Undeclared","5","5","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Ministry of Justice","Hackney and Newham","Unknown","5","5","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Ministry of Justice","Haringey and Islington","Heterosexual / straight","200","190","28200","24310"
"In post","2022","HM Courts and Tribunals Service","Ministry of Justice","Haringey and Islington","LGBO","15","15","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Ministry of Justice","Haringey and Islington","Undeclared","25","25","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Ministry of Justice","Haringey and Islington","Unknown","75","70","25890","23720"
"In post","2022","HM Courts and Tribunals Service","Ministry of Justice","Harrow and Hillingdon","Heterosexual / straight","40","35","27830","23750"
"In post","2022","HM Courts and Tribunals Service","Ministry of Justice","Harrow and Hillingdon","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Ministry of Justice","Harrow and Hillingdon","Undeclared","5","5","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Ministry of Justice","Harrow and Hillingdon","Unknown","20","20","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Ministry of Justice","Heart of Essex","Heterosexual / straight","95","85","25590","21410"
"In post","2022","HM Courts and Tribunals Service","Ministry of Justice","Heart of Essex","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Ministry of Justice","Heart of Essex","Undeclared","20","20","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Ministry of Justice","Heart of Essex","Unknown","20","20","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Ministry of Justice","Herefordshire, County of","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Ministry of Justice","Herefordshire, County of","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Ministry of Justice","Hertfordshire CC","Heterosexual / straight","125","110","27040","23720"
"In post","2022","HM Courts and Tribunals Service","Ministry of Justice","Hertfordshire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Ministry of Justice","Hertfordshire CC","Undeclared","20","20","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Ministry of Justice","Hertfordshire CC","Unknown","15","15","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Ministry of Justice","Hounslow and Richmond upon Thames","Heterosexual / straight","125","115","26510","23720"
"In post","2022","HM Courts and Tribunals Service","Ministry of Justice","Hounslow and Richmond upon Thames","LGBO","5","5","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Ministry of Justice","Hounslow and Richmond upon Thames","Undeclared","20","15","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Ministry of Justice","Hounslow and Richmond upon Thames","Unknown","45","40","25720","23720"
"In post","2022","HM Courts and Tribunals Service","Ministry of Justice","Inverness and Nairn, Moray, and Badenoch and Strathspey","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Ministry of Justice","Inverness and Nairn, Moray, and Badenoch and Strathspey","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Ministry of Justice","Isle of Wight","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Ministry of Justice","Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Ministry of Justice","Isle of Wight","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Ministry of Justice","Kensington & Chelsea and Hammersmith & Fulham","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Ministry of Justice","Kensington & Chelsea and Hammersmith & Fulham","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Ministry of Justice","Kent Thames Gateway","Heterosexual / straight","25","20","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Ministry of Justice","Kent Thames Gateway","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Ministry of Justice","Kent Thames Gateway","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Ministry of Justice","Kent Thames Gateway","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Ministry of Justice","Kingston upon Hull, City of","Heterosexual / straight","65","55","23830","20970"
"In post","2022","HM Courts and Tribunals Service","Ministry of Justice","Kingston upon Hull, City of","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Ministry of Justice","Kingston upon Hull, City of","Undeclared","15","15","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Ministry of Justice","Kingston upon Hull, City of","Unknown","5","5","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Ministry of Justice","Lancaster and Wyre","Heterosexual / straight","15","10","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Ministry of Justice","Lancaster and Wyre","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Ministry of Justice","Lancaster and Wyre","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Ministry of Justice","Lancaster and Wyre","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Ministry of Justice","Leeds","Heterosexual / straight","310","270","26600","20970"
"In post","2022","HM Courts and Tribunals Service","Ministry of Justice","Leeds","LGBO","15","15","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Ministry of Justice","Leeds","Undeclared","40","35","25800","20970"
"In post","2022","HM Courts and Tribunals Service","Ministry of Justice","Leeds","Unknown","45","40","23960","20970"
"In post","2022","HM Courts and Tribunals Service","Ministry of Justice","Leicester","Heterosexual / straight","280","250","24400","20970"
"In post","2022","HM Courts and Tribunals Service","Ministry of Justice","Leicester","LGBO","10","10","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Ministry of Justice","Leicester","Undeclared","50","50","25000","20970"
"In post","2022","HM Courts and Tribunals Service","Ministry of Justice","Leicester","Unknown","70","70","22990","20970"
"In post","2022","HM Courts and Tribunals Service","Ministry of Justice","Leicestershire CC and Rutland","Heterosexual / straight","145","125","23380","20970"
"In post","2022","HM Courts and Tribunals Service","Ministry of Justice","Leicestershire CC and Rutland","LGBO","10","10","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Ministry of Justice","Leicestershire CC and Rutland","Undeclared","20","15","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Ministry of Justice","Leicestershire CC and Rutland","Unknown","25","20","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Ministry of Justice","Lewisham and Southwark","Heterosexual / straight","100","95","29290","28310"
"In post","2022","HM Courts and Tribunals Service","Ministry of Justice","Lewisham and Southwark","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Ministry of Justice","Lewisham and Southwark","Undeclared","25","25","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Ministry of Justice","Lewisham and Southwark","Unknown","20","20","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Ministry of Justice","Lincolnshire CC","Heterosexual / straight","85","75","26080","20970"
"In post","2022","HM Courts and Tribunals Service","Ministry of Justice","Lincolnshire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Ministry of Justice","Lincolnshire CC","Undeclared","10","10","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Ministry of Justice","Lincolnshire CC","Unknown","5","5","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Ministry of Justice","Liverpool","Heterosexual / straight","280","245","26560","21490"
"In post","2022","HM Courts and Tribunals Service","Ministry of Justice","Liverpool","LGBO","10","10","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Ministry of Justice","Liverpool","Undeclared","35","35","24980","21490"
"In post","2022","HM Courts and Tribunals Service","Ministry of Justice","Liverpool","Unknown","50","45","25590","21490"
"In post","2022","HM Courts and Tribunals Service","Ministry of Justice","Luton","Heterosexual / straight","90","75","23640","21300"
"In post","2022","HM Courts and Tribunals Service","Ministry of Justice","Luton","LGBO","5","5","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Ministry of Justice","Luton","Undeclared","10","10","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Ministry of Justice","Luton","Unknown","10","10","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Ministry of Justice","Manchester","Heterosexual / straight","465","425","27110","21490"
"In post","2022","HM Courts and Tribunals Service","Ministry of Justice","Manchester","LGBO","25","25","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Ministry of Justice","Manchester","Undeclared","90","80","27390","22600"
"In post","2022","HM Courts and Tribunals Service","Ministry of Justice","Manchester","Unknown","65","60","25330","20970"
"In post","2022","HM Courts and Tribunals Service","Ministry of Justice","Medway","Heterosexual / straight","55","50","25420","20970"
"In post","2022","HM Courts and Tribunals Service","Ministry of Justice","Medway","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Ministry of Justice","Medway","Undeclared","5","5","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Ministry of Justice","Medway","Unknown","5","5","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Ministry of Justice","Merton, Kingston upon Thames and Sutton","Heterosexual / straight","80","75","28300","23720"
"In post","2022","HM Courts and Tribunals Service","Ministry of Justice","Merton, Kingston upon Thames and Sutton","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Ministry of Justice","Merton, Kingston upon Thames and Sutton","Undeclared","10","10","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Ministry of Justice","Merton, Kingston upon Thames and Sutton","Unknown","35","35","26890","23770"
"In post","2022","HM Courts and Tribunals Service","Ministry of Justice","Mid Kent","Heterosexual / straight","70","60","25460","21470"
"In post","2022","HM Courts and Tribunals Service","Ministry of Justice","Mid Kent","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Ministry of Justice","Mid Kent","Undeclared","15","10","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Ministry of Justice","Mid Kent","Unknown","5","5","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Ministry of Justice","Mid Lancashire","Heterosexual / straight","120","110","27030","25120"
"In post","2022","HM Courts and Tribunals Service","Ministry of Justice","Mid Lancashire","LGBO","5","5","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Ministry of Justice","Mid Lancashire","Undeclared","15","15","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Ministry of Justice","Mid Lancashire","Unknown","20","20","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Ministry of Justice","Milton Keynes","Heterosexual / straight","35","35","25250","20970"
"In post","2022","HM Courts and Tribunals Service","Ministry of Justice","Milton Keynes","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Ministry of Justice","Milton Keynes","Undeclared","5","5","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Ministry of Justice","Milton Keynes","Unknown","[c]","[c]","[c]","[c]"
