"Status","Year","Age","Parent_department","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","50-59","Home Office","London","SEO/HEO","40","[c]","39860","37750"
"Leaver CS","2022","50-59","Home Office","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Home Office","Outside London","AA/AO","65","[c]","21120","21680"
"Leaver CS","2022","50-59","Home Office","Outside London","EO","155","[c]","27230","26160"
"Leaver CS","2022","50-59","Home Office","Outside London","G6/G7","15","[c]","56090","52310"
"Leaver CS","2022","50-59","Home Office","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Home Office","Outside London","SEO/HEO","50","[c]","34400","33310"
"Leaver CS","2022","50-59","Home Office","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Home Office","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Home Office","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Home Office","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Ministry of Defence","London","AA/AO","10","[c]","24880","23340"
"Leaver CS","2022","50-59","Ministry of Defence","London","EO","10","[c]","28540","30000"
"Leaver CS","2022","50-59","Ministry of Defence","London","G6/G7","10","[c]","59870","58230"
"Leaver CS","2022","50-59","Ministry of Defence","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Ministry of Defence","London","SEO/HEO","15","[c]","37200","37270"
"Leaver CS","2022","50-59","Ministry of Defence","Outside London","AA/AO","355","[c]","24360","21170"
"Leaver CS","2022","50-59","Ministry of Defence","Outside London","EO","135","[c]","28950","26730"
"Leaver CS","2022","50-59","Ministry of Defence","Outside London","G6/G7","110","[c]","60320","55050"
"Leaver CS","2022","50-59","Ministry of Defence","Outside London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Ministry of Defence","Outside London","SEO/HEO","260","[c]","38070","37770"
"Leaver CS","2022","50-59","Ministry of Defence","Outside London","Unknown","30","[c]","41050","40530"
"Leaver CS","2022","50-59","Ministry of Defence","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Ministry of Defence","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Ministry of Defence","Overseas","SEO/HEO","15","[c]","44350","46220"
"Leaver CS","2022","50-59","Ministry of Defence","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Ministry of Defence","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Ministry of Defence","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Ministry of Defence","Unknown","Unknown","35","[c]","37880","34310"
"Leaver CS","2022","50-59","Ministry of Justice","London","AA/AO","90","[c]","22720","22860"
"Leaver CS","2022","50-59","Ministry of Justice","London","EO","25","[c]","28150","28310"
"Leaver CS","2022","50-59","Ministry of Justice","London","G6/G7","30","[c]","61450","63500"
"Leaver CS","2022","50-59","Ministry of Justice","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Ministry of Justice","London","SEO/HEO","40","[c]","39490","38370"
"Leaver CS","2022","50-59","Ministry of Justice","London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Ministry of Justice","Outside London","AA/AO","770","[c]","20210","20970"
"Leaver CS","2022","50-59","Ministry of Justice","Outside London","EO","160","[c]","24680","25120"
"Leaver CS","2022","50-59","Ministry of Justice","Outside London","G6/G7","35","[c]","58640","57270"
"Leaver CS","2022","50-59","Ministry of Justice","Outside London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Ministry of Justice","Outside London","SEO/HEO","135","[c]","38600","38000"
"Leaver CS","2022","50-59","Ministry of Justice","Outside London","Unknown","230","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Ministry of Justice","Unknown","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2022","50-59","National Crime Agency","London","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","National Crime Agency","London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","National Crime Agency","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","National Crime Agency","London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","National Crime Agency","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","National Crime Agency","Outside London","EO","25","[c]","35870","36410"
"Leaver CS","2022","50-59","National Crime Agency","Outside London","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","National Crime Agency","Outside London","SEO/HEO","25","[c]","44740","45360"
"Leaver CS","2022","50-59","National Crime Agency","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","National Crime Agency","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","National Crime Agency","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Northern Ireland Office","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Northern Ireland Office","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Office for Standards in Education, Children's Services and Skills","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Office for Standards in Education, Children's Services and Skills","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Office for Standards in Education, Children's Services and Skills","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Office for Standards in Education, Children's Services and Skills","Outside London","G6/G7","25","[c]","76370","75500"
"Leaver CS","2022","50-59","Office for Standards in Education, Children's Services and Skills","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Office for Standards in Education, Children's Services and Skills","Outside London","SEO/HEO","15","[c]","49010","51360"
"Leaver CS","2022","50-59","Office of Gas and Electricity Markets","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Office of Gas and Electricity Markets","London","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Office of Gas and Electricity Markets","London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Office of Gas and Electricity Markets","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Office of Gas and Electricity Markets","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Office of Gas and Electricity Markets","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Office of Gas and Electricity Markets","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Office of Gas and Electricity Markets","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Office of Gas and Electricity Markets","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Office of Qualifications and Examinations Regulation","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Office of Qualifications and Examinations Regulation","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Office of Rail and Road","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Office of Rail and Road","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Office of Rail and Road","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Office of Rail and Road","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Office of Rail and Road","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Office of the Secretary of State for Scotland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Office of the Secretary of State for Wales","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Scottish Government","Outside London","AA/AO","90","[c]","24390","23780"
"Leaver CS","2022","50-59","Scottish Government","Outside London","EO","80","[c]","33070","35000"
"Leaver CS","2022","50-59","Scottish Government","Outside London","G6/G7","40","[c]","65900","62170"
"Leaver CS","2022","50-59","Scottish Government","Outside London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Scottish Government","Outside London","SEO/HEO","80","[c]","41780","40550"
"Leaver CS","2022","50-59","Scottish Government","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","The National Archives","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","The National Archives","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","The National Archives","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","The National Archives","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","UK Export Finance","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","UK Export Finance","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","UK Export Finance","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","UK Statistics Authority","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","UK Statistics Authority","Outside London","AA/AO","40","[c]","19860","19740"
"Leaver CS","2022","50-59","UK Statistics Authority","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","UK Statistics Authority","Outside London","G6/G7","15","[c]","53640","51600"
"Leaver CS","2022","50-59","UK Statistics Authority","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","UK Statistics Authority","Outside London","SEO/HEO","20","[c]","36120","36840"
"Leaver CS","2022","50-59","Water Services Regulation Authority","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Water Services Regulation Authority","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Water Services Regulation Authority","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Welsh Government","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Welsh Government","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Welsh Government","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Welsh Government","Outside London","G6/G7","10","[c]","65420","61440"
"Leaver CS","2022","50-59","Welsh Government","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Welsh Government","Outside London","SEO/HEO","25","[c]","39400","38160"
"Leaver CS","2022","60-64","Attorney General's Departments","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Attorney General's Departments","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Attorney General's Departments","London","G6/G7","20","[c]","68340","68570"
"Leaver CS","2022","60-64","Attorney General's Departments","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Attorney General's Departments","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Attorney General's Departments","Outside London","AA/AO","10","[c]","22460","22200"
"Leaver CS","2022","60-64","Attorney General's Departments","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Attorney General's Departments","Outside London","G6/G7","35","[c]","58590","55610"
"Leaver CS","2022","60-64","Attorney General's Departments","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Attorney General's Departments","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Cabinet Office","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Cabinet Office","London","G6/G7","10","[c]","68950","64420"
"Leaver CS","2022","60-64","Cabinet Office","London","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Cabinet Office","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Cabinet Office","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Cabinet Office","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Cabinet Office","Outside London","G6/G7","10","[c]","64230","63150"
"Leaver CS","2022","60-64","Cabinet Office","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Cabinet Office","Outside London","SEO/HEO","10","[c]","36380","36460"
"Leaver CS","2022","60-64","Cabinet Office","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Cabinet Office","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Cabinet Office","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Cabinet Office","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Chancellor's other departments","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Chancellor's other departments","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Chancellor's other departments","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Chancellor's other departments","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Charity Commission","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Charity Commission","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Charity Commission","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Charity Commission","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Competition and Markets Authority","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Business, Energy and Industrial Strategy","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Business, Energy and Industrial Strategy","London","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Business, Energy and Industrial Strategy","London","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Business, Energy and Industrial Strategy","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Business, Energy and Industrial Strategy","Outside London","AA/AO","10","[c]","21550","22490"
"Leaver CS","2022","60-64","Department for Business, Energy and Industrial Strategy","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Business, Energy and Industrial Strategy","Outside London","G6/G7","15","[c]","57100","57670"
"Leaver CS","2022","60-64","Department for Business, Energy and Industrial Strategy","Outside London","SEO/HEO","30","[c]","40100","39650"
"Leaver CS","2022","60-64","Department for Digital, Culture, Media and Sport","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Digital, Culture, Media and Sport","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Education","London","G6/G7","15","[c]","58800","57260"
"Leaver CS","2022","60-64","Department for Education","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Education","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Education","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Education","Outside London","G6/G7","15","[c]","58500","53600"
"Leaver CS","2022","60-64","Department for Education","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Education","Outside London","SEO/HEO","15","[c]","36110","36840"
"Leaver CS","2022","60-64","Department for Environment, Food and Rural Affairs","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Environment, Food and Rural Affairs","London","EO","[c]","[c]","[c]","[c]"
