"Status","Year","Age","Function_of_post","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","60-64","Unknown","AO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","AO","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","EO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","EO","Unknown","60","[c]","31280","34630"
"New entrant CS","2022","60-64","Unknown","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","G7","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","HEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","SEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Analysis","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Analysis","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Analysis","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Commercial","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Commercial","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Communications","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Communications","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Communications","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Communications","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Communications","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Counter Fraud","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Counter Fraud","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Counter Fraud","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Counter Fraud","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Debt","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Debt","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Digital, Data & Technology","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Digital, Data & Technology","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Digital, Data & Technology","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Digital, Data & Technology","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Digital, Data & Technology","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Digital, Data & Technology","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Digital, Data & Technology","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Digital, Data & Technology","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Digital, Data & Technology","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Digital, Data & Technology","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Digital, Data & Technology","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Digital, Data & Technology","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Finance","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Finance","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Finance","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Finance","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Finance","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Finance","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Grants Management","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Grants Management","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Grants Management","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Human Resources","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Human Resources","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Human Resources","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Human Resources","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Human Resources","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Human Resources","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Human Resources","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Human Resources","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Human Resources","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Human Resources","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Internal Audit","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Internal Audit","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Internal Audit","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Legal","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Legal","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Legal","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Legal","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Legal","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","No function","AA","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","65+","No function","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","No function","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","No function","AA","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","65+","No function","AO","Heterosexual / straight","40","[c]","21610","21260"
"New entrant CS","2022","65+","No function","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","No function","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","No function","AO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","65+","No function","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","65+","No function","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","No function","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","No function","EO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","65+","No function","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","No function","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","No function","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","No function","G7","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","65+","No function","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","No function","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","No function","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","65+","No function","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","No function","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","No function","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","No function","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","No function","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","No function","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","No function","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","65+","No function","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","No function","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","No function","SEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","65+","No function","Unknown","Heterosexual / straight","175","[c]","31480","28200"
"New entrant CS","2022","65+","No function","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","No function","Unknown","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","65+","No function","Unknown","Unknown","120","[c]","30180","28250"
"New entrant CS","2022","65+","Project Delivery","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Project Delivery","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Project Delivery","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Project Delivery","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Project Delivery","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Project Delivery","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Project Delivery","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Project Delivery","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Project Delivery","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Project Delivery","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Project Delivery","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Project Delivery","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Project Delivery","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Project Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Project Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Property","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Property","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Property","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Property","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Property","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Property","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Property","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Property","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Property","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Property","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Property","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Property","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Property","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Property","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Property","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Property","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Property","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Security","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Security","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Security","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Unknown","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Unknown","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Unknown","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Unknown","AO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","65+","Unknown","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Unknown","AO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","65+","Unknown","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Unknown","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Unknown","EO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","65+","Unknown","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Unknown","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Unknown","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Unknown","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Unknown","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Unknown","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Unknown","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Unknown","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Unknown","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Unknown","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Unknown","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Unknown","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Commercial","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Commercial","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Commercial","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","No function","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","No function","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","No function","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","No function","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","No function","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","No function","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","No function","EO","Unknown","[c]","[c]","[c]","[c]"
"Notes","Summary figures are suppressed when information relates to less than 5 civil servants for FTE or Headcount, and less than 10 civil servants for median and mean salary (shown as [c]). Zero responses and salaries for less than 30 civil servants have been suppressed for GPDR special category data. FTE figures are not shown for entrants or leavers due to data quality concerns for these groups. Figures are rounded to the nearest 5, or £10 as appropriate.","","","","","","","",""
"Data source","All figures are aggregated from the Cabinet Office Annual Civil Service Employment Survey collection. https://www.gov.uk/government/collections/civil-service-statistics","","","","","","","",""
"Version","Generated on 2023-02-15, with GIT 71a76ea.","","","","","","","",""
"Data column","Description","","","","","","","",""
"Status","Employment status of the civil servants.","","","","","","","",""
"","In post - includes staff that were in post on the reference date (31 March).","","","","","","","",""
"","New entrant CS - includes new entrants to the Civil Service over the year (1 April to 31 March).","","","","","","","",""
"","Leaver CS - includes leavers from the Civil Service over the year (1 April to 31 March). This includes employees who have an Unknown leaving cause.","","","","","","","",""
"","Leaver Dept. - includes leavers from the department over the year (1 April to 31 March), who did not leave the Civil Service.","","","","","","","",""
"","Five organisations do not report when their employees first entered the Civil Service and so entrants data for these organisations is not available . These are as follows: Foreign Commonwealth and Development Office (excl. agencies), Foreign Commonwealth and Development Office Services, Defence Electronics and Components Agency, Scottish Forestry and Forest and Land Scotland. A further three organisations also could not provide entrants data in 2021. These are as follows: Department for International Development, Foreign and Commonwealth Office (excl. agencies) and Royal Fleet Auxiliary.","","","","","","","",""
