"Status","Year","Age","Ethnicity","Function_of_post","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","20-29","Mixed","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Analysis","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Analysis","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Analysis","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Analysis","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Analysis","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Analysis","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Analysis","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Commercial","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Commercial","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Commercial","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Commercial","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Commercial","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Commercial","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Commercial","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Communications","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Communications","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Communications","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Communications","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Communications","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Communications","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Counter Fraud","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Counter Fraud","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Counter Fraud","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Debt","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Debt","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Digital, Data & Technology","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Digital, Data & Technology","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Digital, Data & Technology","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Digital, Data & Technology","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Digital, Data & Technology","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Digital, Data & Technology","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Digital, Data & Technology","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Finance","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Finance","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Finance","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Finance","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Finance","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Grants Management","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Grants Management","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Human Resources","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Human Resources","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Human Resources","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Human Resources","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Human Resources","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Human Resources","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Internal Audit","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Internal Audit","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Legal","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Legal","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Legal","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Legal","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Legal","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Legal","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","No function","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","No function","AO","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","No function","EO","25","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","No function","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","No function","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","No function","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","No function","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","No function","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Project Delivery","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Project Delivery","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Project Delivery","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Project Delivery","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Project Delivery","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Project Delivery","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Property","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Property","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Property","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Property","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Property","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Security","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Security","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Security","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Security","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Security","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Security","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Analysis","AO","25","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Analysis","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Analysis","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Analysis","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Commercial","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Communications","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Counter Fraud","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Digital, Data & Technology","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Digital, Data & Technology","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Digital, Data & Technology","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Digital, Data & Technology","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Digital, Data & Technology","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Digital, Data & Technology","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Human Resources","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Human Resources","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Human Resources","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Legal","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Legal","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Legal","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Legal","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","No function","AA","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","No function","AO","50","[c]","21120","21010"
"Leaver CS","2022","20-29","Undeclared","No function","EO","25","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","No function","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","No function","HEO","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","No function","SEO","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","No function","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Project Delivery","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Project Delivery","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Project Delivery","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Project Delivery","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Property","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Security","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Security","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Security","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Unknown","AO","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Unknown","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Analysis","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Analysis","AO","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Analysis","EO","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Analysis","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Analysis","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Analysis","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Analysis","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Commercial","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Commercial","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Commercial","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Commercial","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Commercial","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Commercial","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Commercial","SEO","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Communications","AO","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Communications","EO","25","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Communications","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Communications","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Communications","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Counter Fraud","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Debt","AO","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Digital, Data & Technology","AA","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Digital, Data & Technology","AO","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Digital, Data & Technology","EO","25","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Digital, Data & Technology","G7","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Digital, Data & Technology","HEO","35","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Digital, Data & Technology","SEO","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Finance","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Finance","EO","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Finance","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Finance","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Finance","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Grants Management","AO","25","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Grants Management","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Human Resources","AO","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Human Resources","EO","25","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Human Resources","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Human Resources","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Human Resources","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Internal Audit","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Legal","AO","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Legal","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Legal","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Legal","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","No function","AA","210","[c]","18720","18200"
"Leaver CS","2022","20-29","Unknown","No function","AO","905","[c]","21510","21260"
"Leaver CS","2022","20-29","Unknown","No function","EO","275","[c]","25970","27400"
"Leaver CS","2022","20-29","Unknown","No function","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","No function","G7","30","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","No function","HEO","220","[c]","31320","30850"
"Leaver CS","2022","20-29","Unknown","No function","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","No function","SEO","30","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","No function","Unknown","185","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Project Delivery","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Project Delivery","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Project Delivery","EO","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Project Delivery","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Project Delivery","HEO","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Project Delivery","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Property","AA","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Property","AO","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Property","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Property","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Property","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Security","AA","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Security","AO","30","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Security","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Security","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Unknown","AA","55","[c]","21390","21050"
"Leaver CS","2022","20-29","Unknown","Unknown","AO","485","[c]","21840","21260"
"Leaver CS","2022","20-29","Unknown","Unknown","EO","245","[c]","26500","27570"
"Leaver CS","2022","20-29","Unknown","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Unknown","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Unknown","HEO","110","[c]","34060","34140"
"Leaver CS","2022","20-29","Unknown","Unknown","SEO","25","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Unknown","Unknown","75","[c]","28110","28980"
"Leaver CS","2022","20-29","White","Analysis","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","White","Analysis","AO","55","[c]","22060","21510"
"Leaver CS","2022","20-29","White","Analysis","EO","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","White","Analysis","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","White","Analysis","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","White","Analysis","HEO","45","[c]","32870","33000"
"Leaver CS","2022","20-29","White","Analysis","SEO","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","White","Commercial","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","White","Commercial","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","White","Commercial","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","White","Commercial","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","White","Commercial","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","White","Commercial","HEO","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","White","Commercial","SEO","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","White","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","White","Communications","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","White","Communications","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","White","Communications","EO","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","White","Communications","G7","[c]","[c]","[c]","[c]"
