"Status","Year","Age","Organisation","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","40-49","Office of Gas and Electricity Markets","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office of Gas and Electricity Markets","SEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office of Gas and Electricity Markets","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office of Gas and Electricity Markets","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office of Qualifications and Examinations Regulation","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office of Qualifications and Examinations Regulation","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office of Qualifications and Examinations Regulation","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office of Qualifications and Examinations Regulation","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office of Qualifications and Examinations Regulation","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office of Qualifications and Examinations Regulation","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office of Qualifications and Examinations Regulation","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office of Qualifications and Examinations Regulation","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office of Qualifications and Examinations Regulation","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office of Qualifications and Examinations Regulation","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office of Qualifications and Examinations Regulation","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office of Rail and Road","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office of Rail and Road","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office of Rail and Road","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office of Rail and Road","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office of Rail and Road","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office of Rail and Road","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office of Rail and Road","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office of Rail and Road","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office of Rail and Road","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office of Rail and Road","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office of Rail and Road","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office of Rail and Road","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office of the Public Guardian","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office of the Public Guardian","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office of the Public Guardian","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office of the Public Guardian","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office of the Public Guardian","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office of the Scottish Charity Regulator","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office of the Scottish Charity Regulator","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Planning Inspectorate","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Planning Inspectorate","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Planning Inspectorate","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Planning Inspectorate","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Planning Inspectorate","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Planning Inspectorate","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Planning Inspectorate","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Public Health England","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Public Health England","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Public Health England","AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Public Health England","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Public Health England","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Public Health England","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Public Health England","EO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Public Health England","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Public Health England","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Public Health England","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Public Health England","G6","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Public Health England","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Public Health England","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Public Health England","G6","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Public Health England","G7","Heterosexual / straight","70","[c]","52070","50420"
"Leaver CS","2022","40-49","Public Health England","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Public Health England","G7","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Public Health England","G7","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Public Health England","HEO","Heterosexual / straight","30","[c]","32500","32160"
"Leaver CS","2022","40-49","Public Health England","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Public Health England","HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Public Health England","HEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Public Health England","SCS level","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Public Health England","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Public Health England","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Public Health England","SCS level","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Public Health England","SEO","Heterosexual / straight","70","[c]","39610","39400"
"Leaver CS","2022","40-49","Public Health England","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Public Health England","SEO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Public Health England","SEO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Registers of Scotland","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Registers of Scotland","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Registers of Scotland","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Registers of Scotland","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Registers of Scotland","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Revenue Scotland","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Revenue Scotland","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Royal Fleet Auxiliary","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Royal Fleet Auxiliary","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Royal Fleet Auxiliary","Unknown","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Rural Payments Agency","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Rural Payments Agency","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Rural Payments Agency","AO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Rural Payments Agency","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Rural Payments Agency","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Rural Payments Agency","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Rural Payments Agency","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Rural Payments Agency","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Rural Payments Agency","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Rural Payments Agency","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Scottish Courts and Tribunals Service","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Scottish Courts and Tribunals Service","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Scottish Courts and Tribunals Service","AO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Scottish Courts and Tribunals Service","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Scottish Courts and Tribunals Service","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Scottish Courts and Tribunals Service","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Scottish Courts and Tribunals Service","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Scottish Courts and Tribunals Service","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Scottish Forestry","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Scottish Forestry","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Scottish Forestry","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Scottish Forestry","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Scottish Forestry","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Scottish Forestry","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Scottish Forestry","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Scottish Forestry","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Scottish Government (excl. agencies)","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Scottish Government (excl. agencies)","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Scottish Government (excl. agencies)","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Scottish Government (excl. agencies)","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Scottish Government (excl. agencies)","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Scottish Government (excl. agencies)","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Scottish Government (excl. agencies)","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Scottish Government (excl. agencies)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Scottish Government (excl. agencies)","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Scottish Government (excl. agencies)","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Scottish Government (excl. agencies)","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Scottish Government (excl. agencies)","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Scottish Government (excl. agencies)","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Scottish Government (excl. agencies)","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Scottish Government (excl. agencies)","G7","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Scottish Government (excl. agencies)","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Scottish Government (excl. agencies)","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Scottish Government (excl. agencies)","HEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Scottish Government (excl. agencies)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Scottish Government (excl. agencies)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Scottish Government (excl. agencies)","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Scottish Government (excl. agencies)","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Scottish Government (excl. agencies)","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Scottish Government (excl. agencies)","SEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Scottish Housing Regulator","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Scottish Housing Regulator","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Scottish Prison Service","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Scottish Prison Service","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Scottish Prison Service","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Scottish Prison Service","AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Scottish Prison Service","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Scottish Prison Service","AO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Scottish Prison Service","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Scottish Prison Service","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Scottish Prison Service","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Scottish Prison Service","EO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Scottish Prison Service","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Scottish Prison Service","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Scottish Prison Service","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Scottish Prison Service","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Scottish Prison Service","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Scottish Prison Service","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Scottish Prison Service","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Scottish Prison Service","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Scottish Prison Service","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Scottish Public Pensions Agency","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Scottish Public Pensions Agency","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Serious Fraud Office","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Serious Fraud Office","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Serious Fraud Office","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Serious Fraud Office","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Serious Fraud Office","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Serious Fraud Office","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Serious Fraud Office","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Serious Fraud Office","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Serious Fraud Office","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Serious Fraud Office","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Social Security Scotland","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Social Security Scotland","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Social Security Scotland","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Social Security Scotland","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Social Security Scotland","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Social Security Scotland","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Social Security Scotland","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Social Security Scotland","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Social Security Scotland","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Social Security Scotland","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Student Awards Agency for Scotland","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Student Awards Agency for Scotland","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Student Awards Agency for Scotland","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Student Awards Agency for Scotland","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Student Awards Agency for Scotland","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Submarine Delivery Agency","Unknown","Heterosexual / straight","15","[c]","[c]","[c]"
