"Status","Year","Function_of_post","Region_ITL2","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Analysis","Merseyside","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Merseyside","G6/G7","Heterosexual / straight","35","35","56670","55210"
"In post","2022","Analysis","Merseyside","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Merseyside","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Merseyside","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Merseyside","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Merseyside","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Merseyside","SEO/HEO","Heterosexual / straight","45","40","36770","34400"
"In post","2022","Analysis","Merseyside","SEO/HEO","LGBO","10","10","[c]","[c]"
"In post","2022","Analysis","Merseyside","SEO/HEO","Undeclared","15","15","[c]","[c]"
"In post","2022","Analysis","Merseyside","SEO/HEO","Unknown","10","10","[c]","[c]"
"In post","2022","Analysis","North Yorkshire","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","North Yorkshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","North Yorkshire","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","North Yorkshire","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","North Yorkshire","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","North Yorkshire","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","North Yorkshire","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","North Yorkshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","North Yorkshire","SEO/HEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Analysis","North Yorkshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","North Yorkshire","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","North Yorkshire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Northern Ireland","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Northern Ireland","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Northumberland, and Tyne and Wear","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Northumberland, and Tyne and Wear","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Northumberland, and Tyne and Wear","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Northumberland, and Tyne and Wear","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Northumberland, and Tyne and Wear","EO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Analysis","Northumberland, and Tyne and Wear","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Northumberland, and Tyne and Wear","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Northumberland, and Tyne and Wear","G6/G7","Heterosexual / straight","40","40","55260","52150"
"In post","2022","Analysis","Northumberland, and Tyne and Wear","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Northumberland, and Tyne and Wear","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Northumberland, and Tyne and Wear","G6/G7","Unknown","5","5","[c]","[c]"
"In post","2022","Analysis","Northumberland, and Tyne and Wear","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Northumberland, and Tyne and Wear","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Northumberland, and Tyne and Wear","SEO/HEO","Heterosexual / straight","55","55","34650","35590"
"In post","2022","Analysis","Northumberland, and Tyne and Wear","SEO/HEO","LGBO","10","10","[c]","[c]"
"In post","2022","Analysis","Northumberland, and Tyne and Wear","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Northumberland, and Tyne and Wear","SEO/HEO","Unknown","15","15","[c]","[c]"
"In post","2022","Analysis","Outer London - East and North East","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Outer London - East and North East","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Outer London - South","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Outer London - South","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Outer London - South","EO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Analysis","Outer London - South","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Outer London - South","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Outer London - South","G6/G7","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Analysis","Outer London - South","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Outer London - South","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Outer London - South","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Outer London - South","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Outer London - South","SEO/HEO","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Analysis","Outer London - South","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Outer London - South","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Outer London - South","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Outer London - West and North West","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Outer London - West and North West","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Overseas","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Overseas","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Overseas","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Overseas","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Overseas","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Shropshire and Staffordshire","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Shropshire and Staffordshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Shropshire and Staffordshire","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Shropshire and Staffordshire","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Shropshire and Staffordshire","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Shropshire and Staffordshire","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Shropshire and Staffordshire","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Shropshire and Staffordshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Shropshire and Staffordshire","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Shropshire and Staffordshire","SEO/HEO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Analysis","Shropshire and Staffordshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Shropshire and Staffordshire","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","South Yorkshire","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","South Yorkshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","South Yorkshire","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","South Yorkshire","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","South Yorkshire","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","South Yorkshire","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","South Yorkshire","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","South Yorkshire","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","South Yorkshire","G6/G7","Heterosexual / straight","70","65","57840","54110"
"In post","2022","Analysis","South Yorkshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","South Yorkshire","G6/G7","Undeclared","5","5","[c]","[c]"
"In post","2022","Analysis","South Yorkshire","G6/G7","Unknown","15","15","[c]","[c]"
"In post","2022","Analysis","South Yorkshire","SCS level","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Analysis","South Yorkshire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","South Yorkshire","SEO/HEO","Heterosexual / straight","70","65","36000","35590"
"In post","2022","Analysis","South Yorkshire","SEO/HEO","LGBO","5","5","[c]","[c]"
"In post","2022","Analysis","South Yorkshire","SEO/HEO","Undeclared","10","10","[c]","[c]"
"In post","2022","Analysis","South Yorkshire","SEO/HEO","Unknown","10","10","[c]","[c]"
"In post","2022","Analysis","Southern Scotland","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Southern Scotland","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Southern Scotland","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Southern Scotland","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Southern Scotland","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Surrey, East and West Sussex","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Surrey, East and West Sussex","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Surrey, East and West Sussex","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Surrey, East and West Sussex","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Surrey, East and West Sussex","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Surrey, East and West Sussex","G6/G7","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Analysis","Surrey, East and West Sussex","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Surrey, East and West Sussex","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Surrey, East and West Sussex","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Surrey, East and West Sussex","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Surrey, East and West Sussex","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Tees Valley and Durham","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Tees Valley and Durham","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Tees Valley and Durham","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Tees Valley and Durham","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Tees Valley and Durham","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Tees Valley and Durham","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Tees Valley and Durham","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Tees Valley and Durham","SEO/HEO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Analysis","Tees Valley and Durham","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Tees Valley and Durham","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Tees Valley and Durham","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Unknown","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Unknown","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Unknown","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Unknown","G6/G7","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Analysis","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Unknown","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Unknown","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Unknown","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","West Central Scotland","EO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Analysis","West Central Scotland","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","West Central Scotland","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","West Central Scotland","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","West Central Scotland","G6/G7","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Analysis","West Central Scotland","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","West Central Scotland","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","West Central Scotland","G6/G7","Unknown","5","5","[c]","[c]"
"In post","2022","Analysis","West Central Scotland","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","West Central Scotland","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","West Central Scotland","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","West Central Scotland","SEO/HEO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Analysis","West Central Scotland","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","West Central Scotland","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","West Central Scotland","SEO/HEO","Unknown","10","10","[c]","[c]"
"In post","2022","Analysis","West Midlands","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","West Midlands","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","West Midlands","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","West Midlands","EO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Analysis","West Midlands","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","West Midlands","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","West Midlands","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","West Midlands","G6/G7","Heterosexual / straight","15","10","[c]","[c]"
"In post","2022","Analysis","West Midlands","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","West Midlands","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","West Midlands","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","West Midlands","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","West Midlands","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","West Midlands","SEO/HEO","Heterosexual / straight","30","30","38740","38830"
"In post","2022","Analysis","West Midlands","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","West Midlands","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","West Midlands","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","West Wales and The Valleys","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","West Wales and The Valleys","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","West Wales and The Valleys","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","West Wales and The Valleys","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","West Wales and The Valleys","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","West Wales and The Valleys","SEO/HEO","Unknown","5","5","[c]","[c]"
"In post","2022","Analysis","West Yorkshire","AA/AO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Analysis","West Yorkshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","West Yorkshire","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","West Yorkshire","AA/AO","Unknown","5","5","[c]","[c]"
"In post","2022","Analysis","West Yorkshire","EO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Analysis","West Yorkshire","EO","LGBO","5","5","[c]","[c]"
"In post","2022","Analysis","West Yorkshire","EO","Undeclared","5","5","[c]","[c]"
"In post","2022","Analysis","West Yorkshire","EO","Unknown","10","5","[c]","[c]"
"In post","2022","Analysis","West Yorkshire","G6/G7","Heterosexual / straight","70","65","54100","52110"
"In post","2022","Analysis","West Yorkshire","G6/G7","LGBO","5","5","[c]","[c]"
"In post","2022","Analysis","West Yorkshire","G6/G7","Undeclared","10","10","[c]","[c]"
