"Status","Year","Ethnicity","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Unknown","Sefton","75","[c]","29200","27570"
"Leaver CS","2022","Unknown","Sheffield","65","[c]","32000","27570"
"Leaver CS","2022","Unknown","Shetland Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Shropshire","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Solihull","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Somerset CC","35","[c]","31870","30280"
"Leaver CS","2022","Unknown","South and West Derbyshire","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South Ayrshire","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South Hampshire","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South Lanarkshire","100","[c]","32200","27570"
"Leaver CS","2022","Unknown","South Nottinghamshire","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South Teesside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South West Wales","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Southampton","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Southend-on-Sea","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Staffordshire CC","80","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Stoke-on-Trent","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Suffolk CC","60","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Sunderland","65","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Swansea","35","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Swindon","30","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Telford and Wrekin","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Thurrock","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Torbay","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Tower Hamlets","105","[c]","43850","36080"
"Leaver CS","2022","Unknown","Tyneside","330","[c]","27250","21300"
"Leaver CS","2022","Unknown","Unknown","690","[c]","35340","31990"
"Leaver CS","2022","Unknown","Wakefield","25","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Walsall","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Wandsworth","50","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Warrington","30","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Warwickshire CC","35","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Cumbria","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Kent","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Lothian","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Northamptonshire","45","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Surrey","45","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Sussex (North East)","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Sussex (South West)","25","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Westminster","1405","[c]","43830","36820"
"Leaver CS","2022","Unknown","Wiltshire","80","[c]","30740","26350"
"Leaver CS","2022","Unknown","Wirral","25","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Wolverhampton","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Worcestershire CC","50","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","York","55","[c]","26960","25210"
"Leaver CS","2022","White","Aberdeen City and Aberdeenshire","100","[c]","31700","27570"
"Leaver CS","2022","White","Angus and Dundee City","175","[c]","27130","21260"
"Leaver CS","2022","White","Antrim and Newtownabbey","15","[c]","[c]","[c]"
"Leaver CS","2022","White","Ards and North Down","15","[c]","[c]","[c]"
"Leaver CS","2022","White","Barking & Dagenham and Havering","25","[c]","[c]","[c]"
"Leaver CS","2022","White","Barnet","90","[c]","38430","32330"
"Leaver CS","2022","White","Barnsley, Doncaster and Rotherham","235","[c]","25930","21700"
"Leaver CS","2022","White","Bath and North East Somerset, North Somerset and South Gloucestershire","760","[c]","36900","33300"
"Leaver CS","2022","White","Bedford","100","[c]","32400","27570"
"Leaver CS","2022","White","Belfast","135","[c]","28360","22580"
"Leaver CS","2022","White","Berkshire","190","[c]","33300","29290"
"Leaver CS","2022","White","Bexley and Greenwich","85","[c]","33170","31060"
"Leaver CS","2022","White","Birmingham","550","[c]","37540","29270"
"Leaver CS","2022","White","Blackburn with Darwen","15","[c]","[c]","[c]"
"Leaver CS","2022","White","Blackpool","330","[c]","26430","21260"
"Leaver CS","2022","White","Bournemouth, Christchurch and Poole","60","[c]","27250","27570"
"Leaver CS","2022","White","Bradford","130","[c]","26060","27570"
"Leaver CS","2022","White","Breckland and South Norfolk","85","[c]","[c]","[c]"
"Leaver CS","2022","White","Brent","25","[c]","[c]","[c]"
"Leaver CS","2022","White","Bridgend and Neath Port Talbot","40","[c]","26190","21260"
"Leaver CS","2022","White","Brighton and Hove","55","[c]","26560","25120"
"Leaver CS","2022","White","Bristol, City of","380","[c]","33910","27570"
"Leaver CS","2022","White","Bromley","40","[c]","29170","31060"
"Leaver CS","2022","White","Buckinghamshire","140","[c]","31740","27570"
"Leaver CS","2022","White","Caithness and Sutherland, and Ross and Cromarty","20","[c]","[c]","[c]"
"Leaver CS","2022","White","Calderdale and Kirklees","90","[c]","27710","27570"
"Leaver CS","2022","White","Cambridgeshire CC","355","[c]","37530","31810"
"Leaver CS","2022","White","Camden and City of London","75","[c]","41220","36120"
"Leaver CS","2022","White","Cardiff and Vale of Glamorgan","590","[c]","35360","27570"
"Leaver CS","2022","White","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Central Bedfordshire","35","[c]","28680","26780"
"Leaver CS","2022","White","Central Hampshire","270","[c]","34430","32640"
"Leaver CS","2022","White","Central Valleys","90","[c]","29480","27570"
"Leaver CS","2022","White","Cheshire East","90","[c]","27410","26590"
"Leaver CS","2022","White","Cheshire West and Chester","45","[c]","26750","27570"
"Leaver CS","2022","White","Chorley and West Lancashire","90","[c]","[c]","[c]"
"Leaver CS","2022","White","City of Edinburgh","540","[c]","40920","36130"
"Leaver CS","2022","White","Clackmannanshire and Fife","105","[c]","28760","27570"
"Leaver CS","2022","White","Conwy and Denbighshire","45","[c]","35180","27570"
"Leaver CS","2022","White","Cornwall and Isles of Scilly","145","[c]","26200","21260"
"Leaver CS","2022","White","Coventry","110","[c]","41080","33840"
"Leaver CS","2022","White","Croydon","270","[c]","38350","31740"
"Leaver CS","2022","White","Darlington","40","[c]","32670","28650"
"Leaver CS","2022","White","Derby","75","[c]","25610","21260"
"Leaver CS","2022","White","Derry City and Strabane","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Devon CC","365","[c]","29720","27200"
"Leaver CS","2022","White","Dorset","170","[c]","30290","27130"
"Leaver CS","2022","White","Dudley","50","[c]","24560","23600"
"Leaver CS","2022","White","Dumfries and Galloway","35","[c]","34490","32040"
"Leaver CS","2022","White","Durham","330","[c]","26260","22010"
"Leaver CS","2022","White","Ealing","15","[c]","[c]","[c]"
"Leaver CS","2022","White","East Ayrshire and North Ayrshire mainland","60","[c]","26200","26470"
"Leaver CS","2022","White","East Cumbria","70","[c]","28980","22570"
"Leaver CS","2022","White","East Derbyshire","40","[c]","28950","27570"
"Leaver CS","2022","White","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","150","[c]","33010","28340"
"Leaver CS","2022","White","East Kent","190","[c]","28900","26530"
"Leaver CS","2022","White","East Lancashire","25","[c]","[c]","[c]"
"Leaver CS","2022","White","East Lothian and Midlothian","10","[c]","[c]","[c]"
"Leaver CS","2022","White","East Merseyside","55","[c]","28470","27570"
"Leaver CS","2022","White","East Riding of Yorkshire","170","[c]","29400","26930"
"Leaver CS","2022","White","East Surrey","90","[c]","41050","39300"
"Leaver CS","2022","White","East Sussex CC","175","[c]","24450","21260"
"Leaver CS","2022","White","Enfield","10","[c]","[c]","[c]"
"Leaver CS","2022","White","Essex Haven Gateway","105","[c]","30030","29290"
"Leaver CS","2022","White","Essex Thames Gateway","75","[c]","27310","25110"
"Leaver CS","2022","White","Falkirk","70","[c]","25090","21260"
"Leaver CS","2022","White","Fermanagh and Omagh","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Flintshire and Wrexham","235","[c]","28460","21260"
"Leaver CS","2022","White","Glasgow City","510","[c]","31270","26130"
"Leaver CS","2022","White","Gloucestershire CC","110","[c]","32140","27570"
"Leaver CS","2022","White","Greater Manchester North East","70","[c]","29930","27570"
"Leaver CS","2022","White","Greater Manchester North West","135","[c]","24360","21260"
"Leaver CS","2022","White","Greater Manchester South East","85","[c]","25070","21260"
"Leaver CS","2022","White","Greater Manchester South West","295","[c]","30830","27570"
"Leaver CS","2022","White","Gwent Valleys","45","[c]","29390","27570"
"Leaver CS","2022","White","Gwynedd","40","[c]","22420","21260"
"Leaver CS","2022","White","Hackney and Newham","155","[c]","38370","31060"
"Leaver CS","2022","White","Haringey and Islington","70","[c]","28640","29690"
"Leaver CS","2022","White","Harrow and Hillingdon","105","[c]","32580","31520"
"Leaver CS","2022","White","Hartlepool and Stockton-on-Tees","105","[c]","27590","23690"
"Leaver CS","2022","White","Heart of Essex","115","[c]","36360","30850"
"Leaver CS","2022","White","Herefordshire, County of","45","[c]","31450","27570"
"Leaver CS","2022","White","Hertfordshire CC","195","[c]","35270","30750"
"Leaver CS","2022","White","Hounslow and Richmond upon Thames","140","[c]","31600","29250"
"Leaver CS","2022","White","Inverclyde, East Renfrewshire, and Renfrewshire","40","[c]","32280","27570"
"Leaver CS","2022","White","Inverness and Nairn, Moray, and Badenoch and Strathspey","90","[c]","28230","27070"
"Leaver CS","2022","White","Isle of Anglesey","15","[c]","[c]","[c]"
"Leaver CS","2022","White","Isle of Wight","85","[c]","[c]","[c]"
"Leaver CS","2022","White","Kensington & Chelsea and Hammersmith & Fulham","50","[c]","[c]","[c]"
"Leaver CS","2022","White","Kent Thames Gateway","125","[c]","[c]","[c]"
"Leaver CS","2022","White","Kingston upon Hull, City of","125","[c]","26500","26120"
"Leaver CS","2022","White","Lambeth","555","[c]","43760","38320"
"Leaver CS","2022","White","Lancaster and Wyre","80","[c]","25280","21260"
"Leaver CS","2022","White","Leeds","750","[c]","32460","27570"
"Leaver CS","2022","White","Leicester","150","[c]","26830","23580"
"Leaver CS","2022","White","Leicestershire CC and Rutland","200","[c]","36330","27570"
"Leaver CS","2022","White","Lewisham and Southwark","170","[c]","47290","42370"
"Leaver CS","2022","White","Lincolnshire CC","240","[c]","28510","26780"
"Leaver CS","2022","White","Lisburn and Castlereagh","25","[c]","[c]","[c]"
"Leaver CS","2022","White","Liverpool","555","[c]","28130","24890"
"Leaver CS","2022","White","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","20","[c]","[c]","[c]"
"Leaver CS","2022","White","Luton","40","[c]","25300","25310"
"Leaver CS","2022","White","Manchester","435","[c]","35210","27570"
"Leaver CS","2022","White","Medway","115","[c]","31320","29290"
"Leaver CS","2022","White","Merton, Kingston upon Thames and Sutton","50","[c]","31790","31060"
"Leaver CS","2022","White","Mid and East Antrim","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Mid Kent","105","[c]","37160","29290"
"Leaver CS","2022","White","Mid Lancashire","280","[c]","26770","22140"
"Leaver CS","2022","White","Milton Keynes","185","[c]","35630","27570"
"Leaver CS","2022","White","Monmouthshire and Newport","240","[c]","32310","27570"
"Leaver CS","2022","White","Na h-Eileanan Siar","20","[c]","[c]","[c]"
"Leaver CS","2022","White","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","North and North East Lincolnshire","45","[c]","27470","26760"
"Leaver CS","2022","White","North and West Norfolk","75","[c]","27890","24960"
"Leaver CS","2022","White","North Hampshire","65","[c]","29060","27570"
"Leaver CS","2022","White","North Lanarkshire","155","[c]","25980","22080"
"Leaver CS","2022","White","North Northamptonshire","50","[c]","26800","23440"
"Leaver CS","2022","White","North Nottinghamshire","75","[c]","29640","27570"
"Leaver CS","2022","White","North Yorkshire CC","160","[c]","30100","27570"
"Leaver CS","2022","White","Northumberland","35","[c]","33150","27570"
"Leaver CS","2022","White","Norwich and East Norfolk","165","[c]","28350","27570"
"Leaver CS","2022","White","Nottingham","340","[c]","30020","26780"
"Leaver CS","2022","White","Orkney Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Overseas","90","[c]","51570","45840"
"Leaver CS","2022","White","Oxfordshire CC","360","[c]","26910","21380"
"Leaver CS","2022","White","Perth and Kinross, and Stirling","60","[c]","30190","27570"
"Leaver CS","2022","White","Peterborough","80","[c]","28040","25310"
"Leaver CS","2022","White","Plymouth","175","[c]","30770","27130"
"Leaver CS","2022","White","Portsmouth","275","[c]","31800","27570"
"Leaver CS","2022","White","Powys","30","[c]","[c]","[c]"
"Leaver CS","2022","White","Redbridge and Waltham Forest","35","[c]","30300","31060"
"Leaver CS","2022","White","Sandwell","15","[c]","[c]","[c]"
"Leaver CS","2022","White","Scottish Borders","35","[c]","29290","27570"
"Leaver CS","2022","White","Sefton","285","[c]","29510","27380"
"Leaver CS","2022","White","Sheffield","310","[c]","32460","27570"
"Leaver CS","2022","White","Shetland Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Shropshire","90","[c]","30810","27570"
"Leaver CS","2022","White","Solihull","30","[c]","29970","27570"
"Leaver CS","2022","White","Somerset CC","170","[c]","30950","27570"
"Leaver CS","2022","White","South and West Derbyshire","100","[c]","33190","27570"
"Leaver CS","2022","White","South Ayrshire","25","[c]","[c]","[c]"
"Leaver CS","2022","White","South Hampshire","365","[c]","27560","23630"
"Leaver CS","2022","White","South Lanarkshire","210","[c]","33820","27570"
"Leaver CS","2022","White","South Nottinghamshire","75","[c]","29290","26720"
"Leaver CS","2022","White","South Teesside","70","[c]","27370","23660"
"Leaver CS","2022","White","South West Wales","95","[c]","29290","22160"
"Leaver CS","2022","White","Southampton","100","[c]","34460","27570"
"Leaver CS","2022","White","Southend-on-Sea","75","[c]","29550","29290"
"Leaver CS","2022","White","Staffordshire CC","285","[c]","32060","27570"
"Leaver CS","2022","White","Stoke-on-Trent","105","[c]","23970","20970"
"Leaver CS","2022","White","Suffolk CC","365","[c]","28280","24920"
"Leaver CS","2022","White","Sunderland","280","[c]","25840","27570"
"Leaver CS","2022","White","Swansea","130","[c]","30930","24980"
"Leaver CS","2022","White","Swindon","35","[c]","27660","27570"
"Leaver CS","2022","White","Telford and Wrekin","105","[c]","30040","27570"
"Leaver CS","2022","White","Thurrock","25","[c]","[c]","[c]"
"Leaver CS","2022","White","Torbay","15","[c]","[c]","[c]"
"Leaver CS","2022","White","Tower Hamlets","420","[c]","53790","52970"
"Leaver CS","2022","White","Tyneside","985","[c]","28490","21260"
"Leaver CS","2022","White","Unknown","460","[c]","27650","21840"
"Leaver CS","2022","White","Wakefield","135","[c]","30460","27570"
"Leaver CS","2022","White","Walsall","20","[c]","[c]","[c]"
"Leaver CS","2022","White","Wandsworth","45","[c]","[c]","[c]"
"Leaver CS","2022","White","Warrington","140","[c]","36760","31990"
"Leaver CS","2022","White","Warwickshire CC","100","[c]","24930","22080"
"Leaver CS","2022","White","West Cumbria","95","[c]","31830","27570"
"Leaver CS","2022","White","West Essex","45","[c]","29030","28980"
"Leaver CS","2022","White","West Kent","50","[c]","34090","29360"
"Leaver CS","2022","White","West Lothian","55","[c]","28370","23230"
"Leaver CS","2022","White","West Northamptonshire","115","[c]","26640","27170"
"Leaver CS","2022","White","West Surrey","180","[c]","34800","29290"
"Leaver CS","2022","White","West Sussex (North East)","70","[c]","29830","27570"
"Leaver CS","2022","White","West Sussex (South West)","85","[c]","27780","27570"
"Leaver CS","2022","White","Westminster","2060","[c]","48190","43630"
"Leaver CS","2022","White","Wiltshire","565","[c]","33370","30160"
"Leaver CS","2022","White","Wirral","125","[c]","26370","22600"
"Leaver CS","2022","White","Wolverhampton","40","[c]","25660","24410"
"Leaver CS","2022","White","Worcestershire CC","180","[c]","29400","27570"
"Leaver CS","2022","White","York","140","[c]","35260","27570"
"Leaver Dept.","2022","Asian","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Angus and Dundee City","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Ards and North Down","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Barking & Dagenham and Havering","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Barnet","290","[c]","39330","32650"
"Leaver Dept.","2022","Asian","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Bath and North East Somerset, North Somerset and South Gloucestershire","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Bedford","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Belfast","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Berkshire","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Birmingham","215","[c]","28350","24830"
"Leaver Dept.","2022","Asian","Blackburn with Darwen","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Blackpool","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Bradford","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Brent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Brighton and Hove","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Bristol, City of","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Bromley","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Buckinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Calderdale and Kirklees","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Cambridgeshire CC","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Camden and City of London","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Cardiff and Vale of Glamorgan","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Central Bedfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Central Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Cheshire East","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","City of Edinburgh","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Coventry","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Croydon","45","[c]","36850","35070"
"Leaver Dept.","2022","Asian","Darlington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Derby","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Devon CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Dorset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Dudley","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Ealing","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","East Derbyshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","East Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","East Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","East Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","East Surrey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","East Sussex CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Enfield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Falkirk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Glasgow City","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Gloucestershire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Greater Manchester North East","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Greater Manchester North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Greater Manchester South East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Greater Manchester South West","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Gwent Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Gwynedd","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Hackney and Newham","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Haringey and Islington","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Harrow and Hillingdon","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Heart of Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Herefordshire, County of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Hertfordshire CC","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Hounslow and Richmond upon Thames","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Isle of Anglesey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Lambeth","195","[c]","45350","36500"
"Leaver Dept.","2022","Asian","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Leeds","90","[c]","32510","27570"
"Leaver Dept.","2022","Asian","Leicester","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Leicestershire CC and Rutland","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Lewisham and Southwark","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Lincolnshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Liverpool","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Luton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Manchester","90","[c]","28600","25510"
"Leaver Dept.","2022","Asian","Medway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Merton, Kingston upon Thames and Sutton","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Mid Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Mid Lancashire","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Monmouthshire and Newport","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","North and West Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","North Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","North Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","North Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Northumberland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Nottingham","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Orkney Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Oxfordshire CC","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Peterborough","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Plymouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Powys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Redbridge and Waltham Forest","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Sandwell","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Scottish Borders","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Sefton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Sheffield","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Shropshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Solihull","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Somerset CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","South and West Derbyshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","South Ayrshire","[c]","[c]","[c]","[c]"
