"Status","Year","Disability","Function_of_post","Parent_department","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Declared non-disabled","Legal","Department for Education","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","Department for Work and Pensions","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","Department for Work and Pensions","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","Food Standards Agency","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","HM Land Registry","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","HM Land Registry","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","HM Land Registry","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","HM Land Registry","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","HM Revenue and Customs","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","HM Revenue and Customs","EO","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","HM Revenue and Customs","G6/G7","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","HM Revenue and Customs","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","HM Treasury","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","Ministry of Justice","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","Ministry of Justice","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","National Crime Agency","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","National Crime Agency","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","National Crime Agency","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","National Crime Agency","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","Office for Standards in Education, Children's Services and Skills","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","Office for Standards in Education, Children's Services and Skills","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","Office for Standards in Education, Children's Services and Skills","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","Office of Gas and Electricity Markets","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","Office of Gas and Electricity Markets","G6/G7","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","Office of Qualifications and Examinations Regulation","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","Office of Rail and Road","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","Office of Rail and Road","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","Scottish Government","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","Scottish Government","EO","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","Scottish Government","SEO/HEO","60","[c]","41850","41750"
"New entrant CS","2022","Declared non-disabled","Legal","The National Archives","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","UK Export Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","UK Export Finance","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","UK Export Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","UK Supreme Court","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","UK Supreme Court","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","Water Services Regulation Authority","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","Water Services Regulation Authority","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","Welsh Government","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Attorney General's Departments","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Attorney General's Departments","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Cabinet Office","AA/AO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Cabinet Office","EO","40","[c]","26810","27500"
"New entrant CS","2022","Declared non-disabled","No function","Cabinet Office","G6/G7","35","[c]","55430","54700"
"New entrant CS","2022","Declared non-disabled","No function","Cabinet Office","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Cabinet Office","SEO/HEO","70","[c]","35140","34550"
"New entrant CS","2022","Declared non-disabled","No function","Chancellor's other departments","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Chancellor's other departments","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Charity Commission","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Charity Commission","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Charity Commission","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Charity Commission","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Department for Business, Energy and Industrial Strategy","AA/AO","90","[c]","21280","21130"
"New entrant CS","2022","Declared non-disabled","No function","Department for Business, Energy and Industrial Strategy","EO","120","[c]","27030","27680"
"New entrant CS","2022","Declared non-disabled","No function","Department for Business, Energy and Industrial Strategy","G6/G7","60","[c]","55520","53380"
"New entrant CS","2022","Declared non-disabled","No function","Department for Business, Energy and Industrial Strategy","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Department for Business, Energy and Industrial Strategy","SEO/HEO","260","[c]","36550","33570"
"New entrant CS","2022","Declared non-disabled","No function","Department for Digital, Culture, Media and Sport","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Department for Digital, Culture, Media and Sport","EO","50","[c]","26160","26180"
"New entrant CS","2022","Declared non-disabled","No function","Department for Digital, Culture, Media and Sport","G6/G7","40","[c]","53800","51730"
"New entrant CS","2022","Declared non-disabled","No function","Department for Digital, Culture, Media and Sport","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Department for Digital, Culture, Media and Sport","SEO/HEO","155","[c]","34050","34020"
"New entrant CS","2022","Declared non-disabled","No function","Department for Education","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Department for Education","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Department for Education","G6/G7","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Department for Education","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Department for Education","SEO/HEO","50","[c]","34590","36500"
"New entrant CS","2022","Declared non-disabled","No function","Department for Environment, Food and Rural Affairs","AA/AO","150","[c]","22340","21300"
"New entrant CS","2022","Declared non-disabled","No function","Department for Environment, Food and Rural Affairs","EO","200","[c]","25860","24920"
"New entrant CS","2022","Declared non-disabled","No function","Department for Environment, Food and Rural Affairs","G6/G7","165","[c]","52710","52290"
"New entrant CS","2022","Declared non-disabled","No function","Department for Environment, Food and Rural Affairs","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Department for Environment, Food and Rural Affairs","SEO/HEO","560","[c]","33750","32560"
"New entrant CS","2022","Declared non-disabled","No function","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Department for International Trade","EO","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Department for International Trade","G6/G7","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Department for International Trade","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Department for International Trade","SEO/HEO","65","[c]","32880","31800"
"New entrant CS","2022","Declared non-disabled","No function","Department for Levelling Up, Housing and Communities","AA/AO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Department for Levelling Up, Housing and Communities","EO","65","[c]","26450","27850"
"New entrant CS","2022","Declared non-disabled","No function","Department for Levelling Up, Housing and Communities","G6/G7","70","[c]","50050","48200"
"New entrant CS","2022","Declared non-disabled","No function","Department for Levelling Up, Housing and Communities","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Department for Levelling Up, Housing and Communities","SEO/HEO","180","[c]","34110","33210"
"New entrant CS","2022","Declared non-disabled","No function","Department for Levelling Up, Housing and Communities","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Department for Transport","AA/AO","390","[c]","21140","21840"
"New entrant CS","2022","Declared non-disabled","No function","Department for Transport","EO","175","[c]","26780","26130"
"New entrant CS","2022","Declared non-disabled","No function","Department for Transport","G6/G7","70","[c]","56460","54110"
"New entrant CS","2022","Declared non-disabled","No function","Department for Transport","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Department for Transport","SEO/HEO","145","[c]","37330","38650"
"New entrant CS","2022","Declared non-disabled","No function","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Department for Work and Pensions","AA/AO","2390","[c]","21500","21260"
"New entrant CS","2022","Declared non-disabled","No function","Department for Work and Pensions","EO","2915","[c]","28250","27570"
"New entrant CS","2022","Declared non-disabled","No function","Department for Work and Pensions","G6/G7","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Department for Work and Pensions","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Department for Work and Pensions","SEO/HEO","110","[c]","38580","35120"
"New entrant CS","2022","Declared non-disabled","No function","Department of Health and Social Care","AA/AO","250","[c]","21470","20010"
"New entrant CS","2022","Declared non-disabled","No function","Department of Health and Social Care","EO","305","[c]","25650","26880"
"New entrant CS","2022","Declared non-disabled","No function","Department of Health and Social Care","G6/G7","195","[c]","56420","52610"
"New entrant CS","2022","Declared non-disabled","No function","Department of Health and Social Care","SCS level","35","[c]","99820","91260"
"New entrant CS","2022","Declared non-disabled","No function","Department of Health and Social Care","SEO/HEO","640","[c]","34740","32790"
"New entrant CS","2022","Declared non-disabled","No function","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Food Standards Agency","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Food Standards Agency","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Food Standards Agency","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Food Standards Agency","SEO/HEO","45","[c]","34130","32350"
"New entrant CS","2022","Declared non-disabled","No function","HM Land Registry","AA/AO","85","[c]","22680","22600"
"New entrant CS","2022","Declared non-disabled","No function","HM Land Registry","EO","45","[c]","27450","27130"
"New entrant CS","2022","Declared non-disabled","No function","HM Land Registry","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","HM Land Registry","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","HM Revenue and Customs","AA/AO","1160","[c]","21300","21250"
"New entrant CS","2022","Declared non-disabled","No function","HM Revenue and Customs","EO","555","[c]","27050","26590"
"New entrant CS","2022","Declared non-disabled","No function","HM Revenue and Customs","G6/G7","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","HM Revenue and Customs","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","HM Revenue and Customs","SEO/HEO","565","[c]","34070","33080"
"New entrant CS","2022","Declared non-disabled","No function","HM Treasury","AA/AO","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","HM Treasury","EO","35","[c]","25280","25000"
"New entrant CS","2022","Declared non-disabled","No function","HM Treasury","G6/G7","25","[c]","[c]","[c]"
