"Status","Year","Age","Function_of_post","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","30-39","Unknown","Outside London","Female","725","[c]","27990","25040"
"Leaver CS","2022","30-39","Unknown","Outside London","Male","645","[c]","28840","26670"
"Leaver CS","2022","30-39","Unknown","Overseas","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Overseas","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Unknown","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Unknown","Male","60","[c]","34990","32700"
"Leaver CS","2022","40-49","Analysis","London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Analysis","London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Analysis","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Analysis","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Analysis","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Analysis","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Commercial","London","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Commercial","London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Commercial","Outside London","Female","35","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Commercial","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Commercial","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Commercial","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Communications","London","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Communications","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Communications","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Communications","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Communications","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Communications","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Counter Fraud","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Counter Fraud","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Counter Fraud","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Counter Fraud","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Debt","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Debt","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Digital, Data & Technology","London","Female","35","[c]","62120","59850"
"Leaver CS","2022","40-49","Digital, Data & Technology","London","Male","55","[c]","57670","56810"
"Leaver CS","2022","40-49","Digital, Data & Technology","Outside London","Female","45","[c]","38490","37540"
"Leaver CS","2022","40-49","Digital, Data & Technology","Outside London","Male","120","[c]","46250","41400"
"Leaver CS","2022","40-49","Digital, Data & Technology","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Digital, Data & Technology","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Digital, Data & Technology","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Digital, Data & Technology","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Finance","London","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Finance","London","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Finance","Outside London","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Finance","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Finance","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Finance","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Grants Management","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Grants Management","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Grants Management","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Grants Management","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Human Resources","London","Female","35","[c]","48900","43740"
"Leaver CS","2022","40-49","Human Resources","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Human Resources","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Human Resources","Outside London","Female","40","[c]","33720","29290"
"Leaver CS","2022","40-49","Human Resources","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Human Resources","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Human Resources","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Internal Audit","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Internal Audit","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Internal Audit","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Internal Audit","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Legal","London","Female","40","[c]","61560","63730"
"Leaver CS","2022","40-49","Legal","London","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Legal","Outside London","Female","35","[c]","51480","53050"
"Leaver CS","2022","40-49","Legal","Outside London","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","40-49","No function","London","Female","485","[c]","45440","40060"
"Leaver CS","2022","40-49","No function","London","Male","335","[c]","48010","42470"
"Leaver CS","2022","40-49","No function","Outside London","Female","1390","[c]","31140","27570"
"Leaver CS","2022","40-49","No function","Outside London","Male","1010","[c]","31140","27570"
"Leaver CS","2022","40-49","No function","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","No function","Overseas","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","No function","Unknown","Female","65","[c]","[c]","[c]"
"Leaver CS","2022","40-49","No function","Unknown","Male","40","[c]","27860","21840"
"Leaver CS","2022","40-49","Project Delivery","London","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Project Delivery","London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Project Delivery","Outside London","Female","60","[c]","38530","38070"
"Leaver CS","2022","40-49","Project Delivery","Outside London","Male","85","[c]","41300","40580"
"Leaver CS","2022","40-49","Project Delivery","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Project Delivery","Overseas","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Project Delivery","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Project Delivery","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Property","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Property","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Property","Outside London","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Property","Outside London","Male","35","[c]","30000","25420"
"Leaver CS","2022","40-49","Property","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Property","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Security","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Security","London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Security","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Security","Outside London","Male","50","[c]","30550","26610"
"Leaver CS","2022","40-49","Security","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Security","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","London","Female","115","[c]","41160","31520"
"Leaver CS","2022","40-49","Unknown","London","Male","80","[c]","45260","39240"
"Leaver CS","2022","40-49","Unknown","Outside London","Female","665","[c]","28820","26050"
"Leaver CS","2022","40-49","Unknown","Outside London","Male","470","[c]","34220","27570"
"Leaver CS","2022","40-49","Unknown","Overseas","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Overseas","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Unknown","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Analysis","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Analysis","London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Analysis","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Analysis","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Analysis","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Analysis","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Commercial","London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Commercial","London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Commercial","Outside London","Female","35","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Commercial","Outside London","Male","35","[c]","56960","50210"
"Leaver CS","2022","50-59","Commercial","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Commercial","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Commercial","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Commercial","Unknown","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Communications","London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Communications","London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Communications","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Communications","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Communications","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Communications","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Communications","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Communications","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Counter Fraud","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Counter Fraud","London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Counter Fraud","Outside London","Female","30","[c]","27190","27470"
"Leaver CS","2022","50-59","Counter Fraud","Outside London","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Counter Fraud","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Counter Fraud","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Debt","Outside London","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Debt","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Debt","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Debt","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Digital, Data & Technology","London","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Digital, Data & Technology","London","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Digital, Data & Technology","Outside London","Female","45","[c]","38930","37800"
"Leaver CS","2022","50-59","Digital, Data & Technology","Outside London","Male","105","[c]","46940","45750"
"Leaver CS","2022","50-59","Digital, Data & Technology","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Digital, Data & Technology","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Finance","London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Finance","London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Finance","Outside London","Female","35","[c]","40150","38910"
"Leaver CS","2022","50-59","Finance","Outside London","Male","40","[c]","42750","39100"
"Leaver CS","2022","50-59","Finance","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Finance","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Grants Management","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Grants Management","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Human Resources","London","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Human Resources","London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Human Resources","Outside London","Female","60","[c]","35470","33300"
"Leaver CS","2022","50-59","Human Resources","Outside London","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Human Resources","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Human Resources","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Internal Audit","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Internal Audit","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Internal Audit","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Internal Audit","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Legal","London","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Legal","London","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Legal","Outside London","Female","60","[c]","44060","43710"
"Leaver CS","2022","50-59","Legal","Outside London","Male","40","[c]","47570","40750"
"Leaver CS","2022","50-59","No function","London","Female","445","[c]","45970","40060"
"Leaver CS","2022","50-59","No function","London","Male","325","[c]","47800","40650"
"Leaver CS","2022","50-59","No function","Outside London","Female","2035","[c]","31660","27570"
"Leaver CS","2022","50-59","No function","Outside London","Male","1510","[c]","32950","27570"
"Leaver CS","2022","50-59","No function","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","No function","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","No function","Unknown","Female","70","[c]","25760","21840"
"Leaver CS","2022","50-59","No function","Unknown","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","London","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","London","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","Outside London","Female","75","[c]","37110","34310"
"Leaver CS","2022","50-59","Project Delivery","Outside London","Male","130","[c]","42370","40150"
"Leaver CS","2022","50-59","Project Delivery","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","London","Female","[c]","[c]","[c]","[c]"
