"Status","Year","Parent_department","Profession_of_post","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Department for Levelling Up, Housing and Communities","Finance","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Finance","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Finance","London","G6/G7","45","40","59370","54260"
"In post","2022","Department for Levelling Up, Housing and Communities","Finance","London","SCS level","5","5","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Finance","London","SEO/HEO","25","25","39490","39600"
"In post","2022","Department for Levelling Up, Housing and Communities","Finance","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Finance","Outside London","EO","5","5","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Finance","Outside London","G6/G7","20","20","56860","54940"
"In post","2022","Department for Levelling Up, Housing and Communities","Finance","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Finance","Outside London","SEO/HEO","30","30","37510","36340"
"In post","2022","Department for Levelling Up, Housing and Communities","Human Resources","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Human Resources","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Human Resources","London","G6/G7","15","15","60930","62480"
"In post","2022","Department for Levelling Up, Housing and Communities","Human Resources","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Human Resources","London","SEO/HEO","10","10","36870","35940"
"In post","2022","Department for Levelling Up, Housing and Communities","Human Resources","Outside London","AA/AO","15","15","22870","23320"
"In post","2022","Department for Levelling Up, Housing and Communities","Human Resources","Outside London","EO","5","5","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Human Resources","Outside London","G6/G7","15","15","54510","50050"
"In post","2022","Department for Levelling Up, Housing and Communities","Human Resources","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Human Resources","Outside London","SEO/HEO","25","25","33860","31980"
"In post","2022","Department for Levelling Up, Housing and Communities","Internal Audit","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Knowledge and Information Management","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Knowledge and Information Management","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Knowledge and Information Management","London","G6/G7","5","5","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Knowledge and Information Management","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Knowledge and Information Management","London","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Knowledge and Information Management","Outside London","AA/AO","5","5","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Knowledge and Information Management","Outside London","EO","15","15","26940","27530"
"In post","2022","Department for Levelling Up, Housing and Communities","Knowledge and Information Management","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Knowledge and Information Management","Outside London","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Operational Delivery","London","AA/AO","20","20","26860","26870"
"In post","2022","Department for Levelling Up, Housing and Communities","Operational Delivery","London","EO","30","30","29190","27850"
"In post","2022","Department for Levelling Up, Housing and Communities","Operational Delivery","London","G6/G7","25","25","59000","58140"
"In post","2022","Department for Levelling Up, Housing and Communities","Operational Delivery","London","SCS level","5","5","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Operational Delivery","London","SEO/HEO","80","80","36760","34370"
"In post","2022","Department for Levelling Up, Housing and Communities","Operational Delivery","Outside London","AA/AO","160","145","21830","22560"
"In post","2022","Department for Levelling Up, Housing and Communities","Operational Delivery","Outside London","EO","90","85","26670","26050"
"In post","2022","Department for Levelling Up, Housing and Communities","Operational Delivery","Outside London","G6/G7","90","85","52070","48200"
"In post","2022","Department for Levelling Up, Housing and Communities","Operational Delivery","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Operational Delivery","Outside London","SEO/HEO","230","220","34610","34860"
"In post","2022","Department for Levelling Up, Housing and Communities","Operational Research","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Other","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Other","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Other","Outside London","G6/G7","10","10","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Other","Outside London","SEO/HEO","35","30","35960","32780"
"In post","2022","Department for Levelling Up, Housing and Communities","Other","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Planning","London","EO","10","10","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Planning","London","G6/G7","30","30","58840","56570"
"In post","2022","Department for Levelling Up, Housing and Communities","Planning","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Planning","London","SEO/HEO","40","40","39160","39600"
"In post","2022","Department for Levelling Up, Housing and Communities","Planning","Outside London","EO","5","5","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Planning","Outside London","G6/G7","15","15","54600","54000"
"In post","2022","Department for Levelling Up, Housing and Communities","Planning","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Planning","Outside London","SEO/HEO","40","40","37280","39100"
"In post","2022","Department for Levelling Up, Housing and Communities","Planning Inspectors","London","G6/G7","20","20","60830","58810"
"In post","2022","Department for Levelling Up, Housing and Communities","Planning Inspectors","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Planning Inspectors","Outside London","G6/G7","340","300","56690","58810"
"In post","2022","Department for Levelling Up, Housing and Communities","Planning Inspectors","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Planning Inspectors","Outside London","SEO/HEO","10","10","32780","32780"
"In post","2022","Department for Levelling Up, Housing and Communities","Planning Inspectors","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Policy","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Policy","London","EO","140","140","28890","27850"
"In post","2022","Department for Levelling Up, Housing and Communities","Policy","London","G6/G7","650","635","57620","54100"
"In post","2022","Department for Levelling Up, Housing and Communities","Policy","London","SCS level","110","110","85440","76190"
"In post","2022","Department for Levelling Up, Housing and Communities","Policy","London","SEO/HEO","490","485","36840","36650"
"In post","2022","Department for Levelling Up, Housing and Communities","Policy","Outside London","EO","55","55","25200","24830"
"In post","2022","Department for Levelling Up, Housing and Communities","Policy","Outside London","G6/G7","145","140","51590","48200"
"In post","2022","Department for Levelling Up, Housing and Communities","Policy","Outside London","SCS level","15","15","90070","79720"
"In post","2022","Department for Levelling Up, Housing and Communities","Policy","Outside London","SEO/HEO","240","235","33480","32000"
